timestamp_s,pitch_degrees,control_latency_microseconds
0.94,0.07781,0.72
0.95,-0.22083,1.91
0.96,-0.04222,0.95
0.97,0.25227,0.95
0.98,-0.3928,1.19
0.99,0.61752,1.19
1.0,-0.13487,0.95
1.01,-0.22731,0.95
1.02,-0.16631,1.67
1.03,-0.00172,1.91
1.04,0.4985,1.91
1.05,-0.05452,0.95
1.06,0.24745,0.95
1.07,-0.07943,1.19
1.08,0.65347,1.19
1.09,0.01564,1.91
1.1,0.10079,0.95
1.11,0.31307,0.95
1.12,0.52921,4.29
1.13,-0.27083,3.10
1.14,-0.16355,7.15
1.15,-0.1087,1.91
1.16,-0.49628,0.95
1.17,-0.31929,0.95
1.18,0.23217,0.95
1.19,-0.13852,3.10
1.2,-0.29315,1.91
1.21,0.12644,1.91
1.22,-0.02519,0.95
1.23,0.36431,3.10
1.24,-0.09154,1.91
1.25,-0.03124,1.19
1.26,-0.14171,2.15
1.27,-0.80136,0.95
1.28,0.00274,0.95
1.29,-0.7762,2.15
1.3,-0.56927,1.67
1.31,-0.41285,2.15
1.32,-0.41223,1.91
1.33,-0.16623,1.19
1.34,0.44267,1.19
1.35,0.59779,0.95
1.36,0.7552,0.95
1.37,0.8059,1.67
1.38,-0.10843,2.15
1.39,0.7957,1.67
1.4,0.05881,2.15
1.41,0.48093,2.15
1.42,0.15718,0.95
1.43,-0.28574,1.67
1.44,-0.63893,0.95
1.45,0.43699,0.72
1.46,-0.14015,0.95
1.47,-0.55613,0.95
1.48,0.14554,0.72
1.49,-0.40796,1.91
1.5,-0.58539,2.15
1.51,-0.20656,1.19
1.52,0.00918,1.91
1.53,0.37424,1.19
1.54,0.12612,0.95
1.55,0.03298,2.62
1.56,-0.24687,7.15
1.57,-0.50217,6.91
1.58,0.33217,8.34
1.59,0.25253,1.91
1.6,0.64695,1.19
1.61,0.02707,7.15
1.62,-0.11224,2.15
1.63,0.47255,2.15
1.64,0.06648,2.15
1.65,-0.25279,1.91
1.66,-0.19924,0.95
1.67,-0.02226,1.91
1.68,0.05542,1.91
1.69,0.08548,0.95
1.7,0.25823,2.15
1.71,0.01117,0.95
1.72,0.20665,1.91
1.73,-0.26047,0.95
1.74,-0.34545,1.19
1.75,-0.31641,0.95
1.76,-0.9755,1.67
1.77,-0.53636,2.15
1.78,0.12603,1.91
1.79,0.04252,0.95
1.8,-0.5252,1.91
1.81,-0.3385,1.91
1.82,0.04706,1.19
1.83,0.30558,1.91
1.84,0.09843,1.91
1.85,0.46937,2.15
1.86,-0.05363,2.15
1.87,-0.18869,0.95
1.88,-0.21629,0.95
1.89,0.57137,0.95
1.9,0.61484,0.72
1.91,-0.15366,0.95
1.92,0.27309,0.95
1.93,-0.6622,0.95
1.94,-0.16042,2.15
1.95,-0.49536,0.95
1.96,0.01513,1.91
1.97,0.44871,1.19
1.98,0.25178,0.95
1.99,-0.29289,0.95
2.0,-0.45681,0.95
2.01,0.37209,2.15
2.02,-0.05571,1.19
2.03,-0.03235,1.19
2.04,0.44284,0.95
2.05,0.01897,2.15
2.06,0.36199,0.95
2.07,-0.42863,1.67
2.08,0.01939,1.91
2.09,0.00841,0.72
2.1,-0.42638,0.95
2.11,0.11338,1.91
2.12,0.64782,1.91
2.13,0.39912,10.01
2.14,0.47947,2.15
2.15,-0.06792,0.95
2.16,-0.39423,0.95
2.17,0.34092,0.95
2.18,-0.27823,2.15
2.19,0.10212,1.19
2.2,0.31145,0.95
2.21,-0.07022,1.19
2.22,0.42234,0.95
2.23,0.15508,1.19
2.24,-0.16837,1.19
2.25,0.00937,1.91
2.26,0.32125,0.95
2.27,0.0067,2.15
2.28,-0.33384,1.19
2.29,0.36114,1.19
2.3,-0.57489,2.15
2.31,0.3188,3.81
2.32,-0.31741,3.10
2.33,0.58291,2.15
2.34,-0.31648,2.15
2.35,-0.00866,2.15
2.36,-0.4041,1.91
2.37,-0.3643,1.19
2.38,0.0016,0.95
2.39,-0.30202,1.91
2.4,0.23532,0.72
2.41,0.70649,2.15
2.42,-0.19804,1.67
2.43,0.41682,5.96
2.44,-0.1485,2.15
2.45,0.0171,0.95
2.46,0.21821,2.15
2.47,-0.57881,2.15
2.48,0.27371,0.95
2.49,0.42698,1.19
2.5,-0.67152,1.91
2.51,0.51496,2.15
2.52,0.29659,1.91
2.53,0.01162,0.95
2.54,-0.27158,0.95
2.55,0.16133,0.95
2.56,-0.50251,0.95
2.57,-0.51095,0.95
2.58,-0.52592,0.95
2.59,0.36605,2.15
2.6,0.15248,0.72
2.61,-0.24001,0.95
2.62,-0.10653,1.19
2.63,0.33365,0.95
2.64,-0.51841,0.95
2.65,-0.29505,1.91
2.66,0.27124,3.10
2.67,0.18793,2.15
2.68,0.33635,0.72
2.69,0.45852,1.67
2.7,-0.15972,0.95
2.71,-0.11114,1.19
2.72,-0.48786,5.72
2.73,0.03258,1.91
2.74,-0.07181,1.91
2.75,0.06449,2.15
2.76,-0.07521,0.95
2.77,0.23121,1.67
2.78,-0.17008,2.15
2.79,0.11954,0.95
2.8,-0.11481,2.15
2.81,0.42674,1.19
2.82,0.10574,1.19
2.83,0.56941,1.19
2.84,-0.50117,0.95
2.85,-0.24442,0.72
2.86,0.10303,1.91
2.87,-0.28881,0.95
2.88,0.68513,0.95
2.89,-0.00564,0.95
2.9,-0.22731,0.95
2.91,0.03102,2.15
2.92,0.01289,0.95
2.93,-0.19657,0.95
2.94,0.52681,0.95
2.95,0.32999,1.91
2.96,-0.11375,1.19
2.97,-0.45306,2.15
2.98,0.31901,1.91
2.99,0.27053,2.15
3.0,-0.72139,2.62
3.01,0.0879,0.95
3.02,-0.36846,2.15
3.03,-0.23192,0.95
3.04,0.08494,0.95
3.05,0.51656,1.91
3.06,0.12156,3.10
3.07,-0.02546,0.95
3.08,0.13181,1.19
3.09,0.43639,0.72
3.1,0.03408,2.15
3.11,-0.4703,0.95
3.12,0.00697,0.95
3.13,0.44204,1.19
3.14,-0.17054,1.19
3.15,-0.24088,0.95
3.16,-0.35906,1.91
3.17,0.57786,0.95
3.18,0.63354,0.95
3.19,-0.24097,1.19
3.2,0.52071,2.86
3.21,0.17788,0.95
3.22,-0.13421,0.95
3.23,-0.50232,0.95
3.24,-0.55631,4.05
3.25,0.17354,0.95
3.26,-0.14971,0.95
3.27,-0.38336,2.15
3.28,0.21415,0.95
3.29,0.01173,0.95
3.3,0.11694,0.95
3.31,-0.43418,2.15
3.32,-0.57801,1.19
3.33,-0.35368,0.72
3.34,-0.19193,0.95
3.35,0.42434,0.95
3.36,-0.26367,1.91
3.37,-0.18549,1.91
3.38,-0.17099,0.72
3.39,-0.12566,0.95
3.4,0.51842,1.67
3.41,-0.00481,0.95
3.42,0.12185,2.15
3.43,-0.13513,1.19
3.44,-0.71234,2.15
3.45,-0.14742,1.19
3.46,-0.46448,6.91
3.47,0.37108,14.07
3.48,-0.51495,6.20
3.49,-0.33094,3.10
3.5,0.74058,3.10
3.51,0.33018,2.15
3.52,0.29013,1.91
3.53,-0.08388,5.96
3.54,-0.70209,0.95
3.55,-0.12687,0.95
3.56,-0.11496,1.19
3.57,-0.54216,2.15
3.58,-0.09499,2.15
3.59,-0.02951,0.95
3.6,0.44606,0.95
3.61,-0.10006,1.19
3.62,0.64916,0.95
3.63,0.09189,0.95
3.64,0.26178,2.15
3.65,0.66599,1.91
3.66,0.41613,1.91
3.67,-0.15652,0.95
3.68,-0.59603,1.19
3.69,-0.19353,2.15
3.7,-0.12996,0.95
3.71,0.07815,2.15
3.72,0.55237,1.67
3.73,0.25949,1.19
3.74,0.44637,1.19
3.75,-0.2198,1.91
3.76,-0.06057,0.95
3.77,0.10316,0.95
3.78,0.38142,1.91
3.79,0.32845,1.91
3.8,-0.28829,0.95
3.81,0.20104,5.96
3.82,0.20398,2.15
3.83,-0.01606,1.19
3.84,-0.43566,3.10
3.85,0.28273,1.91
3.86,-0.52933,1.19
3.87,0.4953,0.95
3.88,-0.4734,1.19
3.89,-0.38068,0.95
3.9,0.22193,1.91
3.91,-0.36133,0.95
3.92,-0.08274,2.15
3.93,-0.2929,0.95
3.94,-0.04304,0.95
3.95,-0.03587,2.15
3.96,-0.47789,0.95
3.97,-0.09478,1.19
3.98,-0.12643,0.95
3.99,-0.21839,1.91
4.0,-0.03021,2.15
4.01,-0.92534,0.95
4.02,-0.50867,0.95
4.03,-0.35436,2.15
4.04,-0.10635,2.15
4.05,0.02445,0.95
4.06,0.15071,0.95
4.07,0.14953,0.95
4.08,-0.30882,0.95
4.09,0.15006,1.91
4.1,-0.05081,2.15
4.11,0.41698,0.95
4.12,0.18647,0.95
4.13,-0.09108,0.95
4.14,0.19585,0.95
4.15,0.83717,0.95
4.16,0.67871,1.91
4.17,0.1991,1.91
4.18,0.20485,1.19
4.19,-0.13272,0.95
4.2,0.18843,5.96
4.21,0.27912,5.96
4.22,0.16589,4.77
4.23,0.06524,8.11
4.24,0.30781,4.05
4.25,-0.55921,5.72
4.26,0.23147,5.72
4.27,0.38961,4.77
4.28,0.36756,3.81
4.29,0.19476,4.77
4.3,-0.04246,5.72
4.31,-0.4078,4.05
4.32,-0.21204,11.68
4.33,-0.61595,4.77
4.34,-0.33621,1.91
4.35,-0.27207,5.01
4.36,0.14687,11.21
4.37,0.01949,3.10
4.38,-0.09679,3.10
4.39,-0.39755,3.10
4.4,-0.3796,3.10
4.41,0.28475,1.91
4.42,0.46843,0.95
4.43,0.1673,2.15
4.44,0.72911,2.15
4.45,0.69679,1.91
4.46,0.21428,1.67
4.47,-0.3483,1.67
4.48,0.21745,2.15
4.49,-0.58332,2.15
4.5,-0.17836,1.91
4.51,-0.18993,0.95
4.52,0.25873,1.91
4.53,0.31783,2.15
4.54,0.23188,1.91
4.55,0.20991,1.91
4.56,0.1257,1.91
4.57,-0.13483,0.95
4.58,0.15375,1.19
4.59,0.68425,0.95
4.6,0.19834,0.95
4.61,-0.04765,0.95
4.62,0.37461,0.95
4.63,0.12695,2.86
4.64,-0.49705,2.15
4.65,-0.49654,1.91
4.66,0.05488,0.95
4.67,-0.00992,0.95
4.68,0.24079,0.95
4.69,-0.54471,0.95
4.7,0.35423,1.91
4.71,-0.45726,0.95
4.72,-0.00287,1.67
4.73,0.12829,1.19
4.74,-0.21662,1.91
4.75,-0.61224,0.95
4.76,-0.28566,1.91
4.77,0.06299,0.95
4.78,-0.23212,2.15
4.79,0.2181,2.15
4.8,-0.45112,2.15
4.81,0.04556,2.15
4.82,-0.3081,1.19
4.83,0.42726,0.95
4.84,-0.39749,0.95
4.85,0.04917,0.95
4.86,0.13588,1.91
4.87,-0.62515,1.91
4.88,0.41667,0.95
4.89,0.14552,1.19
4.9,-0.66732,0.95
4.91,-0.41496,1.19
4.92,0.05346,1.91
4.93,-0.11878,1.19
4.94,0.65619,0.95
4.95,0.2746,0.95
4.96,0.18142,2.15
4.97,0.26228,0.95
4.98,0.65272,0.72
4.99,0.23419,2.15
5.0,0.58232,0.95
5.01,-0.56566,0.95
5.02,-0.14739,0.95
5.03,0.38868,2.15
5.04,0.27527,2.86
5.05,0.36202,0.95
5.06,-0.16021,0.95
5.07,-0.50699,0.95
5.08,-0.18692,0.72
5.09,-0.45198,2.15
5.1,-0.21028,0.95
5.11,0.01657,0.72
5.12,-0.23996,2.15
5.13,0.54309,5.01
5.14,0.33262,4.05
5.15,0.25423,3.81
5.16,-0.00386,3.10
5.17,-0.02305,3.81
5.18,-0.8007,1.19
5.19,-0.79671,1.19
5.2,-0.281,1.91
5.21,-0.62796,2.15
5.22,-0.24268,0.95
5.23,0.28066,1.19
5.24,0.24519,1.91
5.25,0.36555,2.15
5.26,-0.31252,1.19
5.27,-0.05692,1.91
5.28,0.72321,2.15
5.29,0.57333,1.91
5.3,0.13806,1.91
5.31,0.35701,0.95
5.32,0.11538,1.91
5.33,0.16569,6.91
5.34,-0.54726,1.19
5.35,-0.53159,2.15
5.36,0.58351,1.67
5.37,0.08569,0.95
5.38,0.15734,7.87
5.39,-0.42861,6.20
5.4,-0.02591,4.05
5.41,-0.15081,6.91
5.42,0.26956,1.91
5.43,0.21449,0.95
5.44,-0.71011,0.95
5.45,-0.26686,2.15
5.46,0.27683,4.05
5.47,-0.65939,0.95
5.48,-0.12861,2.15
5.49,-0.03236,0.95
5.5,0.19989,2.15
5.51,-0.44144,0.95
5.52,0.56525,0.95
5.53,-0.42146,0.72
5.54,-0.12125,2.15
5.55,0.45708,1.91
5.56,0.59769,0.95
5.57,0.36866,1.67
5.58,0.44458,0.95
5.59,0.28701,0.95
5.6,-0.1556,2.15
5.61,-0.19721,2.15
5.62,0.28816,2.15
5.63,-0.38753,1.91
5.64,-0.20768,2.15
5.65,-0.30763,1.19
5.66,-0.27334,1.19
5.67,-0.16259,1.67
5.68,0.07327,0.95
5.69,0.32027,1.91
5.7,-0.02117,1.67
5.71,0.20439,0.95
5.72,0.15603,2.15
5.73,-0.29509,2.15
5.74,-0.08142,0.95
5.75,-0.31636,2.15
5.76,0.41626,2.15
5.77,-0.35292,1.19
5.78,0.44722,2.15
5.79,-0.01212,0.95
5.8,-0.10564,1.91
5.81,0.21156,2.15
5.82,0.30508,0.95
5.83,0.38504,1.19
5.84,-0.53015,1.91
5.85,-0.46805,0.95
5.86,0.37183,1.19
5.87,0.23171,1.19
5.88,-0.20479,2.15
5.89,0.32205,2.15
5.9,0.28186,0.95
5.91,-0.1762,3.10
5.92,0.23241,0.95
5.93,0.12956,0.95
5.94,-0.38612,2.15
5.95,-0.05007,4.05
5.96,0.36713,1.91
5.97,-0.22131,2.86
5.98,-0.21075,1.91
5.99,-0.52318,3.10
6.0,-0.33811,2.15
6.01,0.49819,2.15
6.02,-0.38515,1.19
6.03,-0.05027,2.62
6.04,0.15554,1.91
6.05,0.05244,0.95
6.06,0.05334,1.91
6.07,-0.2258,2.15
6.08,0.07691,1.91
6.09,0.5738,1.91
6.1,0.6821,1.91
6.11,-0.34359,0.95
6.12,0.10544,1.91
6.13,0.1118,1.19
6.14,0.34513,0.95
6.15,-0.1963,1.91
6.16,0.37022,0.72
6.17,0.52567,0.95
6.18,-0.21679,0.72
6.19,0.36249,1.91
6.2,-0.16898,2.15
6.21,-0.01437,1.19
6.22,0.26974,0.95
6.23,0.20094,0.95
6.24,0.25355,0.95
6.25,0.34957,1.19
6.26,-0.34275,1.19
6.27,-0.14733,2.15
6.28,0.254,0.95
6.29,0.34807,1.19
6.3,-0.24871,0.95
6.31,-0.59607,1.91
6.32,0.06173,1.91
6.33,0.20608,0.95
6.34,0.27371,2.15
6.35,-0.38221,1.91
6.36,0.2599,1.91
6.37,-0.16929,2.15
6.38,-0.45822,1.91
6.39,-0.1794,2.15
6.4,0.34004,2.86
6.41,-0.21569,3.10
6.42,0.16422,0.95
6.43,-0.21704,0.95
6.44,-0.03204,0.95
6.45,-0.4808,2.15
6.46,0.3338,1.91
6.47,0.1808,0.95
6.48,-0.03723,1.19
6.49,-0.33624,1.91
6.5,-0.03483,5.96
6.51,0.06053,3.10
6.52,-0.72503,0.95
6.53,0.2663,2.15
6.54,0.08748,1.19
6.55,0.08993,0.95
6.56,-0.06029,0.95
6.57,-0.6534,0.95
6.58,-0.20757,2.15
6.59,0.56063,0.95
6.6,-0.26239,0.95
6.61,-0.23554,0.95
6.62,0.53573,2.15
6.63,0.51357,2.15
6.64,0.39479,2.15
6.65,-0.6675,1.19
6.66,-0.33602,0.95
6.67,0.09213,0.95
6.68,-0.02113,5.01
6.69,-0.01901,0.95
6.7,-0.0029,1.91
6.71,-0.30472,1.91
6.72,0.53489,1.91
6.73,-0.09381,0.95
6.74,-0.12055,1.19
6.75,0.30365,1.67
6.76,-0.31348,0.95
6.77,0.15057,0.95
6.78,0.44234,1.19
6.79,-0.02976,2.15
6.8,-0.21555,2.15
6.81,0.18277,0.95
6.82,-0.51061,1.67
6.83,-0.32701,1.91
6.84,-0.18481,0.95
6.85,-0.32811,0.95
6.86,0.64329,0.95
6.87,0.24329,1.19
6.88,0.22916,1.19
6.89,-0.57699,2.15
6.9,0.03094,5.72
6.91,-0.17751,1.91
6.92,-0.66327,0.95
6.93,-0.36391,0.95
6.94,-0.61568,1.67
6.95,0.37369,0.95
6.96,0.13932,1.67
6.97,0.1473,1.91
6.98,0.11184,2.15
6.99,-0.2936,0.95
7.0,-0.00448,1.67
7.01,-0.73291,1.19
7.02,-0.45756,0.95
7.03,0.38165,0.95
7.04,0.12739,0.95
7.05,-0.42374,2.15
7.06,-0.47317,0.95
7.07,0.07943,0.72
7.08,0.86499,1.19
7.09,0.43519,1.91
7.1,0.49244,1.19
7.11,0.17881,0.72
7.12,-0.33184,1.91
7.13,-0.45486,2.15
7.14,0.10731,1.67
7.15,-0.00358,1.19
7.16,0.08159,0.95
7.17,-0.16319,0.95
7.18,-0.06429,1.19
7.19,0.16365,5.96
7.2,-0.1798,7.15
7.21,0.20065,3.10
7.22,0.01005,3.81
7.23,0.05625,2.86
7.24,0.28935,3.10
7.25,0.43396,1.91
7.26,-0.54396,2.15
7.27,0.55634,1.91
7.28,0.41209,2.15
7.29,0.25689,0.95
7.3,-0.74098,1.91
7.31,-0.42785,0.95
7.32,0.10325,1.19
7.33,-0.71657,1.19
7.34,-0.01266,5.01
7.35,-0.10874,0.95
7.36,-0.40132,0.95
7.37,-0.21092,1.19
7.38,0.36561,2.15
7.39,-0.05128,0.95
7.4,0.65948,4.05
7.41,0.30842,4.05
7.42,0.63599,5.72
7.43,-0.40783,3.81
7.44,-0.23954,4.05
7.45,-0.00289,2.62
7.46,0.7815,1.67
7.47,0.47004,1.19
7.48,-0.15945,2.15
7.49,-0.08079,1.91
7.5,-0.11403,2.15
7.51,-0.04317,1.91
7.52,0.34482,1.19
7.53,0.60201,5.25
7.54,-0.16103,2.86
7.55,0.03488,2.15
7.56,0.25976,2.15
7.57,-0.23754,2.15
7.58,0.00895,1.91
7.59,-0.16381,0.95
7.6,0.55412,0.95
7.61,-0.27861,2.15
7.62,-0.05937,0.95
7.63,0.24334,1.91
7.64,-0.37154,0.95
7.65,0.41376,2.15
7.66,0.08107,0.72
7.67,-0.06393,2.15
7.68,0.56775,1.19
7.69,0.48781,2.15
7.7,0.36699,2.15
7.71,-0.46053,0.72
7.72,-0.34107,1.91
7.73,0.26884,0.95
7.74,0.30343,2.15
7.75,-0.46219,0.95
7.76,-0.37395,0.95
7.77,-0.57642,2.15
7.78,-0.0973,0.72
7.79,-0.28675,7.87
7.8,-0.0415,1.67
7.81,-0.35936,0.95
7.82,-0.12203,0.95
7.83,-0.07139,0.95
7.84,0.16207,0.95
7.85,0.17314,1.19
7.86,0.45831,1.91
7.87,0.1095,0.95
7.88,0.50776,2.15
7.89,0.84031,0.95
7.9,0.25207,1.67
7.91,-0.29705,1.19
7.92,0.57936,0.95
7.93,0.25301,2.15
7.94,-0.40397,0.95
7.95,0.07692,2.15
7.96,0.41188,1.19
7.97,-0.21676,0.95
7.98,0.03394,1.19
7.99,0.01658,2.15
8.0,-0.30539,2.15
8.01,-0.3798,2.15
8.02,0.17657,0.95
8.03,0.15449,0.95
8.04,0.53195,1.91
8.05,-0.47508,0.95
8.06,-0.32387,2.15
8.07,0.25194,0.95
8.08,-0.43479,2.15
8.09,0.4106,0.95
8.1,0.07704,0.95
8.11,-0.37024,1.91
8.12,-0.2388,0.95
8.13,-0.06736,1.19
8.14,-0.05132,2.15
8.15,-0.35302,0.95
8.16,-0.11707,0.95
8.17,-0.20804,1.19
8.18,0.59573,1.91
8.19,-0.18732,1.91
8.2,0.04731,1.91
8.21,0.58993,1.91
8.22,-0.23102,0.95
8.23,0.13472,0.95
8.24,0.31306,1.91
8.25,-0.47109,0.95
8.26,-0.08854,1.91
8.27,-0.00319,3.10
8.28,0.32575,3.10
8.29,-0.37141,1.19
8.3,0.25273,1.91
8.31,0.06961,1.91
8.32,0.41714,2.15
8.33,0.1114,1.67
8.34,0.4077,2.15
8.35,0.28196,1.19
8.36,-0.36334,0.95
8.37,0.49968,3.10
8.38,-0.35169,2.15
8.39,0.40591,1.91
8.4,-0.70211,1.91
8.41,-0.14673,0.95
8.42,0.29459,2.15
8.43,-0.11966,1.91
8.44,0.35958,1.67
8.45,-0.44327,0.95
8.46,0.40472,0.95
8.47,-0.27364,0.72
8.48,0.39938,1.67
8.49,0.10444,8.11
8.5,0.22117,3.10
8.51,-0.53595,4.05
8.52,0.33676,1.91
8.53,-0.2031,2.15
8.54,0.11188,1.19
8.55,0.10279,1.19
8.56,-0.38517,0.95
8.57,0.15391,0.72
8.58,0.19656,0.95
8.59,-0.39966,0.95
8.6,-0.08938,1.67
8.61,-0.03161,2.15
8.62,0.10773,4.29
8.63,-0.22975,3.10
8.64,0.11296,1.91
8.65,-0.16946,0.95
8.66,0.03705,2.15
8.67,0.51544,1.19
8.68,-0.18986,1.67
8.69,0.10447,1.91
8.7,-0.30903,2.15
8.71,0.48363,2.15
8.72,-0.07215,1.91
8.73,0.55412,2.15
8.74,0.28425,1.91
8.75,-0.46207,1.19
8.76,-0.51857,0.95
8.77,0.58718,1.19
8.78,-0.20633,2.15
8.79,0.20619,0.95
8.8,0.32146,1.19
8.81,0.47953,1.91
8.82,-0.23576,0.95
8.83,0.28789,2.15
8.84,0.34861,1.91
8.85,-0.38526,0.95
8.86,-0.36019,0.95
8.87,0.11588,1.19
8.88,0.15924,0.95
8.89,0.16863,0.95
8.9,-0.31013,2.15
8.91,0.20695,1.91
8.92,0.12508,2.15
8.93,-0.19527,1.91
8.94,0.36679,0.95
8.95,0.30518,1.19
8.96,-0.29438,2.15
8.97,0.30976,1.91
8.98,-0.30202,1.19
8.99,-0.29161,1.19
9.0,-0.26882,7.15
9.01,-0.12983,6.91
9.02,0.12133,4.05
9.03,0.73608,2.86
9.04,0.13796,3.10
9.05,0.53755,2.15
9.06,-0.37904,1.91
9.07,0.29974,1.19
9.08,-0.23967,0.95
9.09,-0.07212,1.19
9.1,0.11161,0.95
9.11,0.12026,1.67
9.12,0.02825,0.95
9.13,-0.71743,2.15
9.14,0.0385,5.96
9.15,-0.27943,0.95
9.16,-0.47139,0.95
9.17,-0.08653,1.91
9.18,-0.26656,0.95
9.19,-0.2002,1.19
9.2,0.36434,1.19
9.21,0.16987,1.91
9.22,-0.09662,0.95
9.23,-0.59805,1.91
9.24,-0.17689,0.95
9.25,-0.10604,2.15
9.26,0.24015,1.91
9.27,0.12273,1.19
9.28,0.59201,2.15
9.29,-0.40454,0.95
9.3,0.42612,1.19
9.31,0.13918,0.95
9.32,-0.05852,0.95
9.33,0.13959,1.19
9.34,0.17563,2.86
9.35,-0.52273,1.91
9.36,-0.02412,0.95
9.37,-0.56349,2.15
9.38,0.05122,0.95
9.39,-0.50485,1.91
9.4,0.27792,1.91
9.41,-0.17359,2.15
9.42,0.29092,0.95
9.43,-0.32929,1.19
9.44,-0.32182,2.15
9.45,-0.13123,0.95
9.46,-0.24521,1.91
9.47,-0.06891,1.19
9.48,0.24156,0.95
9.49,-0.31066,2.15
9.5,0.27128,0.95
9.51,0.47515,1.19
9.52,-0.32964,0.95
9.53,-0.42809,0.95
9.54,-0.40734,2.15
9.55,0.46831,0.95
9.56,-0.14641,0.95
9.57,-0.11343,2.15
9.58,0.63196,1.67
9.59,0.17875,0.95
9.6,0.10937,1.19
9.61,-0.41421,3.10
9.62,-0.19624,0.95
9.63,0.00456,0.72
9.64,0.10023,0.95
9.65,0.24863,1.91
9.66,0.33494,0.95
9.67,-0.45414,0.95
9.68,-0.25453,1.19
9.69,-0.18922,0.95
9.7,0.31877,1.19
9.71,-0.01845,1.19
9.72,-0.25763,0.95
9.73,-0.35845,2.15
9.74,0.25422,2.86
9.75,-0.28708,0.95
9.76,0.39277,7.87
9.77,0.12657,2.15
9.78,0.78624,0.95
9.79,0.16751,1.19
9.8,-0.01738,1.91
9.81,-0.20543,0.95
9.82,0.15742,2.15
9.83,-0.56481,1.91
9.84,0.13076,1.91
9.85,0.60753,1.19
9.86,-0.53805,1.67
9.87,-0.05723,1.91
9.88,0.02048,2.15
9.89,-0.62331,1.19
9.9,0.54812,2.15
9.91,-0.05022,0.95
9.92,-0.0655,2.15
9.93,-0.2384,0.95
9.94,0.16682,1.67
9.95,0.26448,0.95
9.96,0.19579,1.67
9.97,-0.32444,0.95
9.98,-0.7021,1.67
9.99,0.02331,1.91
10.0,0.17705,2.15
10.01,-0.07926,0.95
