timestamp_s,pitch_degrees,control_latency_microseconds
3.99,0.91121,8.11
4.0,2.01884,8.11
4.01,0.56313,10.01
4.02,2.70779,4.77
4.03,2.58886,5.96
4.04,1.7681,5.25
4.05,1.97362,6.20
4.06,0.56025,5.96
4.07,0.71585,5.25
4.08,0.85574,5.01
4.09,1.7739,4.77
4.1,0.37898,5.01
4.11,1.91418,5.96
4.12,0.723,6.20
4.13,1.10088,5.01
4.14,1.12065,6.20
4.15,2.03082,5.96
4.16,-0.11398,24.80
4.17,-1.10911,22.65
4.18,-1.22427,17.88
4.19,0.01121,18.84
4.2,1.0177,19.07
4.21,1.06777,36.24
4.22,1.26048,37.19
4.23,0.91353,17.17
4.24,2.18885,9.06
4.25,1.20802,8.11
4.26,3.30509,10.01
4.27,3.31519,8.34
4.28,-0.06002,6.91
4.29,-1.90249,6.91
4.3,-3.88394,9.06
4.31,-4.51905,12.87
4.32,-3.38429,7.87
4.33,-1.67674,7.87
4.34,1.35654,9.06
4.35,2.80104,5.01
4.36,1.71574,6.91
4.37,1.05622,10.97
4.38,1.58136,10.25
4.39,0.19989,6.91
4.4,1.04568,5.25
4.41,1.18957,6.20
4.42,1.33868,4.77
4.43,0.7409,6.20
4.44,1.51279,4.77
4.45,-0.00688,5.25
4.46,0.07795,5.96
4.47,0.28644,7.15
4.48,2.44338,5.25
4.49,2.46471,6.91
4.5,0.74136,5.96
4.51,-0.61077,4.05
4.52,0.59377,5.01
4.53,0.29153,5.96
4.54,1.34405,4.29
4.55,0.91067,6.20
4.56,2.00271,5.01
4.57,2.14317,4.77
4.58,1.75793,7.15
4.59,1.92422,10.01
4.6,0.1282,7.87
4.61,2.65302,5.25
4.62,4.322,4.77
4.63,4.79129,3.81
4.64,4.16448,6.20
4.65,0.8685,6.91
4.66,-0.37981,4.05
4.67,-2.26909,4.29
4.68,-0.82718,5.01
4.69,-0.31591,4.05
4.7,2.52791,17.88
4.71,-1.02011,10.01
4.72,-1.71073,10.97
4.73,-2.63247,24.08
4.74,-3.1526,10.97
4.75,-2.49163,5.96
4.76,0.50394,6.91
4.77,1.50301,6.20
4.78,1.33167,6.91
4.79,1.91816,9.06
4.8,-0.10641,6.91
4.81,0.53679,9.06
4.82,0.39507,16.69
4.83,2.97103,49.11
4.84,2.67807,13.11
4.85,2.49637,10.01
4.86,0.4632,13.11
4.87,1.52431,5.25
4.88,3.32312,5.01
4.89,2.70944,5.25
4.9,0.34928,6.20
4.91,-0.30866,10.97
4.92,-0.67437,8.34
4.93,0.08988,7.39
4.94,2.17369,5.01
4.95,1.37275,7.15
4.96,1.58874,4.77
4.97,1.55624,4.77
4.98,1.51833,6.91
4.99,0.92864,5.01
5.0,2.45041,7.87
5.01,-0.91752,5.72
5.02,-1.6102,6.91
5.03,-1.70595,5.96
5.04,-2.45763,5.96
5.05,0.98496,6.20
5.06,2.15116,4.05
5.07,1.77281,5.01
5.08,1.96941,4.05
5.09,0.07235,5.72
5.1,0.07269,4.05
5.11,1.35388,6.20
5.12,0.68664,5.96
5.13,3.13398,5.25
5.14,3.48396,5.25
5.15,0.87161,4.77
5.16,-0.72889,5.25
5.17,-1.28378,5.01
5.18,-1.09812,5.96
5.19,0.45643,5.96
5.2,0.82017,4.05
5.21,0.53653,13.59
5.22,1.93593,5.25
5.23,1.2502,4.77
5.24,1.39436,4.05
5.25,1.20659,6.91
5.26,0.9406,3.81
5.27,2.28495,5.96
5.28,3.56867,3.81
5.29,1.45737,8.82
5.3,1.11597,5.25
5.31,2.0887,4.05
5.32,0.48497,4.05
5.33,1.41833,5.25
5.34,0.08758,6.91
5.35,1.92849,5.01
5.36,3.07462,3.81
5.37,1.96028,6.91
5.38,2.51521,5.01
5.39,0.70074,5.01
5.4,1.91096,4.77
5.41,0.05552,5.01
5.42,0.20337,4.05
5.43,0.64867,10.01
5.44,0.72227,5.01
5.45,2.22705,4.77
5.46,0.98441,4.77
5.47,-0.58154,6.20
5.48,0.17484,15.02
5.49,1.52558,6.91
5.5,1.86259,5.25
5.51,0.11217,5.01
5.52,1.71781,4.77
5.53,0.19711,4.77
5.54,2.57638,4.77
5.55,2.12511,4.05
5.56,1.51806,5.01
5.57,1.25311,3.81
5.58,2.11522,5.25
5.59,0.42752,6.91
5.6,-0.17834,4.05
5.61,0.30071,5.01
5.62,2.19444,10.97
5.63,0.91728,5.96
5.64,1.85362,4.77
5.65,0.93851,5.01
5.66,1.93829,33.14
5.67,1.10576,23.84
5.68,2.56048,22.17
5.69,2.42994,10.01
5.7,1.04564,6.91
5.71,2.3708,17.88
5.72,1.07043,10.97
5.73,0.89179,6.20
5.74,1.23522,5.96
5.75,1.46141,5.01
5.76,1.7097,7.15
5.77,0.06652,6.20
5.78,2.46884,5.01
5.79,2.03133,4.77
5.8,1.48436,6.91
5.81,2.35903,4.29
5.82,0.72954,6.20
5.83,0.56913,4.77
5.84,0.18974,6.20
5.85,2.22546,5.96
5.86,2.02617,4.77
5.87,1.25713,10.01
5.88,1.42898,6.20
5.89,1.63628,4.77
5.9,0.93863,4.05
5.91,1.00296,9.06
5.92,2.12535,5.01
5.93,0.59665,6.20
5.94,0.51201,5.01
5.95,2.43986,4.77
5.96,3.6204,4.77
5.97,1.14953,5.96
5.98,0.64898,4.77
5.99,0.85616,5.01
6.0,1.70782,18.84
6.01,1.28196,11.92
6.02,0.29576,10.01
6.03,2.5697,5.96
6.04,3.59165,5.96
6.05,1.32514,8.11
6.06,0.63049,5.72
6.07,0.86547,5.72
6.08,1.79412,7.87
6.09,1.05435,5.01
6.1,1.52085,3.81
6.11,0.3015,4.77
6.12,2.39777,7.15
6.13,3.01245,10.01
6.14,0.55485,5.72
6.15,-0.54784,7.87
6.16,0.60164,5.25
6.17,0.9692,5.01
6.18,0.90344,5.96
6.19,2.72783,4.77
6.2,1.29858,5.01
6.21,1.78739,5.96
6.22,1.23435,7.87
6.23,2.22275,5.96
6.24,1.00209,5.01
6.25,1.66391,6.20
6.26,-0.19796,5.96
6.27,0.82783,4.77
6.28,1.37644,5.25
6.29,1.55973,4.77
6.3,0.48649,7.15
6.31,1.21352,4.29
6.32,1.32158,4.77
6.33,1.53635,4.05
6.34,1.29154,4.77
6.35,1.0726,5.01
6.36,2.85238,4.77
6.37,1.37174,5.96
6.38,1.05393,5.96
6.39,1.76816,4.77
6.4,1.55587,4.05
6.41,1.12618,10.01
6.42,2.63302,6.20
6.43,0.69163,5.96
6.44,0.87009,7.87
6.45,0.46742,5.96
6.46,3.45155,6.91
6.47,2.7536,4.05
6.48,1.15965,9.30
6.49,0.24232,7.15
6.5,1.91032,5.96
6.51,2.08572,5.01
6.52,0.42831,4.05
6.53,3.32648,4.77
6.54,3.27438,5.96
6.55,2.17667,6.20
6.56,1.90842,8.34
6.57,0.99357,5.96
6.58,2.25049,4.77
6.59,2.40059,5.01
6.6,0.01325,4.05
6.61,1.48873,5.01
6.62,1.99521,9.30
6.63,1.45249,6.20
6.64,2.51322,5.96
6.65,0.00944,5.96
6.66,0.29847,5.96
6.67,0.35572,5.01
6.68,2.23535,5.01
6.69,2.50788,5.01
6.7,1.87432,5.01
6.71,1.90185,6.20
6.72,2.0238,4.77
6.73,0.54981,5.25
6.74,0.82125,4.05
6.75,2.34125,6.91
6.76,0.55272,5.01
6.77,1.14865,5.25
6.78,1.48382,5.25
6.79,0.86599,6.91
6.8,2.43148,4.05
6.81,3.54826,7.87
6.82,0.61205,4.05
6.83,-0.19471,5.25
6.84,-0.2636,5.72
6.85,1.15205,5.25
6.86,1.18168,6.20
6.87,1.21635,3.81
6.88,1.97713,4.05
6.89,0.19026,3.81
6.9,1.33089,4.77
6.91,0.44651,5.01
6.92,0.85726,4.05
6.93,1.75356,4.77
6.94,0.55556,4.77
6.95,2.91034,5.25
6.96,1.47199,4.05
6.97,1.0637,5.96
6.98,1.95914,6.20
6.99,1.33406,6.20
7.0,2.79633,5.96
7.01,1.36222,5.96
7.02,2.89761,5.96
7.03,2.66878,5.25
7.04,0.84487,5.25
7.05,0.71274,5.01
7.06,1.71058,6.20
7.07,0.45343,5.25
7.08,0.43333,5.96
7.09,0.4434,5.01
7.1,1.89652,4.05
7.11,-0.4049,5.01
7.12,-1.81083,5.01
7.13,-1.73613,4.05
7.14,-0.01698,9.06
7.15,0.68792,5.96
7.16,1.82602,5.01
7.17,-0.27811,5.01
7.18,-0.96384,5.01
7.19,-0.02487,5.25
7.2,1.17559,5.96
7.21,0.73075,5.01
7.22,0.24793,5.01
7.23,1.96679,4.05
7.24,0.01128,5.01
7.25,-0.7295,5.25
7.26,-2.36617,3.81
7.27,-1.04789,4.05
7.28,1.43249,5.01
7.29,2.92249,5.25
7.3,1.40099,4.05
7.31,3.40844,4.05
7.32,4.15539,6.91
7.33,0.58576,4.05
7.34,-0.54022,3.81
7.35,-1.92332,5.96
7.36,-1.60638,5.25
7.37,-0.56891,5.96
7.38,2.47665,3.81
7.39,3.81594,5.96
7.4,3.7689,5.25
7.41,1.38624,5.96
7.42,1.62181,5.01
7.43,0.49419,3.81
7.44,1.96824,4.05
7.45,0.32816,4.05
7.46,0.4308,5.25
7.47,0.71281,5.01
7.48,1.66071,6.20
7.49,2.05975,4.05
7.5,1.76243,6.20
7.51,1.94482,5.25
7.52,1.71115,4.77
7.53,1.77931,5.96
7.54,0.74548,5.96
7.55,2.80195,5.72
7.56,1.46124,5.01
7.57,0.23909,13.83
7.58,0.11755,31.23
7.59,1.34188,13.11
7.6,1.77734,13.11
7.61,0.45114,8.82
7.62,0.81441,7.87
7.63,2.25857,10.01
7.64,0.65827,11.92
7.65,1.94001,6.91
7.66,-0.16991,4.77
7.67,0.15026,4.05
7.68,2.158,6.91
7.69,2.63279,5.25
7.7,0.37232,5.72
7.71,-1.19702,5.96
7.72,-0.74258,7.15
7.73,1.48599,6.91
7.74,0.84936,6.91
7.75,0.89196,5.01
7.76,2.358,4.77
7.77,3.02141,10.01
7.78,2.75403,5.25
7.79,0.66302,5.01
7.8,-0.01294,5.01
7.81,-0.38047,6.91
7.82,1.65109,6.20
7.83,1.81931,4.05
7.84,1.89087,5.01
7.85,1.24035,5.01
7.86,2.55782,4.77
7.87,1.95651,5.01
7.88,2.6282,4.77
7.89,1.91602,5.01
7.9,1.01648,4.77
7.91,1.91943,6.20
7.92,1.10746,5.01
7.93,0.1024,4.05
7.94,-0.54606,4.05
7.95,1.68302,5.96
7.96,0.63028,5.25
7.97,-0.05779,4.77
7.98,0.91175,5.96
7.99,1.06934,6.20
8.0,1.40663,6.20
8.01,1.30673,4.77
8.02,2.5614,5.01
8.03,0.35018,12.16
8.04,0.1039,6.91
8.05,-0.34541,4.77
8.06,1.92445,5.25
8.07,1.77508,6.20
8.08,0.2646,6.20
8.09,1.32712,5.96
8.1,0.98195,10.01
8.11,1.33471,4.77
8.12,2.30728,5.72
8.13,1.48078,5.96
8.14,2.50379,5.01
8.15,-0.03394,4.77
8.16,-0.72521,5.25
8.17,-1.81905,4.05
8.18,0.02007,9.30
8.19,-0.1074,5.96
8.2,2.48172,5.01
8.21,1.76192,5.25
8.22,0.30048,4.05
8.23,0.9602,6.20
8.24,1.64228,4.05
8.25,0.20472,5.01
8.26,1.39839,5.01
8.27,0.20644,7.15
8.28,0.03716,6.20
8.29,0.84543,5.25
8.3,1.8108,5.25
8.31,0.94241,5.96
8.32,2.98306,5.25
8.33,3.86254,10.01
8.34,2.6155,5.01
8.35,1.87235,5.72
8.36,2.01805,5.01
8.37,1.99327,5.96
8.38,0.61931,5.01
8.39,3.42483,7.87
8.4,1.74864,4.77
8.41,2.26011,17.17
8.42,0.87577,4.77
8.43,-0.09305,4.77
8.44,0.96194,5.25
8.45,0.20707,5.01
8.46,2.94811,6.20
8.47,3.42916,4.05
8.48,1.91777,4.05
8.49,0.76953,5.96
8.5,1.48381,5.01
8.51,0.24436,6.20
8.52,1.97744,4.05
8.53,0.02642,5.25
8.54,1.38796,5.01
8.55,1.41305,5.96
8.56,1.58064,10.01
8.57,2.07146,4.29
8.58,0.75709,5.01
8.59,-0.40365,4.77
8.6,1.25774,5.96
8.61,1.07518,9.06
8.62,2.33706,5.72
8.63,2.11937,4.77
8.64,1.87248,3.81
8.65,1.32279,5.96
8.66,2.65389,15.02
8.67,1.72076,8.11
8.68,0.89922,11.21
8.69,1.77492,5.96
8.7,0.12776,5.96
8.71,1.97652,5.96
8.72,0.54699,4.05
8.73,2.10194,5.96
8.74,0.84551,5.01
8.75,1.35913,6.20
8.76,2.04202,5.01
8.77,2.65441,9.78
8.78,0.7381,10.01
8.79,1.4053,5.01
8.8,1.92533,8.11
8.81,1.43218,5.25
8.82,1.70143,7.15
8.83,1.97147,5.96
8.84,1.4158,4.29
8.85,1.42913,5.96
8.86,1.91734,5.01
8.87,2.05387,5.01
8.88,1.30593,5.01
8.89,1.33982,4.77
8.9,1.72731,4.77
8.91,1.86463,3.81
8.92,1.28772,6.91
8.93,1.25935,5.01
8.94,2.76977,6.20
8.95,2.293,5.01
8.96,1.46842,4.29
8.97,3.06539,7.15
8.98,0.78851,4.29
8.99,0.38889,6.20
9.0,0.75715,4.05
9.01,2.18471,5.96
9.02,2.34389,5.01
9.03,2.24815,5.96
9.04,1.0062,5.01
9.05,1.76204,5.25
9.06,-0.05121,8.82
9.07,1.75132,4.05
9.08,1.20032,6.20
9.09,3.13248,4.05
9.1,4.52762,4.77
9.11,3.90955,3.81
9.12,1.74245,5.01
9.13,0.73683,5.01
9.14,2.21466,5.01
9.15,0.86413,15.74
9.16,1.81121,28.13
9.17,1.86633,17.17
9.18,1.45955,11.21
9.19,2.02016,14.07
9.2,1.66821,8.82
9.21,2.03762,13.11
9.22,0.99379,13.83
9.23,1.00764,4.77
9.24,2.86622,6.91
9.25,2.00665,11.92
9.26,1.9356,6.91
9.27,1.53405,6.20
9.28,3.19544,7.15
9.29,1.4328,7.87
9.3,2.03682,7.15
9.31,1.00722,5.96
9.32,3.25645,3.81
9.33,2.16064,7.87
9.34,1.34207,5.01
9.35,0.21792,5.72
9.36,1.09178,4.05
9.37,0.82459,5.96
9.38,3.35636,5.01
9.39,3.84866,6.20
9.4,2.63484,5.96
9.41,0.89642,5.96
9.42,2.15369,6.20
9.43,1.57688,6.91
9.44,2.85283,28.13
9.45,1.75338,21.93
9.46,1.24296,15.02
9.47,1.66297,14.07
9.48,1.64898,8.11
9.49,1.26613,12.16
9.5,3.02232,10.97
9.51,3.5742,40.05
9.52,0.48583,42.92
9.53,0.10045,25.99
9.54,0.24671,19.07
9.55,2.38425,21.22
9.56,1.92715,35.05
9.57,2.39742,15.97
9.58,2.86609,25.03
9.59,1.37883,18.12
9.6,2.33717,28.85
9.61,-0.06528,16.93
9.62,-0.47029,28.85
9.63,0.22882,16.21
9.64,1.80396,12.16
9.65,0.67316,12.87
9.66,0.34066,30.04
9.67,-0.60543,18.12
9.68,1.53705,16.21
9.69,0.86217,4.77
9.7,2.04883,10.01
9.71,1.07871,6.91
9.72,2.98983,5.01
9.73,4.28421,7.87
9.74,3.98344,13.11
9.75,1.82838,5.96
9.76,2.73606,8.11
9.77,1.25601,10.01
9.78,3.1721,4.77
9.79,0.91559,5.25
9.8,0.12035,5.25
9.81,0.5155,7.15
9.82,2.03717,4.77
9.83,0.20427,5.96
9.84,1.19797,5.01
9.85,1.79425,5.25
9.86,0.05152,9.06
9.87,1.96876,5.25
9.88,1.01703,9.06
9.89,1.09925,8.82
9.9,3.35797,4.77
9.91,2.04319,5.25
9.92,1.71237,5.01
9.93,2.10707,6.20
9.94,1.96758,6.91
9.95,2.14502,5.01
9.96,1.69775,5.01
9.97,1.71211,5.72
9.98,1.71523,5.01
9.99,2.56206,5.96
10.0,2.48244,6.91
10.01,1.54744,10.01
