timestamp_s,pitch_degrees,control_latency_microseconds
0.91,-0.02492,2.15
0.92,-0.1312,1.91
0.93,0.01267,0.95
0.94,-0.40784,2.15
0.95,-0.23031,0.95
0.96,0.48703,0.95
0.97,-0.12128,2.15
0.98,0.36656,1.19
0.99,0.7,0.95
1.0,0.71492,1.91
1.01,-0.2252,1.91
1.02,0.71233,2.15
1.03,0.17293,2.15
1.04,-0.32868,0.95
1.05,-0.26094,6.91
1.06,0.01699,0.95
1.07,0.42443,0.72
1.08,0.02672,1.67
1.09,-0.12402,2.15
1.1,-0.30002,3.10
1.11,-0.45059,3.10
1.12,-0.64064,1.67
1.13,0.10581,2.15
1.14,0.53165,1.19
1.15,0.01008,2.15
1.16,-0.2924,0.95
1.17,-0.37844,2.15
1.18,0.31122,3.10
1.19,0.23657,1.91
1.2,0.6357,1.67
1.21,0.32668,2.15
1.22,0.14566,0.95
1.23,0.11172,1.19
1.24,-0.10506,0.95
1.25,-0.37902,8.34
1.26,0.2654,1.91
1.27,-0.59959,1.91
1.28,-0.50827,0.95
1.29,-0.01299,0.95
1.3,0.46409,1.67
1.31,0.00517,2.15
1.32,0.11263,1.91
1.33,-0.02996,2.86
1.34,0.20913,2.15
1.35,-0.09187,2.15
1.36,-0.14867,2.15
1.37,-0.17608,1.67
1.38,0.02692,1.91
1.39,0.40585,1.91
1.4,0.88005,1.91
1.41,0.05964,2.15
1.42,0.69715,1.91
1.43,0.56299,2.15
1.44,-0.16565,2.15
1.45,0.05177,1.91
1.46,0.10702,1.91
1.47,0.23359,0.72
1.48,-0.6381,6.91
1.49,-0.12877,5.25
1.5,0.24159,2.86
1.51,0.22389,4.05
1.52,-0.69758,1.91
1.53,-0.25371,2.15
1.54,0.34451,2.15
1.55,-0.54366,0.95
1.56,-0.01761,2.15
1.57,-0.25592,2.15
1.58,-0.18521,1.91
1.59,-0.13161,1.91
1.6,0.30574,2.15
1.61,0.41835,2.15
1.62,-0.26473,2.15
1.63,-0.22996,2.15
1.64,0.25595,1.19
1.65,0.1732,1.91
1.66,-0.11332,0.95
1.67,0.04175,2.15
1.68,0.03751,0.95
1.69,0.53231,2.15
1.7,-0.30494,1.67
1.71,0.21057,0.95
1.72,0.42746,0.95
1.73,0.02876,0.95
1.74,-0.12717,0.95
1.75,0.10872,1.67
1.76,-0.22771,1.91
1.77,0.00919,1.19
1.78,0.28314,0.72
1.79,0.15057,0.95
1.8,0.06105,0.95
1.81,-0.15556,2.15
1.82,-0.06079,1.67
1.83,0.03623,1.19
1.84,-0.17059,0.95
1.85,-0.12827,2.15
1.86,-0.51649,1.91
1.87,-0.34339,8.11
1.88,0.33639,6.20
1.89,-0.19315,4.77
1.9,0.20546,1.91
1.91,-0.25268,1.91
1.92,-0.00684,1.67
1.93,-0.04503,4.05
1.94,0.12813,2.15
1.95,-0.20512,0.72
1.96,0.1718,3.10
1.97,0.0544,2.86
1.98,-0.22874,2.15
1.99,0.13162,1.19
2.0,0.23163,1.19
2.01,0.3177,1.91
2.02,-0.03716,0.95
2.03,-0.15793,1.91
2.04,0.12189,2.15
2.05,-0.0134,1.91
2.06,-0.72392,1.91
2.07,0.08448,1.91
2.08,0.1728,0.95
2.09,0.03851,1.19
2.1,-0.67829,0.95
2.11,-0.07569,2.15
2.12,-0.06928,1.91
2.13,-0.05632,0.95
2.14,-0.35799,1.19
2.15,0.10113,2.15
2.16,0.39918,0.95
2.17,-0.36885,1.19
2.18,0.71441,0.72
2.19,0.20899,0.95
2.2,0.62707,0.95
2.21,-0.34911,1.19
2.22,-0.09483,2.15
2.23,0.59985,0.95
2.24,0.27111,0.95
2.25,0.37526,0.95
2.26,-0.05272,1.19
2.27,-0.25333,0.95
2.28,0.37349,0.95
2.29,-0.07892,0.95
2.3,-0.15298,0.95
2.31,-0.50772,1.91
2.32,0.53084,2.15
2.33,-0.09855,2.15
2.34,-0.59324,0.95
2.35,0.40486,2.15
2.36,-0.25235,0.95
2.37,-0.23052,0.95
2.38,0.36355,0.95
2.39,-0.51095,0.95
2.4,0.0667,1.91
2.41,0.21084,1.67
2.42,-0.78531,6.20
2.43,-0.76089,0.72
2.44,-0.23166,0.95
2.45,0.13427,0.72
2.46,-0.22866,1.91
2.47,-0.17644,1.91
2.48,0.25764,2.15
2.49,0.02846,2.15
2.5,0.20692,1.91
2.51,0.06256,2.15
2.52,-0.30689,2.15
2.53,-0.26839,2.15
2.54,-0.18422,1.91
2.55,0.17563,0.95
2.56,0.97343,2.15
2.57,0.48755,0.95
2.58,0.27657,1.91
2.59,-0.29395,0.95
2.6,0.34591,1.91
2.61,-0.28203,1.19
2.62,0.37783,1.91
2.63,-0.22065,0.95
2.64,-0.3168,2.15
2.65,0.23578,0.95
2.66,0.08434,2.15
2.67,-0.16918,0.95
2.68,-0.26926,0.95
2.69,-0.33945,1.19
2.7,-0.31728,0.95
2.71,0.74633,3.10
2.72,-0.01209,0.95
2.73,-0.22715,2.15
2.74,-0.20562,0.72
2.75,0.45905,0.95
2.76,0.17329,0.72
2.77,-0.26774,2.15
2.78,0.7837,0.95
2.79,0.21185,1.19
2.8,0.45285,0.95
2.81,-0.24246,2.15
2.82,-0.39915,1.19
2.83,0.01423,0.95
2.84,0.27833,2.15
2.85,0.48492,0.72
2.86,0.01004,0.95
2.87,-0.28274,2.15
2.88,-0.01349,0.95
2.89,0.04423,0.95
2.9,0.39347,1.67
2.91,-0.17966,2.15
2.92,0.15863,0.95
2.93,-0.10062,3.10
2.94,0.55416,2.86
2.95,0.02003,3.81
2.96,0.14569,1.91
2.97,-0.30285,0.95
2.98,-0.1397,1.91
2.99,0.66007,2.15
3.0,0.14888,1.19
3.01,0.03272,0.95
3.02,-0.13961,1.91
3.03,0.1611,1.91
3.04,0.2374,1.91
3.05,0.4539,0.95
3.06,-0.51512,1.67
3.07,-0.0106,2.86
3.08,-0.17561,2.15
3.09,0.0865,0.95
3.1,0.08417,0.95
3.11,0.50299,1.91
3.12,0.29279,0.95
3.13,0.21963,1.19
3.14,-0.20813,1.19
3.15,-0.23779,1.19
3.16,-0.16286,3.10
3.17,-0.37585,1.19
3.18,-0.65542,2.15
3.19,-0.06239,2.15
3.2,0.40812,0.95
3.21,-0.50215,1.19
3.22,0.09034,1.67
3.23,-0.00345,2.62
3.24,0.10447,3.10
3.25,-0.03051,5.96
3.26,0.00022,3.10
3.27,-0.08109,2.86
3.28,0.59101,3.10
3.29,-0.31122,1.91
3.3,0.16285,2.15
3.31,-0.19364,1.91
3.32,-0.1811,2.15
3.33,0.09842,1.91
3.34,-0.37863,2.15
3.35,0.19154,1.91
3.36,-0.09553,0.95
3.37,0.1981,0.95
3.38,0.11089,0.95
3.39,-0.15256,1.91
3.4,-0.3642,1.19
3.41,0.124,1.91
3.42,0.42842,0.95
3.43,-0.65871,1.67
3.44,-0.33521,1.91
3.45,-0.27343,2.15
3.46,0.15016,2.15
3.47,-0.20061,0.95
3.48,0.46414,1.91
3.49,-0.38775,2.62
3.5,0.56614,0.95
3.51,0.79135,1.91
3.52,-0.22588,2.15
3.53,0.68429,1.91
3.54,0.33462,1.91
3.55,-0.55482,2.15
3.56,-0.07908,5.96
3.57,-0.14417,5.96
3.58,0.23964,5.25
3.59,-0.02074,3.10
3.6,-0.15743,3.10
3.61,-0.16653,5.01
3.62,0.09656,4.05
3.63,-0.21667,2.15
3.64,-0.54881,2.15
3.65,-0.31465,1.91
3.66,-0.43528,0.95
3.67,-0.02379,0.95
3.68,0.2542,2.15
3.69,-0.06499,2.15
3.7,0.48547,2.15
3.71,-0.28051,2.15
3.72,0.77069,2.15
3.73,-0.08335,1.91
3.74,0.11613,3.10
3.75,0.05132,1.91
3.76,-0.12941,0.95
3.77,-0.20638,1.91
3.78,0.1725,1.19
3.79,-0.51861,0.95
3.8,0.08159,2.15
3.81,-0.07258,2.15
3.82,0.60678,2.15
3.83,0.51444,0.95
3.84,0.06521,0.95
3.85,0.55219,1.19
3.86,0.29877,1.67
3.87,0.29108,1.91
3.88,0.47464,1.91
3.89,-0.44416,0.95
3.9,0.27399,1.91
3.91,-0.44642,0.95
3.92,-0.1572,0.95
3.93,0.2273,0.95
3.94,0.12824,0.95
3.95,0.16948,1.91
3.96,0.47803,1.91
3.97,0.29484,2.15
3.98,-0.3119,1.91
3.99,0.06524,1.19
4.0,0.04732,1.19
4.01,0.27474,1.91
4.02,0.05249,2.15
4.03,-0.71094,0.95
4.04,0.20538,0.95
4.05,-0.67562,3.10
4.06,-0.40836,2.62
4.07,0.04768,1.91
4.08,-0.71494,2.15
4.09,-0.33493,1.67
4.1,0.22006,1.91
4.11,0.38127,0.95
4.12,-0.39758,1.91
4.13,-0.45381,3.10
4.14,0.14905,2.86
4.15,0.4319,0.95
4.16,0.09284,1.67
4.17,0.49184,1.91
4.18,-0.02535,1.19
4.19,0.39509,2.15
4.2,0.64267,0.95
4.21,0.19755,1.19
4.22,-0.47794,0.95
4.23,-0.53295,2.15
4.24,-0.00358,0.95
4.25,0.46381,2.15
4.26,0.06066,1.19
4.27,-0.45765,2.15
4.28,-0.30658,2.15
4.29,0.30949,0.95
4.3,-0.57811,0.95
4.31,0.33066,1.91
4.32,-0.35888,1.91
4.33,0.34605,0.95
4.34,-0.15236,1.91
4.35,-0.12548,0.95
4.36,-0.27421,0.95
4.37,-0.26779,2.86
4.38,0.02736,1.19
4.39,0.04127,1.19
4.4,-0.42768,1.19
4.41,-0.46476,1.91
4.42,-0.37012,0.72
4.43,-0.04137,0.95
4.44,0.12331,1.91
4.45,-0.25351,1.91
4.46,0.55202,2.15
4.47,0.14393,0.95
4.48,0.25053,2.15
4.49,0.15581,1.19
4.5,0.1341,0.72
4.51,0.53868,0.95
4.52,0.07403,0.95
4.53,0.39774,1.19
4.54,0.26496,1.91
4.55,0.359,1.67
4.56,0.17751,0.95
4.57,0.21961,1.91
4.58,-0.04471,0.95
4.59,-0.62165,1.91
4.6,-0.30682,2.15
4.61,-0.1862,1.19
4.62,-0.31338,0.95
4.63,0.3153,1.19
4.64,-0.17117,2.15
4.65,0.53128,1.91
4.66,-0.1508,0.95
4.67,0.36138,3.10
4.68,0.33322,1.67
4.69,0.44266,1.19
4.7,0.08801,2.15
4.71,-0.19397,0.95
4.72,0.14818,0.95
4.73,-0.21208,0.95
4.74,-0.7438,5.96
4.75,-0.01733,1.19
4.76,-0.283,2.15
4.77,0.33396,5.96
4.78,-0.08983,2.15
4.79,-0.28826,0.95
4.8,-0.12264,0.95
4.81,-0.19434,1.19
4.82,-0.52827,1.91
4.83,0.30151,0.95
4.84,-0.11669,2.86
4.85,-0.06034,1.91
4.86,-0.28635,3.10
4.87,-0.18215,1.91
4.88,-0.20173,2.15
4.89,0.05454,1.91
4.9,0.12978,1.91
4.91,0.51088,2.15
4.92,-0.1771,2.15
4.93,0.35794,0.95
4.94,0.41311,1.67
4.95,0.84419,9.06
4.96,0.40747,0.95
4.97,-0.26152,2.15
4.98,0.31476,1.19
4.99,0.10422,1.91
5.0,0.37894,1.19
5.01,-0.38653,1.67
5.02,0.21879,0.95
5.03,0.29867,2.86
5.04,-0.56354,1.19
5.05,-0.25622,1.91
5.06,0.16451,0.95
5.07,-0.90848,2.15
5.08,-0.50743,4.05
5.09,-0.31103,2.15
5.1,-0.47039,0.72
5.11,-0.2146,1.91
5.12,0.72093,0.95
5.13,0.45627,1.91
5.14,-0.03261,2.15
5.15,0.1752,2.15
5.16,0.74514,3.10
5.17,0.58145,2.15
5.18,-0.11554,2.86
5.19,-0.1225,2.15
5.2,-0.33118,2.15
5.21,0.31305,1.91
5.22,-0.18683,1.91
5.23,0.17046,0.95
5.24,-0.44137,2.15
5.25,0.17078,2.15
5.26,-0.66774,2.15
5.27,-0.2671,1.91
5.28,0.41058,2.15
5.29,-0.08234,1.91
5.3,0.23689,2.15
5.31,-0.4495,2.15
5.32,0.52426,1.91
5.33,0.29899,1.91
5.34,-0.13257,1.67
5.35,0.28167,2.15
5.36,0.35987,0.95
5.37,-0.3054,1.19
5.38,-0.59283,1.19
5.39,-0.34492,1.67
5.4,-0.24128,0.95
5.41,-0.1286,0.95
5.42,-0.18185,1.91
5.43,0.17972,2.15
5.44,-0.09947,0.95
5.45,-0.39616,0.95
5.46,0.11768,0.95
5.47,-0.40782,4.05
5.48,0.01723,8.11
5.49,0.54924,6.91
5.5,0.36992,4.29
5.51,-0.24466,3.81
5.52,0.37327,2.15
5.53,-0.30239,2.15
5.54,-0.54755,5.25
5.55,0.39837,3.10
5.56,-0.09932,1.91
5.57,-0.16674,2.15
5.58,-0.20956,1.91
5.59,-0.69358,1.91
5.6,-0.27792,2.15
5.61,0.08616,1.91
5.62,0.05413,0.72
5.63,0.01754,1.91
5.64,-0.28012,0.95
5.65,0.34894,2.15
5.66,-0.06326,2.15
5.67,-0.31041,3.10
5.68,-0.25648,6.20
5.69,-0.26349,0.95
5.7,0.39938,1.91
5.71,-0.01699,1.91
5.72,-0.3666,0.95
5.73,0.04897,1.67
5.74,0.15772,1.19
5.75,0.47665,1.91
5.76,0.46959,2.15
5.77,-0.50586,0.95
5.78,-0.65256,1.91
5.79,-0.05481,2.15
5.8,0.49237,0.95
5.81,0.02355,1.91
5.82,-0.13766,0.95
5.83,-0.73841,2.15
5.84,-0.01624,1.91
5.85,0.33687,1.91
5.86,0.0627,2.86
5.87,-0.38881,1.91
5.88,0.30588,1.19
5.89,0.47211,2.15
5.9,-0.13866,0.72
5.91,-0.04709,2.15
5.92,-0.61342,1.67
5.93,-0.00864,0.95
5.94,-0.17947,2.15
5.95,0.29905,1.91
5.96,0.11234,0.95
5.97,-0.32601,0.95
5.98,-0.52311,0.95
5.99,-0.38755,0.95
6.0,0.55296,1.91
6.01,-0.123,1.91
6.02,0.51205,0.95
6.03,-0.49645,1.67
6.04,-0.03068,1.19
6.05,-0.44655,2.15
6.06,0.34984,1.91
6.07,-0.19447,2.15
6.08,-0.0844,1.19
6.09,0.06891,2.15
6.1,-0.46829,1.91
6.11,0.44806,0.95
6.12,0.40001,2.15
6.13,0.03924,1.91
6.14,0.18989,2.15
6.15,0.21033,2.15
6.16,-0.35115,0.95
6.17,-0.39627,1.91
6.18,0.41775,0.95
6.19,-0.13567,1.91
6.2,-0.15143,0.95
6.21,0.49181,0.95
6.22,0.39403,2.15
6.23,0.16907,0.95
6.24,0.59658,0.95
6.25,-0.29384,1.67
6.26,-0.61124,0.95
6.27,0.29219,0.95
6.28,-0.55156,2.15
6.29,0.16023,0.95
6.3,-0.19365,0.95
6.31,0.23187,2.15
6.32,-0.73614,1.19
6.33,-0.07366,0.95
6.34,-0.54417,0.95
6.35,-0.50832,0.95
6.36,0.11955,1.19
6.37,0.37216,0.95
6.38,0.15481,1.67
6.39,0.16714,1.19
6.4,0.2408,1.91
6.41,-0.39952,0.95
6.42,-0.41093,1.67
6.43,-0.45178,2.15
6.44,0.36061,1.19
6.45,0.55291,0.95
6.46,-0.19424,1.19
6.47,-0.10332,0.95
6.48,0.78814,0.95
6.49,-0.00283,0.95
6.5,0.67019,0.95
6.51,-0.19616,1.91
6.52,0.4626,1.91
6.53,-0.49855,0.95
6.54,0.09616,0.95
6.55,-0.18241,1.91
6.56,0.04236,0.72
6.57,0.3527,1.67
6.58,-0.06231,0.72
6.59,0.05113,1.91
6.6,0.31636,2.15
6.61,-0.27821,1.19
6.62,0.67782,0.95
6.63,0.14506,0.95
6.64,0.11803,2.15
6.65,-0.26899,0.72
6.66,0.20278,0.95
6.67,0.30514,0.95
6.68,0.1748,0.95
6.69,0.15881,3.81
6.7,-0.22524,5.25
6.71,-0.28873,4.29
6.72,-0.29527,3.81
6.73,0.1371,2.86
6.74,-0.33848,1.91
6.75,-0.03337,2.15
6.76,0.15852,2.62
6.77,0.32427,1.91
6.78,-0.22831,1.19
6.79,0.18115,2.15
6.8,-0.51245,0.95
6.81,0.21366,1.91
6.82,-0.57008,1.19
6.83,-0.35934,1.91
6.84,0.01514,0.72
6.85,-0.48888,2.86
6.86,0.25366,2.15
6.87,0.51612,0.72
6.88,-0.32125,2.15
6.89,0.65767,2.15
6.9,0.01212,2.15
6.91,-0.37216,2.15
6.92,0.65801,0.95
6.93,-0.30795,0.95
6.94,-0.2945,1.19
6.95,0.76766,1.19
6.96,-0.04607,2.15
6.97,0.05779,0.95
6.98,0.46469,2.15
6.99,-0.4359,1.91
7.0,0.37627,1.91
7.01,0.54811,4.05
7.02,0.23356,2.86
7.03,0.27524,2.86
7.04,-0.21166,2.62
7.05,-0.34925,1.67
7.06,0.01339,1.91
7.07,0.47019,2.15
7.08,-0.42433,2.15
7.09,0.32541,0.95
7.1,-0.19651,1.19
7.11,-0.07731,0.72
7.12,0.6056,2.15
7.13,0.2932,0.95
7.14,-0.16804,0.95
7.15,0.35932,1.19
7.16,0.44474,2.15
7.17,-0.30229,1.91
7.18,-0.3256,1.91
7.19,0.5867,1.19
7.2,-0.28166,1.19
7.21,-0.50404,0.72
7.22,0.205,3.10
7.23,0.01166,4.29
7.24,-0.33179,2.15
7.25,-0.3271,1.91
7.26,0.34558,1.91
7.27,-0.27511,0.95
7.28,0.1928,0.95
7.29,-0.17391,2.15
7.3,-0.78076,1.91
7.31,0.15415,1.91
7.32,0.14304,1.91
7.33,-0.36854,0.95
7.34,-0.67899,1.19
7.35,-0.20393,0.95
7.36,-0.27783,0.95
7.37,-0.09652,0.95
7.38,0.21667,0.95
7.39,0.26329,1.91
7.4,0.00761,1.19
7.41,-0.56013,2.15
7.42,0.16711,0.95
7.43,0.00061,0.95
7.44,0.04174,3.10
7.45,-0.42898,6.91
7.46,-0.39195,6.91
7.47,-0.3587,4.05
7.48,0.13566,2.86
7.49,-0.44577,2.15
7.5,0.24942,2.15
7.51,0.35606,3.10
7.52,0.02427,1.91
7.53,0.13207,2.86
7.54,-0.02521,1.67
7.55,-0.12557,2.86
7.56,0.41396,2.15
7.57,0.53265,2.15
7.58,-0.60312,3.10
7.59,-0.28568,0.95
7.6,-0.42728,0.95
7.61,-0.27258,0.95
7.62,0.44442,0.95
7.63,0.13001,1.91
7.64,-0.2152,1.19
7.65,0.49813,0.95
7.66,0.04307,1.91
7.67,0.19096,1.19
7.68,-0.78461,2.15
7.69,0.02593,0.95
7.7,0.21807,0.95
7.71,-0.61864,1.91
7.72,-0.39456,0.95
7.73,0.12835,2.15
7.74,-0.15814,1.67
7.75,-0.25899,5.96
7.76,0.45285,0.95
7.77,0.07893,0.95
7.78,-0.43696,1.91
7.79,0.08159,2.15
7.8,0.14781,0.72
7.81,-0.08661,0.95
7.82,-0.1705,0.95
7.83,0.08532,2.15
7.84,0.38575,0.95
7.85,-0.46869,0.95
7.86,-0.08226,2.15
7.87,0.26978,0.95
7.88,0.65195,0.95
7.89,0.4326,0.95
7.9,0.05007,2.15
7.91,-0.28386,2.15
7.92,0.36598,2.15
7.93,0.37014,2.15
7.94,-0.41013,0.95
7.95,-0.22881,2.15
7.96,-0.22548,0.72
7.97,0.05715,1.67
7.98,0.36972,1.67
7.99,-0.19423,0.95
8.0,-0.57762,3.10
8.01,0.11922,1.91
8.02,-0.00012,1.19
8.03,-0.47163,0.95
8.04,0.04715,1.67
8.05,0.10816,1.19
8.06,-0.1843,1.91
8.07,-0.73688,0.95
8.08,-0.16535,0.95
8.09,-0.01214,0.72
8.1,-0.10304,1.19
8.11,0.409,0.95
8.12,0.65951,0.95
8.13,0.28452,1.91
8.14,0.26414,0.95
8.15,0.32684,4.77
8.16,0.37728,1.91
8.17,0.19962,1.19
8.18,0.6053,1.91
8.19,0.34882,0.95
8.2,0.43033,0.95
8.21,-0.09484,1.19
8.22,-0.47781,2.15
8.23,-0.28109,2.15
8.24,0.29531,1.19
8.25,0.418,0.95
8.26,-0.0598,2.15
8.27,-0.1624,1.91
8.28,0.24274,3.10
8.29,0.2446,1.19
8.3,-0.16847,0.95
8.31,0.1482,0.95
8.32,-0.64919,2.15
8.33,0.17365,0.95
8.34,0.23579,1.91
8.35,-0.42646,1.91
8.36,0.39122,0.95
8.37,-0.33347,0.95
8.38,0.17395,1.91
8.39,0.22322,0.95
8.4,0.31722,2.15
8.41,-0.13241,0.95
8.42,0.12451,1.91
8.43,0.30493,0.95
8.44,0.13396,0.95
8.45,-0.72067,1.91
8.46,-0.23282,2.15
8.47,-0.34358,2.15
8.48,0.00992,1.91
8.49,0.33756,1.91
8.5,-0.02249,2.15
8.51,-0.18956,1.19
8.52,0.04598,0.95
8.53,-0.72268,2.15
8.54,-0.47253,2.15
8.55,0.36541,1.91
8.56,-0.01234,0.95
8.57,-0.33364,3.10
8.58,0.50901,2.15
8.59,0.16728,1.91
8.6,-0.49619,0.95
8.61,0.53206,0.72
8.62,-0.30629,0.95
8.63,0.12162,0.95
8.64,0.25126,1.19
8.65,-0.05927,1.91
8.66,0.01061,0.95
8.67,0.79835,0.72
8.68,0.59688,1.91
8.69,0.22262,0.95
8.7,-0.14661,0.95
8.71,0.10533,0.95
8.72,0.19931,0.95
8.73,-0.03623,0.95
8.74,-0.91911,2.15
8.75,-0.04012,0.95
8.76,-0.29982,1.91
8.77,0.23593,2.15
8.78,-0.32813,1.19
8.79,0.46395,0.95
8.8,0.05499,0.95
8.81,0.28739,2.86
8.82,0.4866,5.01
8.83,0.04869,6.20
8.84,0.00621,5.25
8.85,0.08351,0.95
8.86,-0.30312,3.10
8.87,-0.59975,1.67
8.88,-0.55069,0.95
8.89,-0.38414,0.95
8.9,-0.05239,2.15
8.91,-0.45694,0.95
8.92,-0.2508,1.19
8.93,0.21782,0.95
8.94,0.41587,0.95
8.95,-0.20678,0.95
8.96,-0.00328,2.15
8.97,-0.05445,2.15
8.98,0.33958,1.91
8.99,0.51868,0.95
9.0,0.28967,0.95
9.01,-0.49985,0.95
9.02,0.21204,2.15
9.03,0.02069,0.72
9.04,-0.87061,1.19
9.05,0.08911,0.95
9.06,-0.63649,0.95
9.07,-0.82253,0.95
9.08,-0.72495,0.72
9.09,-0.16392,0.95
9.1,0.2174,1.91
9.11,0.02097,1.19
9.12,0.43802,1.91
9.13,-0.26631,1.91
9.14,0.04111,1.91
9.15,-0.06491,1.67
9.16,0.51469,0.95
9.17,0.3271,1.91
9.18,0.62291,1.19
9.19,-0.29973,1.91
9.2,0.57273,0.95
9.21,0.65671,0.95
9.22,0.11486,1.91
9.23,0.30484,0.95
9.24,-0.41797,1.67
9.25,-0.29399,1.91
9.26,-0.40882,0.95
9.27,0.3568,2.15
9.28,-0.32806,1.91
9.29,0.08942,0.95
9.3,-0.36875,0.72
9.31,-0.01286,0.72
9.32,-0.1593,0.95
9.33,0.11977,5.01
9.34,-0.20832,1.91
9.35,0.04765,3.10
9.36,0.70995,1.19
9.37,-0.17555,1.91
9.38,0.51923,2.15
9.39,0.00222,2.15
9.4,0.35951,1.91
9.41,0.57336,5.96
9.42,0.29547,9.06
9.43,0.29872,3.81
9.44,0.48833,4.77
9.45,0.31154,3.10
9.46,0.01145,3.10
9.47,-0.15201,1.91
9.48,-0.37974,3.10
9.49,-0.19524,1.91
9.5,-0.50731,1.91
9.51,0.13846,2.86
9.52,-0.06756,1.91
9.53,-0.52338,0.95
9.54,-0.01656,1.19
9.55,0.17587,2.15
9.56,0.2436,1.67
9.57,-0.00336,1.91
9.58,-0.66804,2.15
9.59,0.11971,1.91
9.6,0.26055,0.95
9.61,-0.05894,0.95
9.62,0.11085,1.91
9.63,-0.11412,1.91
9.64,-0.03168,0.95
9.65,0.35835,2.15
9.66,0.07163,1.19
9.67,-0.31607,2.15
9.68,-0.30954,2.15
9.69,0.13358,1.91
9.7,0.08109,0.95
9.71,0.2087,1.67
9.72,-0.33216,0.95
9.73,0.18676,1.67
9.74,-0.33138,1.19
9.75,-0.7247,1.91
9.76,0.14136,0.95
9.77,0.23733,2.15
9.78,0.12914,1.91
9.79,-0.2817,0.95
9.8,0.25538,0.72
9.81,-0.53768,3.10
9.82,-0.37904,1.67
9.83,-0.13464,1.91
9.84,0.30988,0.95
9.85,-0.31975,0.95
9.86,-0.46169,0.95
9.87,0.20085,0.95
9.88,0.50657,0.95
9.89,-0.44254,1.67
9.9,0.10646,2.86
9.91,-0.50506,0.95
9.92,0.01641,0.95
9.93,-0.26518,1.91
9.94,0.10239,1.91
9.95,0.71599,0.95
9.96,0.12434,1.91
9.97,-0.06665,0.95
9.98,-0.35738,1.19
9.99,-0.00346,0.95
10.0,0.07166,0.95
10.01,0.46796,2.86
