timestamp_s,pitch_degrees,control_latency_microseconds
1.77,0.67991,8.11
1.78,0.64609,6.20
1.79,-1.07781,5.96
1.8,0.51301,5.96
1.81,0.9396,11.68
1.82,0.94677,7.87
1.83,-0.69314,5.96
1.84,-0.03027,6.91
1.85,-0.6522,5.96
1.86,0.06658,5.72
1.87,-0.62186,5.96
1.88,1.1685,5.72
1.89,-0.27454,6.91
1.9,1.20567,6.91
1.91,0.85219,5.96
1.92,-0.32709,6.91
1.93,0.67563,5.96
1.94,0.92688,5.96
1.95,-1.25028,5.96
1.96,-1.05491,5.96
1.97,-0.1307,7.15
1.98,-1.02114,5.96
1.99,0.55271,6.20
2.0,-0.64516,5.01
2.01,-0.2593,6.20
2.02,-0.7711,5.72
2.03,0.53328,5.25
2.04,-0.12575,5.96
2.05,0.12249,5.96
2.06,-1.63982,5.25
2.07,-0.03279,5.01
2.08,-1.05641,5.01
2.09,-0.38498,5.01
2.1,-1.58769,4.77
2.11,1.3417,6.20
2.12,2.42684,6.20
2.13,2.83426,4.77
2.14,0.11079,5.72
2.15,0.19643,4.77
2.16,-0.09996,5.72
2.17,-0.64463,5.96
2.18,1.76146,4.05
2.19,-1.99374,5.01
2.2,-3.25581,5.25
2.21,-5.71954,5.01
2.22,-7.15386,4.77
2.23,-7.57451,5.96
2.24,-7.84606,5.72
2.25,-5.6342,5.01
2.26,-0.47814,6.20
2.27,3.20083,6.20
2.28,7.61022,7.15
2.29,11.14046,5.01
2.3,14.45747,6.20
2.31,16.83514,5.25
2.32,20.06931,4.77
2.33,20.3313,4.77
2.34,18.47179,5.96
2.35,17.76474,6.20
2.36,13.21754,4.77
2.37,9.31549,5.25
2.38,5.85393,6.20
2.39,1.22153,5.25
2.4,-0.89885,7.15
2.41,-3.30055,6.91
2.42,-0.95979,5.72
2.43,1.11495,4.05
2.44,3.22605,6.20
2.45,4.9058,10.25
2.46,2.59719,9.06
2.47,1.12128,6.91
2.48,1.76699,7.15
2.49,-0.39391,7.87
2.5,-0.36462,6.20
2.51,-0.15698,15.97
2.52,-0.1044,11.21
2.53,0.35974,7.87
2.54,-0.6837,15.02
2.55,0.26301,6.91
2.56,0.22326,6.20
2.57,-0.06215,5.72
2.58,0.76039,6.20
2.59,-1.02971,6.20
2.6,-0.75415,6.20
2.61,-0.07653,5.25
2.62,0.139,5.25
2.63,-0.59637,5.25
2.64,1.28781,5.01
2.65,2.86845,5.01
2.66,2.15619,6.20
2.67,0.10626,5.01
2.68,0.46804,5.96
2.69,-0.33687,5.96
2.7,1.01875,4.77
2.71,1.59902,4.05
2.72,-1.80859,5.01
2.73,-3.70571,9.06
2.74,-3.43467,4.77
2.75,-2.68205,5.01
2.76,-0.26151,5.96
2.77,0.16649,4.77
2.78,1.16258,3.81
2.79,-0.24274,7.87
2.8,1.38112,5.96
2.81,-1.15229,5.72
2.82,-2.02513,7.15
2.83,0.53418,5.01
2.84,1.36536,4.77
2.85,1.49545,5.72
2.86,-0.38062,6.91
2.87,0.62183,5.25
2.88,0.76509,5.25
2.89,0.07485,4.77
2.9,0.97343,5.72
2.91,-1.8809,6.20
2.92,-2.53092,4.77
2.93,-2.7717,4.77
2.94,-0.10709,5.25
2.95,-0.99656,6.20
2.96,1.10273,6.20
2.97,1.25123,5.25
2.98,0.66742,5.01
2.99,1.3061,5.96
3.0,-0.08192,5.96
3.01,1.55262,7.15
3.02,0.48896,4.77
3.03,1.59738,6.91
3.04,0.27959,5.96
3.05,0.61068,4.77
3.06,-1.56724,4.77
3.07,2.56354,5.25
3.08,4.6247,5.25
3.09,6.90612,5.01
3.1,9.06401,5.25
3.11,11.58944,4.77
3.12,13.10659,5.96
3.13,11.91116,5.96
3.14,8.54454,5.96
3.15,4.22904,4.77
3.16,0.5459,4.77
3.17,-2.49812,5.01
3.18,-4.79784,6.20
3.19,-3.69943,4.77
3.2,-1.07809,4.77
3.21,-1.41737,5.96
3.22,2.06095,5.96
3.23,3.16734,6.20
3.24,1.2949,5.96
3.25,0.00731,5.96
3.26,-0.49008,4.05
3.27,0.99175,5.01
3.28,0.4515,5.01
3.29,-0.83283,5.01
3.3,1.48253,5.25
3.31,1.20017,5.25
3.32,0.96016,24.08
3.33,0.37481,38.15
3.34,0.64768,20.27
3.35,0.22409,10.97
3.36,0.34745,7.87
3.37,0.52961,8.82
3.38,-0.04014,6.91
3.39,0.78208,5.72
3.4,-0.1492,5.72
3.41,1.36564,14.07
3.42,2.0528,4.77
3.43,0.19855,12.16
3.44,3.33381,8.34
3.45,3.38202,5.01
3.46,3.73105,5.01
3.47,1.39975,5.96
3.48,1.11599,9.06
3.49,-0.61421,6.20
3.5,2.31687,5.96
3.51,3.39422,5.01
3.52,2.67848,8.82
3.53,2.28607,5.72
3.54,-0.28396,6.20
3.55,-1.06075,5.96
3.56,0.51184,5.96
3.57,-1.56768,5.01
3.58,-0.15741,5.01
3.59,-0.62323,6.20
3.6,-0.30961,6.20
3.61,0.22426,4.05
3.62,0.14296,5.96
3.63,0.42126,4.77
3.64,-0.30993,7.15
3.65,1.57928,4.05
3.66,1.8173,8.11
3.67,1.98573,6.20
3.68,-0.48403,5.01
3.69,-0.44821,5.01
3.7,0.06885,6.20
3.71,-0.51324,5.96
3.72,3.01455,8.11
3.73,2.55072,5.96
3.74,2.11815,6.20
3.75,0.83366,5.72
3.76,0.11279,5.01
3.77,1.65322,4.77
3.78,-0.14446,5.25
3.79,-1.64675,5.72
3.8,-1.16812,5.96
3.81,-0.72739,5.25
3.82,1.72992,8.82
3.83,-1.11772,5.25
3.84,-2.57453,4.77
3.85,-3.22908,13.11
3.86,-4.42675,17.17
3.87,-3.72588,13.11
3.88,1.53806,12.64
3.89,4.00248,13.83
3.9,7.80652,9.06
3.91,10.5435,12.16
3.92,13.55129,6.91
3.93,13.563,5.96
3.94,13.28217,10.97
3.95,10.30326,6.91
3.96,7.53686,5.25
3.97,4.53114,7.87
3.98,0.53146,5.96
3.99,-0.15307,5.96
4.0,-0.36305,8.11
4.01,1.04589,8.11
4.02,1.02129,6.20
4.03,-0.35956,5.25
4.04,2.79473,5.01
4.05,2.15823,5.96
4.06,2.27583,5.96
4.07,1.15356,5.25
4.08,-0.22784,5.72
4.09,1.24765,4.77
4.1,-0.13904,7.15
4.11,-0.14401,6.20
4.12,-0.17411,10.01
4.13,1.31219,8.82
4.14,1.46913,6.91
4.15,0.94153,6.20
4.16,0.97898,5.96
4.17,0.78217,6.20
4.18,0.48026,8.34
4.19,1.77024,6.91
4.2,2.41345,5.96
4.21,-0.23508,5.25
4.22,-1.50796,5.01
4.23,-0.83712,4.77
4.24,0.94452,4.05
4.25,0.55268,4.77
4.26,0.62577,5.01
4.27,0.41001,5.96
4.28,1.34916,5.96
4.29,-0.2864,4.05
4.3,-2.06226,7.87
4.31,-1.44598,5.25
4.32,-0.70353,5.96
4.33,1.63894,5.01
4.34,1.44743,6.20
4.35,0.48695,5.01
4.36,1.53274,6.91
4.37,0.89007,5.96
4.38,1.66208,5.01
4.39,1.1927,5.96
4.4,0.41104,5.72
4.41,1.47088,3.81
4.42,0.70125,5.01
4.43,1.54871,5.25
4.44,0.0488,5.01
4.45,-0.5902,5.01
4.46,1.45454,6.20
4.47,0.05775,5.96
4.48,1.02456,5.01
4.49,0.10629,5.01
4.5,1.13649,6.20
4.51,0.41083,5.25
4.52,0.4267,5.25
4.53,1.15316,14.78
4.54,0.04444,4.77
4.55,1.02056,5.01
4.56,0.30979,7.15
4.57,2.06116,5.96
4.58,1.19625,5.01
4.59,0.4551,6.20
4.6,1.65875,5.01
4.61,1.7393,3.81
4.62,0.0675,4.77
4.63,2.97906,4.77
4.64,3.13875,4.05
4.65,3.48082,7.15
4.66,1.53041,5.96
4.67,2.69439,5.96
4.68,1.39966,4.77
4.69,2.02894,5.01
4.7,1.80191,4.77
4.71,-0.16396,6.20
4.72,3.76912,5.96
4.73,5.90324,6.20
4.74,7.72225,5.01
4.75,10.36532,5.25
4.76,11.62919,6.20
4.77,11.74634,6.20
4.78,9.20654,5.96
4.79,6.70791,5.25
4.8,2.16788,7.15
4.81,-1.49002,5.01
4.82,-4.64321,5.01
4.83,-6.34121,4.05
4.84,-8.28418,6.20
4.85,-8.35903,9.06
4.86,-7.30656,7.87
4.87,-3.89627,30.99
4.88,-0.17758,14.78
4.89,2.02209,12.16
4.9,2.57968,15.02
4.91,2.42825,11.92
4.92,1.50412,8.11
4.93,2.0732,8.11
4.94,-0.2929,6.91
4.95,-0.8985,6.20
4.96,-1.48328,5.96
4.97,-1.35634,8.11
4.98,2.16651,5.72
4.99,4.07832,6.20
5.0,5.12645,6.20
5.01,2.04545,5.72
5.02,1.06387,6.91
5.03,0.66148,10.01
5.04,0.67738,6.91
5.05,1.34127,8.82
5.06,0.71736,5.96
5.07,0.22348,5.01
5.08,2.29546,7.15
5.09,1.01523,7.15
5.1,0.21218,4.05
5.11,1.07642,5.01
5.12,0.5661,5.01
5.13,0.57538,6.20
5.14,0.90004,6.20
5.15,0.67425,5.25
5.16,1.64632,5.96
5.17,0.08766,4.77
5.18,0.3533,5.01
5.19,1.02734,5.25
5.2,-0.18226,6.20
5.21,2.19257,5.96
5.22,1.48493,5.01
5.23,1.70201,4.77
5.24,0.16145,7.15
5.25,2.09959,6.20
5.26,-0.10092,4.77
5.27,0.12762,5.96
5.28,1.45916,5.01
5.29,-1.13958,5.01
5.3,-1.19005,4.77
5.31,-0.96289,7.15
5.32,2.03163,5.25
5.33,0.70324,6.20
5.34,0.3576,5.01
5.35,1.1406,5.96
5.36,-0.11292,4.77
5.37,0.4408,5.96
5.38,0.44047,4.77
5.39,1.56489,5.01
5.4,-0.63401,5.01
5.41,-1.39568,5.01
5.42,-1.0198,5.96
5.43,0.82804,4.77
5.44,0.27787,5.25
5.45,2.09346,6.20
5.46,1.95121,5.01
5.47,0.41613,4.77
5.48,0.94009,5.25
5.49,0.74444,5.25
5.5,1.44813,4.77
5.51,0.60617,5.25
5.52,2.88258,5.25
5.53,1.33188,5.25
5.54,1.21365,4.77
5.55,1.9478,6.91
5.56,-0.81526,5.01
5.57,-0.88416,6.20
5.58,-0.80105,5.01
5.59,-0.15947,5.01
5.6,1.41541,5.01
5.61,-0.35778,5.96
5.62,-0.71971,6.20
5.63,-0.80543,4.77
5.64,0.79441,5.72
5.65,1.18823,5.01
5.66,0.88335,7.87
5.67,1.26807,5.96
5.68,0.08042,5.25
5.69,1.82157,7.15
5.7,1.34411,6.91
5.71,0.70266,5.01
5.72,0.34194,5.01
5.73,2.51141,6.20
5.74,3.08997,5.25
5.75,0.48563,6.20
5.76,-1.00969,5.72
5.77,-3.20997,4.77
5.78,-1.81498,15.02
5.79,0.09416,7.15
5.8,0.26339,8.82
5.81,1.1259,15.97
5.82,-0.37421,15.26
5.83,0.313,17.88
5.84,1.45841,16.93
5.85,0.21433,15.97
5.86,-0.17193,10.01
5.87,0.70944,8.11
5.88,0.83494,5.96
5.89,1.19214,6.20
5.9,0.17243,8.82
5.91,2.4235,7.87
5.92,2.59308,5.01
5.93,0.8694,5.96
5.94,-0.57821,5.01
5.95,0.98856,9.78
5.96,0.93714,5.96
5.97,0.74209,5.01
5.98,1.084,6.68
5.99,0.48629,5.01
6.0,2.58581,5.25
6.01,0.21189,4.77
6.02,0.84195,6.20
6.03,-0.57293,5.96
6.04,2.59764,5.01
6.05,3.80944,6.20
6.06,4.40809,7.15
6.07,4.06275,5.96
6.08,1.29503,5.01
6.09,0.05524,9.30
6.1,-0.73968,6.20
6.11,1.04929,7.15
6.12,-0.36599,5.72
6.13,-0.36737,10.97
6.14,0.81653,5.25
6.15,0.36893,7.15
6.16,0.63252,4.77
6.17,1.07179,6.20
6.18,1.08483,5.25
6.19,0.56397,6.20
6.2,1.57012,4.77
6.21,0.79224,4.77
6.22,0.68458,5.01
6.23,0.91583,5.96
6.24,1.39734,5.96
6.25,-0.12622,5.01
6.26,0.90564,5.01
6.27,1.64836,5.25
6.28,0.06295,5.96
6.29,3.17939,5.01
6.3,2.73708,5.01
6.31,2.2507,7.15
6.32,-0.28482,5.01
6.33,1.95175,5.01
6.34,0.98582,5.72
6.35,1.26218,6.20
6.36,1.08539,5.96
6.37,1.57651,5.01
6.38,1.39883,4.77
6.39,1.04759,6.91
6.4,1.73154,5.72
6.41,0.30439,10.97
6.42,1.09813,36.95
6.43,-0.07303,27.89
6.44,0.50773,15.97
6.45,0.94454,10.97
6.46,-0.07248,7.87
6.47,1.35383,6.20
6.48,2.76827,11.21
6.49,0.84079,6.91
6.5,2.75368,6.20
6.51,1.8809,5.96
6.52,2.15675,6.20
6.53,-0.95764,5.96
6.54,3.9145,9.06
6.55,6.38187,8.82
6.56,9.09786,5.96
6.57,12.06575,5.01
6.58,14.15367,6.91
6.59,16.93786,6.20
6.6,19.66416,7.87
6.61,21.49876,6.20
6.62,23.669,5.25
6.63,24.7062,7.15
6.64,23.92325,10.97
6.65,22.99938,5.72
6.66,21.1217,5.72
6.67,18.93529,4.05
6.68,15.95857,6.20
6.69,13.21936,6.20
6.7,10.05659,5.72
6.71,7.15136,6.20
6.72,4.13243,6.20
6.73,1.924,5.72
6.74,-0.38988,5.72
6.75,2.13711,5.25
6.76,3.36327,5.25
6.77,2.6289,5.01
6.78,1.55809,4.77
6.79,3.27379,5.01
6.8,0.63626,6.20
6.81,0.50239,5.25
6.82,-1.61757,5.25
6.83,-0.23602,5.01
6.84,1.74362,5.25
6.85,1.34955,5.25
6.86,3.17528,5.25
6.87,2.76287,4.77
6.88,1.11635,4.77
6.89,2.04468,5.25
6.9,0.42245,6.91
6.91,2.36284,5.96
6.92,2.8786,5.72
6.93,0.68924,5.25
6.94,0.79577,5.01
6.95,2.73136,5.72
6.96,0.10348,5.96
6.97,0.85523,3.81
6.98,1.73105,5.01
6.99,0.51834,5.25
7.0,2.77687,5.25
7.01,0.91269,10.01
7.02,-0.45052,5.96
7.03,-0.9322,5.01
7.04,0.48434,5.01
7.05,1.1736,5.25
7.06,1.96858,6.20
7.07,2.12789,6.20
7.08,0.71645,5.25
7.09,2.37463,6.91
7.1,1.27329,5.96
7.11,2.62511,4.77
7.12,2.49399,4.29
7.13,0.79818,4.77
7.14,0.22439,5.01
7.15,2.45652,5.96
7.16,3.50918,3.10
7.17,1.14702,4.77
7.18,1.39409,5.01
7.19,2.71318,5.01
7.2,1.62096,7.15
7.21,2.94897,6.20
7.22,2.74633,5.96
7.23,1.41387,6.20
7.24,1.18143,5.01
7.25,2.44571,6.91
7.26,2.28123,5.25
7.27,1.22273,5.01
7.28,2.62816,3.81
7.29,2.08386,4.77
7.3,1.67544,5.96
7.31,3.53819,4.77
7.32,1.79202,5.96
7.33,0.51132,5.01
7.34,0.47407,5.01
7.35,2.21787,5.25
7.36,0.03556,5.96
7.37,-0.64032,5.01
7.38,-1.19498,5.25
7.39,-0.67977,5.72
7.4,1.50208,5.25
7.41,-0.50526,5.96
7.42,-0.28315,4.77
7.43,-1.16202,5.01
7.44,-0.10696,9.06
7.45,1.55189,8.11
7.46,3.07103,9.06
7.47,0.87403,7.15
7.48,-0.0067,9.06
7.49,-1.02828,6.20
7.5,0.83969,6.91
7.51,0.40699,6.20
7.52,0.15351,5.01
7.53,1.61482,5.72
7.54,2.11216,5.96
7.55,0.86468,5.96
7.56,0.70297,5.01
7.57,1.11437,6.20
7.58,1.15357,5.25
7.59,2.7334,6.20
7.6,2.0832,4.77
7.61,2.72604,4.77
7.62,3.2973,5.25
7.63,2.87277,4.77
7.64,1.18803,5.01
7.65,1.3417,5.01
7.66,1.67628,5.01
7.67,1.82385,5.25
7.68,0.8735,7.87
7.69,4.28664,6.20
7.7,6.54399,5.01
7.71,5.75916,7.39
7.72,3.14175,4.77
7.73,1.34283,5.01
7.74,-0.54334,5.96
7.75,-1.73259,5.25
7.76,0.81532,5.72
7.77,0.63655,5.96
7.78,2.45257,5.25
7.79,2.41877,10.97
7.8,2.27115,5.96
7.81,1.64145,6.91
7.82,3.09905,5.01
7.83,2.97826,4.77
7.84,2.12507,5.01
7.85,1.57593,5.01
7.86,2.86977,5.72
7.87,1.8929,4.77
7.88,1.57322,6.91
7.89,2.41285,5.01
7.9,1.96625,5.25
7.91,2.35211,4.77
7.92,3.04442,5.01
7.93,1.79372,5.25
7.94,1.50831,7.15
7.95,3.02346,5.01
7.96,3.35373,10.01
7.97,0.96919,5.96
7.98,0.6928,8.11
7.99,-0.48239,35.05
8.0,0.53008,21.93
8.01,2.59846,21.93
8.02,2.68491,12.87
8.03,0.69547,10.97
8.04,0.50984,10.01
8.05,0.29919,8.11
8.06,1.63825,7.15
8.07,-0.20872,5.96
8.08,0.02489,6.20
8.09,-0.0897,6.20
8.1,2.00193,4.77
8.11,3.78346,6.91
8.12,3.25091,6.91
8.13,1.2434,5.96
8.14,0.20897,6.20
8.15,-0.44034,5.01
8.16,0.5511,6.20
8.17,1.71412,8.11
8.18,2.35481,5.01
8.19,1.17173,5.96
8.2,3.2268,5.01
8.21,2.12498,5.25
8.22,2.3012,6.91
8.23,1.852,5.25
8.24,2.61438,5.96
8.25,0.96185,5.96
8.26,0.53044,5.25
8.27,1.52311,4.77
8.28,1.69499,5.01
8.29,2.09779,5.96
8.3,1.54452,5.01
8.31,3.54938,5.01
8.32,2.56763,13.11
8.33,3.3737,5.25
8.34,2.09969,5.01
8.35,1.42018,5.72
8.36,2.98617,6.91
8.37,1.10356,5.25
8.38,2.21226,4.77
8.39,0.60492,5.01
8.4,0.64637,5.96
8.41,0.83418,5.72
8.42,2.87771,6.20
8.43,2.71862,5.25
8.44,1.77065,5.25
8.45,1.58182,5.01
8.46,3.15857,5.01
8.47,3.42902,5.96
8.48,3.31489,4.77
8.49,1.66182,4.77
8.5,2.01145,5.25
8.51,1.5301,6.91
8.52,3.22258,4.05
8.53,2.13174,5.96
8.54,2.85644,5.01
8.55,3.11165,5.25
8.56,1.41792,6.20
8.57,1.0509,5.25
8.58,3.08108,6.91
8.59,1.37375,6.91
8.6,0.69599,5.72
8.61,1.86928,5.01
8.62,0.21237,5.96
8.63,1.64096,4.77
8.64,0.58232,4.77
8.65,0.27324,4.77
8.66,1.11217,4.77
8.67,2.64681,5.01
8.68,3.1615,5.01
8.69,0.58755,5.25
8.7,-0.55848,4.77
8.71,-0.71057,4.77
8.72,0.58851,5.72
8.73,1.54101,5.96
8.74,1.3537,8.82
8.75,3.75472,10.97
8.76,4.03087,5.96
8.77,4.07936,5.01
8.78,1.7791,7.15
8.79,2.69404,5.25
8.8,1.39975,5.01
8.81,2.97111,5.01
8.82,2.94362,5.96
8.83,1.10497,5.96
8.84,1.30904,5.96
8.85,2.67842,5.25
8.86,1.31797,5.25
8.87,1.01313,5.25
8.88,2.2671,5.01
8.89,0.87493,4.77
8.9,1.10781,5.01
8.91,0.48291,4.05
8.92,2.96529,4.77
8.93,3.22428,6.91
8.94,1.78493,5.25
8.95,0.7074,5.01
8.96,0.85145,5.25
8.97,2.49153,10.01
8.98,2.77662,4.77
8.99,1.93085,5.96
9.0,2.72397,5.72
9.01,1.2986,5.01
9.02,2.84141,12.87
9.03,2.51988,5.01
9.04,1.30175,4.05
9.05,2.53554,5.01
9.06,-0.06031,5.96
9.07,-0.79717,15.02
9.08,-0.17027,9.06
9.09,2.32047,6.20
9.1,2.76126,6.20
9.11,1.48037,6.20
9.12,2.49843,5.01
9.13,-0.14097,5.96
9.14,-0.41361,5.25
9.15,-0.78548,4.77
9.16,1.19857,5.01
9.17,1.05083,5.01
9.18,3.43395,5.96
9.19,3.26446,5.96
9.2,2.23239,6.20
9.21,1.24658,5.01
9.22,0.34736,5.96
9.23,2.22874,6.20
9.24,2.20135,4.77
9.25,2.1325,4.77
9.26,2.05941,5.96
9.27,2.90086,4.77
9.28,0.76233,5.01
9.29,1.80966,5.01
9.3,0.51046,5.01
9.31,0.82971,5.01
9.32,1.03802,4.05
9.33,3.07155,6.20
9.34,4.00124,6.20
9.35,2.3992,5.72
9.36,2.51642,5.25
9.37,0.87605,6.20
9.38,3.32656,17.17
9.39,3.50916,34.09
9.4,1.6646,13.11
9.41,0.62646,19.07
9.42,0.45325,13.11
9.43,1.33239,14.78
9.44,1.94403,8.82
9.45,1.60146,11.21
9.46,2.67917,12.87
9.47,2.85026,5.96
9.48,2.15771,6.91
9.49,3.12667,8.11
9.5,2.01587,5.01
9.51,3.32907,5.01
9.52,2.12354,6.91
9.53,1.566,4.77
9.54,2.79542,5.96
9.55,2.20961,4.05
9.56,3.05583,30.04
9.57,1.84087,20.98
9.58,2.22522,23.84
9.59,2.52116,17.17
9.6,1.69008,11.92
9.61,2.13215,9.06
9.62,2.11698,11.21
9.63,1.91309,7.15
9.64,2.42282,8.34
9.65,2.27134,5.96
9.66,1.63648,5.96
9.67,2.0213,7.87
9.68,2.10817,7.15
9.69,2.59157,6.20
9.7,1.89207,6.20
9.71,3.17407,5.96
9.72,2.26332,4.77
9.73,3.47964,5.01
9.74,1.34477,6.20
9.75,0.60225,5.01
9.76,1.57952,4.77
9.77,1.77662,4.77
9.78,2.39527,5.25
9.79,1.64974,5.01
9.8,3.84358,9.06
9.81,2.43449,5.01
9.82,2.20343,5.25
9.83,2.14144,7.87
9.84,2.87761,4.05
9.85,1.68036,5.72
9.86,2.7643,4.77
9.87,1.85283,7.15
9.88,1.35652,5.01
9.89,1.44044,7.15
9.9,3.28763,4.77
9.91,3.6127,5.01
9.92,1.95225,5.01
9.93,0.39979,6.91
9.94,0.8662,4.77
9.95,2.71044,6.20
9.96,2.03423,6.20
9.97,2.81668,6.91
9.98,1.39156,7.15
9.99,2.22033,4.77
10.0,1.92974,6.20
10.01,2.53831,5.01
