timestamp_s,pitch_degrees,control_latency_microseconds
1.59,-1.89407,784.87
1.6,-0.83538,781.06
1.61,-0.44808,777.01
1.62,0.0511,823.02
1.63,-0.80486,777.01
1.64,1.84248,782.01
1.65,-1.55758,793.22
1.66,-2.6627,824.21
1.67,-3.78566,794.89
1.68,-4.09541,787.02
1.69,-3.38996,768.90
1.7,-3.02403,782.97
1.71,-0.26365,775.34
1.72,-2.87953,782.97
1.73,-3.01404,795.84
1.74,-1.38289,843.05
1.75,-0.13149,780.11
1.76,-0.16123,770.09
1.77,-0.61499,773.91
1.78,0.33158,768.90
1.79,0.35903,766.99
1.8,-0.81683,762.22
1.81,1.86497,799.89
1.82,2.31246,786.78
1.83,2.41381,794.17
1.84,1.87211,796.08
1.85,-0.00675,763.89
1.86,-1.32063,778.91
1.87,0.55298,780.82
1.88,-0.72844,767.95
1.89,-0.42425,772.95
1.9,-0.07898,796.08
1.91,-0.9418,767.95
1.92,0.18847,764.13
1.93,-0.47962,771.76
1.94,-0.15528,791.07
1.95,-0.0254,769.85
1.96,-0.72012,769.14
1.97,-0.04878,764.85
1.98,-0.58027,770.09
1.99,0.0432,770.09
2.0,-0.66112,765.80
2.01,-0.7912,850.20
2.02,0.23533,764.13
2.03,-0.44953,749.83
2.04,0.54819,799.18
2.05,-0.45629,759.84
2.06,0.25629,775.81
2.07,-0.18536,770.09
2.08,-0.09104,796.79
2.09,-0.73283,778.91
2.1,0.20393,799.89
2.11,-1.2039,829.94
2.12,-1.7217,774.86
2.13,-0.43746,763.89
2.14,-2.06537,875.95
2.15,0.58574,838.04
2.16,0.80977,806.81
2.17,2.14777,780.11
2.18,0.03507,795.13
2.19,-0.6256,787.97
2.2,-0.12146,771.05
2.21,-0.22124,900.27
2.22,-0.08551,772.24
2.23,-1.48423,782.01
2.24,0.97303,864.98
2.25,0.86128,782.97
2.26,-0.88293,810.15
2.27,0.0053,769.85
2.28,-1.46863,773.19
2.29,-1.44719,791.79
2.3,0.56488,783.68
2.31,-1.22183,780.11
2.32,-2.25541,816.82
2.33,-2.6296,779.15
2.34,-2.63949,767.95
2.35,0.54537,763.89
2.36,-0.00901,776.29
2.37,-0.46297,772.24
2.38,0.04618,764.85
2.39,-1.61387,755.07
2.4,-0.37852,824.21
2.41,-0.46392,774.86
2.42,-0.26337,809.91
2.43,-0.22939,776.05
2.44,-0.97489,774.15
2.45,-0.43227,781.06
2.46,-0.84259,764.13
2.47,-0.15038,764.37
2.48,-1.25917,763.89
2.49,-1.46106,767.95
2.5,1.55834,949.86
2.51,-0.64255,1120.09
2.52,-0.78266,1009.23
2.53,-1.79507,893.83
2.54,-1.52564,877.14
2.55,-1.99791,792.98
2.56,2.44627,790.12
2.57,2.39542,832.08
2.58,3.50699,878.81
2.59,4.09464,874.04
2.6,0.57915,816.82
2.61,-1.54304,840.90
2.62,-2.53354,809.91
2.63,-3.15752,805.14
2.64,-2.79148,814.20
2.65,-0.84869,806.81
2.66,-1.98525,796.08
2.67,0.85875,810.86
2.68,0.87738,838.76
2.69,0.7053,838.28
2.7,-0.96291,828.98
2.71,0.0723,802.99
2.72,-1.44952,819.92
2.73,0.10002,825.88
2.74,-0.99575,805.85
2.75,0.4023,791.07
2.76,0.60446,793.93
2.77,-1.06303,820.88
2.78,1.93879,804.19
2.79,3.40524,771.76
2.8,4.14475,781.06
2.81,4.68618,853.06
2.82,2.79237,776.77
2.83,-0.03858,839.71
2.84,0.01947,777.96
2.85,-1.19819,766.99
2.86,-0.77757,794.89
2.87,0.36145,844.00
2.88,-2.08055,807.05
2.89,-2.32205,791.07
2.9,-0.05882,783.92
2.91,0.59932,780.82
2.92,0.36813,808.95
2.93,0.23491,802.99
2.94,-0.91132,782.73
2.95,-0.54581,817.06
2.96,-0.08712,807.05
2.97,-1.92123,800.13
2.98,1.05812,824.21
2.99,1.58543,773.19
3.0,2.67091,787.02
3.01,3.49627,770.09
3.02,-0.12361,763.18
3.03,-0.61981,809.91
3.04,-1.81762,800.13
3.05,-0.42717,859.98
3.06,-1.22349,791.07
3.07,1.54115,781.06
3.08,-0.86674,789.88
3.09,-1.42636,854.02
3.1,-0.85738,793.93
3.11,-0.56094,802.99
3.12,-0.51716,764.13
3.13,-0.38038,809.91
3.14,-0.75808,798.94
3.15,0.32165,790.83
3.16,-1.50428,815.87
3.17,-2.61832,769.14
3.18,-0.68374,764.13
3.19,-1.20119,798.94
3.2,-0.20302,822.07
3.21,-2.52158,794.17
3.22,-0.41585,776.29
3.23,0.22452,750.06
3.24,1.37211,785.11
3.25,0.65329,815.15
3.26,-0.12747,791.07
3.27,0.59948,809.91
3.28,-0.17386,792.98
3.29,0.13738,767.95
3.3,-1.40233,794.17
3.31,-0.36406,789.17
3.32,-0.91237,778.91
3.33,1.21593,743.87
3.34,-1.98491,797.03
3.35,-1.24477,810.86
3.36,-2.49002,786.30
3.37,-1.18237,801.80
3.38,-2.18893,800.13
3.39,1.46329,812.05
3.4,2.22212,811.10
3.41,0.2506,813.01
3.42,0.2833,765.80
3.43,-1.20824,766.99
3.44,0.05126,846.15
3.45,1.01047,760.08
3.46,-1.88942,838.99
3.47,-0.34467,808.00
3.48,-1.73276,802.99
3.49,0.40727,802.99
3.5,1.34864,787.02
3.51,-0.17752,841.86
3.52,0.51157,801.09
3.53,-0.9604,788.93
3.54,0.1355,794.89
3.55,-0.5336,775.34
3.56,1.25874,787.26
3.57,-0.5426,861.88
3.58,-1.48583,796.08
3.59,-1.40437,798.94
3.6,0.38685,771.05
3.61,-1.32058,824.21
3.62,-0.36681,794.89
3.63,-0.68669,770.81
3.64,-0.38564,782.73
3.65,-0.78477,773.91
3.66,0.64989,780.82
3.67,-2.02822,770.81
3.68,-3.68367,770.09
3.69,-4.58409,820.88
3.7,-4.57108,819.92
3.71,-2.78172,796.79
3.72,-0.58212,777.01
3.73,-0.48527,785.11
3.74,0.37694,819.92
3.75,-1.92975,806.09
3.76,-2.65806,837.09
3.77,-1.36089,760.08
3.78,-0.98579,785.83
3.79,-1.12274,787.02
3.8,1.02192,824.69
3.81,-0.69633,782.01
3.82,-0.55805,790.12
3.83,-1.11856,785.11
3.84,1.03486,777.96
3.85,1.0517,798.94
3.86,-0.52719,769.14
3.87,0.26592,792.98
3.88,0.9561,799.89
3.89,-2.25469,826.12
3.9,-1.9042,820.88
3.91,-1.05218,787.02
3.92,-0.71507,770.09
3.93,-1.60911,756.03
3.94,0.78694,787.02
3.95,2.27023,806.09
3.96,0.87491,751.73
3.97,0.73064,820.88
3.98,-1.41526,762.94
3.99,-0.66524,755.07
4.0,-0.36644,793.93
4.01,-0.02667,779.15
4.02,-1.32308,833.99
4.03,-0.1348,846.86
4.04,-1.48832,832.08
4.05,-0.37842,775.81
4.06,-2.37993,835.18
4.07,-1.05589,812.05
4.08,-2.29043,844.96
4.09,0.20282,777.96
4.1,-1.39927,805.14
4.11,1.0042,836.85
4.12,-1.03374,965.83
4.13,-0.8056,777.96
4.14,-0.49885,818.97
4.15,-0.43914,818.97
4.16,-0.56909,805.14
4.17,-0.71391,781.06
4.18,0.30129,785.83
4.19,-1.02054,782.25
4.2,-1.36666,804.90
4.21,-1.83271,823.02
4.22,1.21443,770.81
4.23,2.96489,834.94
4.24,3.50758,761.27
4.25,3.10933,838.99
4.26,-0.62567,854.02
4.27,-2.50031,805.14
4.28,-4.4812,797.99
4.29,-3.34536,828.98
4.3,-2.36774,823.02
4.31,-0.4971,771.05
4.32,-2.45873,797.99
4.33,-0.3665,767.95
4.34,-0.437,796.08
4.35,0.17912,763.89
4.36,-1.22948,777.01
4.37,-0.36566,786.07
4.38,-0.91348,843.05
4.39,0.20807,828.03
4.4,0.31922,784.16
4.41,-1.42262,772.00
4.42,0.06013,815.87
4.43,-1.12928,918.15
4.44,0.51456,1155.14
4.45,-1.63565,1024.01
4.46,-1.25763,927.93
4.47,-0.69952,875.00
4.48,-0.77852,841.86
4.49,-0.6845,811.58
4.5,0.51216,804.90
4.51,-2.53979,791.07
4.52,-3.75705,833.99
4.53,-1.58415,837.33
4.54,-1.56624,808.24
4.55,-0.21812,806.09
4.56,-2.03484,786.07
4.57,0.01574,773.91
4.58,-0.90617,808.95
4.59,-0.68316,795.13
4.6,0.06917,815.87
4.61,-2.1006,853.06
4.62,-2.16257,826.84
4.63,-0.90251,773.91
4.64,-1.78789,831.13
4.65,-0.70846,796.79
4.66,-1.68656,815.87
4.67,-0.96977,792.03
4.68,-0.57451,780.82
4.69,-1.09411,803.95
4.7,-0.41332,854.73
4.71,-0.52915,819.92
4.72,-0.77189,792.03
4.73,-0.06185,809.91
4.74,-0.63327,787.97
4.75,-0.78556,781.06
4.76,0.34231,768.90
4.77,-1.79393,828.98
4.78,-3.01277,843.05
4.79,-2.82381,785.35
4.8,-1.3682,781.77
4.81,-1.61092,849.01
4.82,-0.57484,813.72
4.83,-0.7701,837.09
4.84,-0.86203,783.92
4.85,-0.1859,783.68
4.86,-1.53267,799.89
4.87,0.36536,999.93
4.88,0.60932,975.13
4.89,0.35787,944.14
4.9,-1.51589,867.13
4.91,-0.86017,841.86
4.92,-1.65501,900.98
4.93,0.41327,839.95
4.94,0.77635,816.11
4.95,-0.62078,858.78
4.96,-0.61573,844.00
4.97,-0.88053,813.01
4.98,0.48368,787.97
4.99,-2.4541,776.05
5.0,-4.72959,800.13
5.01,-3.50642,836.85
5.02,-4.05618,810.15
5.03,-3.19068,767.95
5.04,1.55444,805.14
5.05,1.37109,829.22
5.06,1.13266,803.95
5.07,1.03158,787.97
5.08,-0.47344,784.87
5.09,-0.35468,835.90
5.1,-0.97847,837.09
5.11,-0.8758,794.65
5.12,-0.63011,808.95
5.13,-1.00968,794.89
5.14,-0.05821,802.99
5.15,-0.86804,793.22
5.16,-0.02738,835.18
5.17,-2.51076,784.87
5.18,-2.16126,808.24
5.19,-1.43345,792.03
5.2,-0.47727,796.79
5.21,-2.10949,844.96
5.22,-0.06254,808.00
5.23,0.16865,774.86
5.24,-0.01957,830.89
5.25,-1.25129,791.07
5.26,-0.78774,796.08
5.27,-1.44126,766.99
5.28,-0.26444,816.11
5.29,-1.72037,783.21
5.3,-1.28223,971.08
5.31,-0.34449,1107.22
5.32,-1.11566,990.87
5.33,-0.44487,851.87
5.34,-0.8131,869.99
5.35,0.37349,804.90
5.36,-2.50067,818.73
5.37,-2.79549,863.08
5.38,-3.31376,811.10
5.39,-1.55944,814.20
5.4,-2.10119,807.05
5.41,0.66028,816.35
5.42,1.02751,782.97
5.43,2.04163,808.00
5.44,0.60478,764.85
5.45,0.30235,811.82
5.46,-2.06345,796.32
5.47,0.47927,841.86
5.48,-0.81679,794.89
5.49,-0.23067,792.03
5.5,-1.7362,762.94
5.51,-1.52668,814.91
5.52,-0.42881,787.02
5.53,-1.47891,785.11
5.54,-0.3015,785.83
5.55,-1.06136,802.99
5.56,-0.65441,789.88
5.57,-1.02758,839.95
5.58,-0.67097,788.93
5.59,-0.79236,790.12
5.6,-0.64405,786.78
5.61,-0.25752,802.76
5.62,-2.48,787.97
5.63,-2.34315,808.95
5.64,-0.7238,760.08
5.65,-1.29899,760.08
5.66,0.04791,797.99
5.67,-0.36558,873.80
5.68,-0.72231,826.12
5.69,-0.50352,869.04
5.7,-0.81389,827.07
5.71,-0.22823,788.93
5.72,-1.27604,789.17
5.73,-0.04677,790.83
5.74,1.19936,804.19
5.75,-0.76012,773.91
5.76,-1.03983,827.07
5.77,0.20212,821.11
5.78,-0.64855,806.81
5.79,1.43791,858.07
5.8,-2.20926,766.99
5.81,-3.09828,774.86
5.82,-4.71405,854.02
5.83,-6.43035,784.87
5.84,-4.50149,862.12
5.85,-1.32296,778.68
5.86,0.66291,777.96
5.87,-0.85803,988.25
5.88,0.91768,819.92
5.89,-0.98793,875.00
5.9,-0.07919,857.11
5.91,-2.1585,850.92
5.92,-1.52158,824.93
5.93,-1.57591,816.11
5.94,-0.66212,828.98
5.95,-1.23774,805.14
5.96,-0.56677,785.83
5.97,-0.2232,816.82
5.98,-0.81184,804.19
5.99,-0.25467,847.82
6.0,-1.24908,769.85
6.01,0.832,802.76
6.02,-0.15117,832.08
6.03,-0.52461,793.22
6.04,-0.02122,905.99
6.05,-1.8092,1296.04
6.06,1.03872,1158.95
6.07,1.13357,1358.75
6.08,2.35298,1123.19
6.09,2.99518,1021.86
6.1,2.52714,1054.05
6.11,-2.27854,1209.97
6.12,-2.99928,1153.71
6.13,-4.67127,1087.90
6.14,-5.6592,1039.74
6.15,-2.94581,1037.84
6.16,-1.13603,897.17
6.17,-0.28768,875.00
6.18,-0.9918,798.94
6.19,0.07717,866.17
6.2,-2.00505,792.98
6.21,-2.06008,781.06
6.22,-1.70219,790.12
6.23,-0.43965,843.05
6.24,-1.86128,840.19
6.25,1.20191,802.04
6.26,2.30628,816.82
6.27,2.38096,824.93
6.28,2.48806,771.05
6.29,0.51232,794.89
6.3,0.1398,811.10
6.31,-0.88874,799.89
6.32,0.18142,779.15
6.33,-1.99916,839.95
6.34,-0.58436,785.11
6.35,-2.18768,787.26
6.36,0.23192,833.99
6.37,0.08099,933.17
6.38,-0.29058,1133.92
6.39,-1.07725,989.91
6.4,-0.32889,937.94
6.41,-1.51853,861.88
6.42,-1.89553,923.87
6.43,-0.0178,824.93
6.44,-1.09486,798.94
6.45,-0.87572,901.70
6.46,-0.42397,808.24
6.47,-2.50297,828.98
6.48,-0.79259,838.99
6.49,-0.20249,794.89
6.5,-1.09046,783.92
6.51,0.72074,808.00
6.52,-2.50666,801.09
6.53,-1.97938,792.74
6.54,-3.22617,802.99
6.55,-2.54953,817.06
6.56,-0.82978,816.82
6.57,-0.9743,784.87
6.58,-0.8506,802.04
6.59,-0.96864,812.05
6.6,-1.03547,802.99
6.61,0.26082,787.02
6.62,-1.951,814.68
6.63,-1.10715,813.96
6.64,-1.76164,780.11
6.65,1.0695,794.89
6.66,0.3718,813.01
6.67,-0.27528,787.02
6.68,-0.39956,795.13
6.69,-1.87249,780.11
6.7,-0.43218,817.30
6.71,-1.29268,803.95
6.72,-0.9351,828.03
6.73,-0.14384,808.00
6.74,-1.65948,817.78
6.75,-1.73458,770.09
6.76,-0.74402,790.12
6.77,-1.60349,793.22
6.78,-0.69049,822.07
6.79,-0.95178,802.99
6.8,-1.59034,812.77
6.81,-0.92765,793.70
6.82,-1.72045,803.95
6.83,-1.9004,795.13
6.84,0.90206,823.02
6.85,-4.60083,826.84
6.86,-7.62473,808.95
6.87,-10.87877,802.99
6.88,-13.78807,816.11
6.89,-17.82371,803.95
6.9,-20.3905,806.09
6.91,-23.94525,773.91
6.92,-26.4559,834.94
6.93,-29.18592,765.09
6.94,-31.69934,766.04
6.95,-34.7029,790.83
6.96,-36.85637,846.86
6.97,-38.16693,781.06
6.98,-40.38788,805.14
6.99,-42.75085,823.97
7.0,-45.22343,775.81
7.01,-46.97577,830.89
