timestamp_s,pitch_degrees,control_latency_microseconds
1.64,0.85415,757.93
1.65,-0.59764,750.06
1.66,0.03801,762.22
1.67,0.14658,769.14
1.68,-0.55183,754.12
1.69,1.13396,762.22
1.7,-0.56842,757.93
1.71,0.90886,752.93
1.72,0.88178,753.16
1.73,-1.39192,771.28
1.74,-0.39521,778.91
1.75,-0.11412,781.77
1.76,-0.54049,755.07
1.77,0.99777,793.93
1.78,-0.9516,954.87
1.79,-2.1507,849.96
1.8,-2.69594,803.95
1.81,-3.27297,794.89
1.82,0.32109,790.12
1.83,1.4636,789.88
1.84,1.50405,808.95
1.85,1.50267,787.97
1.86,-0.29032,802.04
1.87,1.14829,767.95
1.88,1.70061,774.86
1.89,-0.93773,793.93
1.9,-0.3722,763.89
1.91,-0.45011,795.13
1.92,0.0823,777.96
1.93,-0.81701,761.03
1.94,0.31348,761.99
1.95,-0.7175,811.10
1.96,0.78602,767.95
1.97,-0.75737,775.81
1.98,-0.36753,786.07
1.99,0.29394,782.25
2.0,-1.02155,775.81
2.01,-0.26961,763.89
2.02,-0.88181,854.02
2.03,0.70777,812.05
2.04,0.1606,771.76
2.05,0.20951,808.95
2.06,-1.22889,766.04
2.07,0.60994,769.14
2.08,-0.20569,784.16
2.09,0.10816,778.91
2.1,-1.40032,770.09
2.11,1.20179,785.83
2.12,1.99912,774.86
2.13,2.18969,750.06
2.14,1.60165,763.18
2.15,-0.07587,834.70
2.16,0.26094,785.83
2.17,-1.28745,771.05
2.18,2.69309,766.28
2.19,3.2743,765.09
2.2,4.64321,771.76
2.21,4.26358,766.99
2.22,3.76145,768.18
2.23,1.41743,764.85
2.24,0.82562,751.97
2.25,0.12684,831.84
2.26,0.4106,763.18
2.27,-0.38675,1013.04
2.28,1.15507,995.87
2.29,-0.93424,929.83
2.3,0.119,795.13
2.31,0.11895,773.91
2.32,1.02652,765.80
2.33,-1.37758,761.03
2.34,-0.25774,760.08
2.35,0.47757,759.84
2.36,-1.02427,760.79
2.37,2.10187,801.09
2.38,4.2977,783.92
2.39,4.41801,773.91
2.4,5.64549,760.79
2.41,4.27885,754.83
2.42,1.88918,772.95
2.43,1.33994,803.23
2.44,-0.2214,755.31
2.45,0.73313,785.11
2.46,0.29031,780.11
2.47,0.32958,777.96
2.48,-0.04275,786.78
2.49,0.16239,862.84
2.5,-0.29856,804.90
2.51,0.39984,775.10
2.52,-0.31947,825.17
2.53,1.32352,763.89
2.54,-0.56129,760.79
2.55,-1.04987,765.80
2.56,-1.03046,781.77
2.57,-0.58014,791.07
2.58,-0.17579,774.86
2.59,-0.96848,757.22
2.6,0.54342,751.02
2.61,-2.41164,778.20
2.62,-3.04627,781.06
2.63,-2.68263,777.24
2.64,-2.21809,793.93
2.65,0.67884,786.78
2.66,0.17284,963.93
2.67,0.12002,1143.93
2.68,-0.3034,958.92
2.69,0.65824,831.84
2.7,-1.49442,805.85
2.71,-1.57833,787.97
2.72,-3.33166,782.01
2.73,-0.67845,838.28
2.74,1.06385,833.03
2.75,2.69567,802.04
2.76,1.22689,788.93
2.77,0.27239,793.70
2.78,1.87466,782.01
2.79,-1.08955,776.29
2.8,-1.01193,824.93
2.81,-2.33004,783.92
2.82,-2.57253,792.03
2.83,0.20741,833.03
2.84,0.36419,779.15
2.85,0.20511,776.05
2.86,-0.3682,800.85
2.87,0.26998,781.77
2.88,-0.28848,777.96
2.89,0.94519,763.89
2.9,-0.13493,836.85
2.91,-0.9488,760.79
2.92,0.35791,768.90
2.93,-0.91468,757.93
2.94,0.87395,762.70
2.95,-0.74189,765.09
2.96,-0.29551,811.82
2.97,-1.16046,807.05
2.98,0.44766,780.82
2.99,0.85911,774.86
3.0,-0.6393,892.88
3.01,0.12833,771.28
3.02,-1.39604,777.96
3.03,-0.65073,960.11
3.04,-0.47201,1011.85
3.05,0.37967,939.13
3.06,-1.89518,859.98
3.07,-1.09832,968.93
3.08,-0.41155,823.97
3.09,-0.52761,782.01
3.1,0.39901,765.80
3.11,-0.41378,852.35
3.12,-0.89514,819.92
3.13,0.68924,828.74
3.14,-0.53998,782.01
3.15,-0.02633,787.97
3.16,-0.58634,773.91
3.17,0.35938,829.94
3.18,-1.31726,964.88
3.19,-1.15707,957.01
3.2,0.34132,944.14
3.21,-2.21814,980.14
3.22,-1.54608,941.04
3.23,-1.62799,818.01
3.24,0.33119,793.70
3.25,-1.70953,767.95
3.26,-2.25558,848.77
3.27,-0.79864,800.85
3.28,0.39516,807.29
3.29,-2.33053,818.01
3.3,-1.22899,802.99
3.31,-1.53639,775.10
3.32,-0.66603,796.08
3.33,-0.68757,764.13
3.34,-0.04647,776.29
3.35,0.00479,787.97
3.36,-0.68015,781.06
3.37,0.933,788.93
3.38,0.95894,800.13
3.39,-1.04571,833.03
3.4,-0.77777,773.91
3.41,0.29115,782.97
3.42,-0.84266,764.85
3.43,-1.69988,784.87
3.44,-0.65035,863.08
3.45,-1.28854,782.25
3.46,0.27385,832.08
3.47,-1.05937,800.13
3.48,-0.25096,793.70
3.49,-2.06121,809.19
3.5,1.99718,775.10
3.51,3.84365,786.78
3.52,4.64717,779.63
3.53,7.00082,792.03
3.54,7.21424,765.09
3.55,2.8884,803.71
3.56,0.76482,763.18
3.57,-1.55778,743.87
3.58,-1.16125,792.98
3.59,0.116,793.70
3.6,0.07298,797.27
3.61,-0.28807,790.12
3.62,0.82397,761.99
3.63,-1.75159,779.15
3.64,-2.72375,765.80
3.65,-2.54855,760.79
3.66,0.09001,759.84
3.67,1.85738,792.03
3.68,3.37557,787.97
3.69,1.50398,779.15
3.7,1.41713,802.99
3.71,-1.78874,762.94
3.72,-0.01214,773.19
3.73,-0.84012,763.89
3.74,0.06805,792.03
3.75,-1.68429,787.02
3.76,-0.25026,813.72
3.77,0.35507,769.14
3.78,0.28346,773.19
3.79,-1.0993,775.10
3.8,2.20295,774.15
3.81,3.634,774.86
3.82,5.67287,769.14
3.83,5.94123,788.93
3.84,4.76712,768.18
3.85,-0.17073,758.89
3.86,-3.98131,777.96
3.87,-7.62235,769.85
3.88,-10.97506,786.07
3.89,-15.42045,765.09
3.9,-18.46888,772.00
3.91,-22.00629,765.09
3.92,-21.61149,801.09
3.93,-21.07988,802.76
3.94,-20.59408,783.92
3.95,-19.31343,774.15
3.96,-16.09192,765.09
3.97,-12.05258,795.84
3.98,-8.4046,875.95
3.99,-3.6958,836.13
4.0,-1.0837,766.99
4.01,0.30289,788.93
4.02,0.59953,867.13
4.03,-2.13037,781.06
4.04,-1.8899,809.91
4.05,-0.87628,939.85
4.06,0.05141,803.71
4.07,-0.32718,792.98
4.08,-1.11432,864.98
4.09,0.69462,829.94
4.1,-0.44236,799.42
4.11,-0.64607,822.07
4.12,-1.5262,826.12
4.13,-0.21154,828.98
4.14,-1.35745,844.96
4.15,-0.42625,801.80
4.16,-1.76606,850.20
4.17,-0.48036,807.05
4.18,-2.27393,826.12
4.19,-0.39847,833.03
4.2,-0.34474,774.15
4.21,-1.0389,777.01
4.22,-0.18452,822.07
4.23,-0.22199,802.04
4.24,-0.51693,818.97
4.25,0.16218,875.95
4.26,-1.44246,793.93
4.27,-1.28426,812.05
4.28,-0.14146,820.88
4.29,-0.44008,1241.92
4.3,-1.2599,1041.89
4.31,1.92037,847.82
4.32,-1.88177,890.02
4.33,-2.81576,801.09
4.34,-4.68672,782.25
4.35,-6.23189,767.95
4.36,-6.95249,777.01
4.37,-7.64976,786.07
4.38,-7.16566,765.32
4.39,-1.97637,776.77
4.4,1.29748,764.85
4.41,4.54901,826.84
4.42,7.87901,829.94
4.43,11.41039,780.11
4.44,14.81606,784.16
4.45,17.4342,770.81
4.46,17.48757,785.35
4.47,15.28583,811.82
4.48,13.616,790.12
4.49,10.35121,838.99
4.5,5.15154,801.09
4.51,0.9183,787.02
4.52,-2.98463,779.87
4.53,-5.93064,783.21
4.54,-8.71224,772.24
4.55,-9.84194,790.83
4.56,-8.10262,781.06
4.57,-6.19972,777.96
4.58,-3.5262,781.06
4.59,-1.47922,831.84
4.6,0.35886,778.91
4.61,0.66498,772.95
4.62,-0.84359,774.15
4.63,0.98726,778.20
4.64,-0.40089,767.95
4.65,1.11787,782.73
4.66,-0.64068,778.91
4.67,1.39972,770.09
4.68,-0.47684,885.25
4.69,-0.97826,784.87
4.7,-0.28134,761.75
4.71,-0.98782,762.22
4.72,1.25982,757.93
4.73,0.96721,779.15
4.74,0.04169,810.15
4.75,0.86761,761.27
4.76,-2.43199,783.92
4.77,-3.8397,779.87
4.78,-4.65679,796.08
4.79,-1.97873,760.79
4.8,0.10066,792.98
4.81,1.19549,780.11
4.82,2.02528,757.93
4.83,1.25601,767.95
4.84,-1.17447,775.10
4.85,-1.14467,783.21
4.86,-0.6685,777.96
4.87,-0.65122,765.32
4.88,-0.39863,755.07
4.89,-0.74761,793.22
4.9,0.22603,787.02
4.91,-1.05831,797.03
4.92,-1.26965,787.02
4.93,-0.74184,772.00
4.94,-0.84045,787.73
4.95,0.53596,774.86
4.96,-0.96609,767.95
4.97,-2.02376,773.67
4.98,0.18587,844.96
4.99,-0.52527,773.19
5.0,0.89723,774.15
5.01,-0.97565,768.90
5.02,-0.63703,763.18
5.03,-0.64072,766.99
5.04,-1.08273,760.79
5.05,1.00633,799.89
5.06,0.3346,767.95
5.07,-1.04251,771.05
5.08,-0.90999,780.11
5.09,-0.28027,751.26
5.1,-1.91795,762.94
5.11,-1.17673,766.99
5.12,-0.09682,791.07
5.13,-2.47009,772.24
5.14,-1.63444,836.85
5.15,-0.77053,776.77
5.16,0.28793,780.58
5.17,0.12479,768.90
5.18,-1.52408,861.17
5.19,-1.37829,791.07
5.2,-0.35128,808.00
5.21,-0.56674,780.82
5.22,-0.71563,777.01
5.23,0.16156,780.82
5.24,-2.25467,777.96
5.25,-2.42155,763.18
5.26,-3.17394,776.77
5.27,-1.21114,769.14
5.28,-1.67359,806.81
5.29,-1.46716,766.04
5.3,-0.13266,874.04
5.31,-2.22702,772.71
5.32,-1.14081,795.13
5.33,-1.79921,788.93
5.34,-0.61432,764.85
5.35,-0.31131,786.07
5.36,-1.07346,766.75
5.37,-0.92527,775.81
5.38,-0.81704,776.05
5.39,-0.42218,771.05
5.4,-1.16341,841.86
5.41,-0.16652,758.17
5.42,-1.41353,773.91
5.43,0.01101,762.70
5.44,-1.54904,780.11
5.45,-1.32278,761.03
5.46,0.18831,782.97
5.47,-2.58454,827.07
5.48,-3.03873,797.75
5.49,-2.96987,793.22
5.5,-0.26323,795.13
5.51,0.50602,777.96
5.52,2.22627,766.99
5.53,0.34478,762.94
5.54,0.31502,764.13
5.55,-0.5252,775.81
5.56,-0.59991,772.00
5.57,-0.52561,771.05
5.58,-0.92461,772.00
5.59,-0.57125,799.89
5.6,-0.65157,807.05
5.61,-0.26145,764.85
5.62,-1.35159,780.11
5.63,-1.01846,777.01
5.64,-1.01629,761.27
5.65,0.21577,751.97
5.66,-3.15767,756.98
5.67,-3.89332,825.88
5.68,-4.55231,768.90
5.69,-5.17597,774.15
5.7,-5.10822,800.37
5.71,-1.98706,802.04
5.72,-0.91293,760.08
5.73,-0.225,759.12
5.74,-1.20981,763.18
5.75,0.21955,767.95
5.76,-0.67194,761.99
5.77,-1.87576,854.02
5.78,-1.41616,745.77
5.79,-0.27296,760.08
5.8,-1.03715,794.89
5.81,-1.02306,785.83
5.82,-0.61265,776.05
5.83,-2.08687,757.93
5.84,-1.22227,792.03
5.85,-1.1992,1289.13
5.86,-0.8397,972.99
5.87,-1.64388,945.81
5.88,0.32807,849.96
5.89,-0.34052,827.07
5.9,-0.69165,788.93
5.91,-0.24973,799.18
5.92,-2.53047,844.00
5.93,-2.2376,763.89
5.94,-0.00229,827.07
5.95,-0.41913,785.83
5.96,-0.78148,782.73
5.97,-1.31703,766.04
5.98,-1.13594,851.15
5.99,-0.67312,788.21
6.0,-0.71897,778.91
6.01,-1.32117,803.95
6.02,1.26582,815.15
6.03,-2.00599,768.18
6.04,-2.64295,778.68
6.05,-3.89814,824.93
6.06,-4.18027,777.01
6.07,-4.50691,777.96
6.08,-3.29795,790.83
6.09,0.13556,783.92
6.1,-0.0122,771.05
6.11,0.9738,776.05
6.12,0.7042,860.93
6.13,-0.27283,828.98
6.14,-0.32006,788.93
6.15,-1.23065,778.91
6.16,-0.90434,791.07
6.17,-1.15199,783.92
6.18,0.21406,783.68
6.19,-1.8507,751.26
6.2,-2.04607,810.15
6.21,-1.17307,777.01
6.22,-1.7351,760.08
6.23,-0.30639,793.93
6.24,0.77065,793.22
6.25,-1.56713,779.15
6.26,-2.10168,777.96
6.27,1.14693,882.86
6.28,1.10147,801.80
6.29,2.22242,776.05
6.3,0.59162,782.97
6.31,0.47377,769.14
6.32,-2.14296,826.84
6.33,-1.17841,761.75
6.34,-2.3524,755.07
6.35,-0.78443,773.19
6.36,-0.75468,769.85
6.37,-0.68394,807.05
6.38,-1.20702,768.90
6.39,-0.84718,774.15
6.4,-1.26567,764.37
6.41,-0.34907,754.36
6.42,-0.38218,765.09
6.43,-1.44777,831.84
6.44,-0.45888,774.86
6.45,-1.74479,782.97
6.46,-0.68042,774.86
6.47,0.25745,834.94
6.48,1.49727,804.90
6.49,-0.94035,844.00
6.5,0.81107,762.94
6.51,-1.81599,839.95
6.52,0.83285,901.94
6.53,0.36747,772.00
6.54,1.51386,787.97
6.55,0.19069,788.93
6.56,0.20031,782.97
6.57,-1.08737,843.05
6.58,-0.23321,801.09
6.59,0.73046,784.87
6.6,1.21177,815.87
6.61,-1.80298,797.27
6.62,0.79761,809.91
6.63,0.73301,874.04
6.64,1.46521,869.99
6.65,0.81887,881.20
6.66,-0.85066,964.88
6.67,0.0487,1107.93
6.68,-0.52776,1013.04
6.69,-0.23306,1084.80
6.7,-1.60133,1117.94
6.71,0.6714,1001.12
6.72,1.2977,1351.12
6.73,2.54166,1125.10
6.74,-0.55925,1111.98
6.75,-0.81008,980.14
6.76,-0.92187,977.04
6.77,-0.2968,990.87
6.78,-1.33274,1040.22
6.79,0.50934,1064.06
6.8,-0.17587,950.10
6.81,0.18842,963.93
6.82,-2.58699,1043.08
6.83,-1.65283,1035.21
6.84,-1.01278,972.99
6.85,-2.03273,1024.96
6.86,-0.29318,1157.05
6.87,-0.96335,933.89
6.88,-0.90688,858.07
6.89,0.24424,813.01
6.9,-2.20952,809.19
6.91,-2.87161,809.91
6.92,-1.20449,793.93
6.93,-3.00317,869.04
6.94,-2.02205,817.30
6.95,-0.50481,801.80
6.96,-2.74657,823.97
6.97,-3.15427,872.14
6.98,-0.06163,768.90
6.99,-0.60088,814.20
7.0,0.59483,791.07
7.01,-1.5438,807.29
7.02,-2.94803,787.97
7.03,-1.87093,793.93
7.04,-1.72213,810.86
7.05,-0.53782,753.88
7.06,-0.93104,816.11
7.07,0.16665,794.89
7.08,-2.66976,764.13
7.09,-2.53725,837.80
7.1,-2.728,782.97
7.11,-0.86228,766.04
7.12,-0.73032,772.71
7.13,-1.35453,818.97
7.14,-1.65333,763.18
7.15,0.87234,797.99
7.16,-1.21818,770.09
7.17,-2.81723,830.89
7.18,-3.71862,796.08
7.19,-3.54935,778.91
7.2,-4.83449,810.86
7.21,-4.6552,775.10
7.22,0.72874,824.93
7.23,3.49001,776.05
7.24,5.46891,805.85
7.25,7.12386,769.14
7.26,8.41507,808.00
7.27,7.68738,817.30
7.28,6.08411,764.85
7.29,1.9238,791.07
7.3,-1.21675,773.19
7.31,-2.1216,854.02
7.32,-2.96259,784.16
7.33,-1.97265,815.15
7.34,-1.55003,790.12
7.35,-0.46479,771.76
7.36,-2.02222,823.74
7.37,-1.38128,773.19
7.38,-1.01607,759.12
7.39,-1.16962,816.82
7.4,-0.536,766.99
7.41,-1.33438,771.05
7.42,1.20068,795.84
7.43,-1.83177,789.88
7.44,-3.16417,798.94
7.45,-4.91629,812.05
7.46,-6.24434,789.17
7.47,-7.52813,801.09
7.48,-8.49005,766.04
7.49,-7.56459,833.03
7.5,-2.54496,805.85
7.51,0.90677,760.08
7.52,3.42544,814.91
7.53,5.32066,825.17
7.54,4.39867,763.18
7.55,3.49058,821.11
7.56,1.57624,836.13
7.57,0.09401,771.05
7.58,-1.29782,799.18
7.59,0.33583,789.17
7.6,-0.68577,796.79
7.61,0.21608,804.66
7.62,-0.29337,793.93
7.63,-1.27865,812.05
7.64,0.28154,1096.01
7.65,1.14426,1103.88
7.66,0.16956,937.94
7.67,-0.63732,876.67
7.68,-1.6511,888.11
7.69,0.49134,823.02
7.7,0.16402,802.04
7.71,-2.20188,805.14
7.72,-1.76274,777.24
7.73,-0.42455,826.12
7.74,-1.3903,794.89
7.75,0.48046,787.02
7.76,1.66507,871.18
7.77,1.7651,812.05
7.78,-0.07735,828.98
7.79,0.91288,808.95
7.8,-2.75796,783.21
7.81,-5.20519,778.91
7.82,-7.08855,761.99
7.83,-8.08212,877.86
7.84,-6.95453,813.01
7.85,-5.74512,805.14
7.86,-1.82202,774.86
7.87,0.19372,848.05
7.88,2.07474,827.79
7.89,2.57684,803.71
7.9,1.60468,799.89
7.91,-1.53407,777.01
7.92,-1.45011,833.03
7.93,-1.87446,778.91
7.94,-0.91988,753.88
7.95,-0.21471,790.83
7.96,-0.90003,778.91
7.97,-0.34699,850.20
7.98,-0.98362,763.18
7.99,-1.14075,775.81
8.0,-1.23525,797.03
8.01,-0.33861,772.00
8.02,-2.77072,761.27
8.03,-4.75397,762.22
8.04,-3.48494,853.06
8.05,-1.60535,835.18
8.06,-1.84799,788.93
8.07,-1.82649,804.19
8.08,-0.10938,790.83
8.09,-1.45546,844.00
8.1,-0.07069,833.03
8.11,0.89429,792.03
8.12,1.21933,791.07
8.13,-2.06304,803.95
8.14,-3.24661,814.91
8.15,-3.81098,856.88
8.16,-2.02429,787.02
8.17,-1.54938,823.02
8.18,-0.82769,774.15
8.19,-1.55429,809.91
8.2,-0.36403,766.99
8.21,-1.43457,781.06
8.22,-0.6687,825.64
8.23,-1.56589,772.00
8.24,-0.21576,785.83
8.25,-0.3603,790.83
8.26,-2.07989,770.09
8.27,-1.96349,772.95
8.28,-0.18494,822.07
8.29,-2.28506,885.96
8.3,-2.46556,772.95
8.31,-1.23564,811.10
8.32,-2.13121,786.07
8.33,0.18359,804.19
8.34,-0.68106,800.13
8.35,-1.84743,834.94
8.36,-0.78396,779.15
8.37,-3.53444,791.79
8.38,-3.70815,805.85
8.39,-3.26902,805.14
8.4,0.44862,776.05
8.41,-2.27238,827.79
8.42,-2.539,801.09
8.43,-2.85052,842.09
8.44,-3.01498,784.87
8.45,-2.31501,766.75
8.46,-1.01358,808.24
8.47,-0.63867,792.03
8.48,0.32436,753.16
8.49,-0.08472,783.21
8.5,-1.95045,943.90
8.51,-1.30185,820.88
8.52,-1.40585,780.11
8.53,-2.03457,774.86
8.54,-0.32415,777.96
8.55,0.02884,780.82
8.56,-1.97779,797.27
8.57,-2.4806,781.77
8.58,-0.87754,774.86
8.59,-3.2457,833.03
8.6,-3.00549,843.05
8.61,-0.40122,826.12
8.62,-1.21884,772.00
8.63,0.32367,823.97
8.64,-0.71619,756.03
8.65,-1.21992,812.05
8.66,-0.53318,806.81
8.67,-0.1334,806.09
8.68,-2.04371,766.99
8.69,-2.39687,763.18
8.7,-2.02394,832.08
8.71,-0.69546,768.18
8.72,-1.66234,766.99
8.73,-1.71157,791.07
8.74,-1.63538,760.08
8.75,-0.3153,798.94
8.76,-1.76113,760.08
8.77,-1.13057,797.99
8.78,-2.81865,772.95
8.79,-1.22247,818.97
8.8,-1.84661,796.79
8.81,-0.34167,817.06
8.82,-1.16189,836.13
8.83,-1.01654,790.12
8.84,-1.70867,777.96
8.85,-0.02986,817.06
8.86,-2.13819,813.01
8.87,-2.95292,770.09
8.88,-1.46947,824.69
8.89,-0.91496,793.22
8.9,-0.72094,803.23
8.91,-2.42726,764.13
8.92,-1.56902,808.95
8.93,-1.33001,792.74
8.94,-1.56741,809.91
8.95,-1.4763,783.92
8.96,-0.86993,766.04
8.97,-1.75955,820.16
8.98,-0.03847,904.08
8.99,0.31507,858.07
9.0,-0.85634,786.78
9.01,-0.71354,822.07
9.02,-0.563,885.96
9.03,-2.19273,798.94
9.04,-2.74942,862.84
9.05,-0.50161,774.86
9.06,-2.26333,782.01
9.07,-1.60823,838.28
9.08,-1.73083,756.26
9.09,-0.35776,823.74
9.1,-1.07115,820.88
9.11,-0.75716,825.17
9.12,-0.36223,822.78
9.13,-2.50218,757.22
9.14,-1.86259,764.37
9.15,-1.59975,803.95
9.16,-0.88484,778.20
9.17,-2.64988,818.97
9.18,-0.40595,813.96
9.19,-0.52989,765.80
9.2,1.12006,792.03
9.21,-0.53562,831.13
9.22,-0.96805,763.89
9.23,-0.88505,828.03
9.24,-2.59572,848.29
9.25,-1.35126,796.08
9.26,-1.82411,830.89
9.27,0.45122,773.19
9.28,-2.14949,785.83
9.29,-1.84705,834.94
9.3,-2.66238,789.88
9.31,-1.1894,782.01
9.32,-2.0753,802.04
9.33,-1.27969,800.13
9.34,-1.94474,786.07
9.35,-1.10341,801.09
9.36,-1.0916,796.32
9.37,-2.41329,775.10
9.38,-0.9033,808.00
9.39,-2.65438,823.97
9.4,-2.03589,762.94
9.41,-1.72324,782.01
9.42,-1.59551,772.24
9.43,-1.24778,842.09
9.44,-1.51437,781.77
9.45,-0.9793,819.92
9.46,-1.92774,775.81
9.47,-0.82438,762.22
9.48,-0.90151,771.05
9.49,-0.72724,836.13
9.5,-2.14214,788.93
9.51,-0.95347,776.05
9.52,-2.40987,776.05
9.53,-2.61307,809.91
9.54,-0.96825,772.95
9.55,-1.95668,789.88
9.56,-1.63995,1028.06
9.57,-2.15896,1183.03
9.58,-1.35477,996.11
9.59,-0.46749,918.15
9.6,-1.73291,806.81
9.61,-2.17311,841.86
9.62,-0.98104,874.04
9.63,-3.03063,824.21
9.64,-2.16359,858.07
9.65,-1.07245,788.93
9.66,-1.83641,792.98
9.67,-0.8869,822.07
9.68,-0.83757,823.97
9.69,-1.06165,782.97
9.7,-1.50457,808.00
9.71,-0.50449,792.03
9.72,-1.48923,845.91
9.73,0.09956,784.87
9.74,-2.00903,834.23
9.75,-1.6969,810.86
9.76,-0.54303,806.09
9.77,-1.55465,795.84
9.78,-0.10848,795.13
9.79,-0.88857,801.09
9.8,-0.30723,823.74
9.81,-3.34591,813.96
9.82,-3.54599,775.10
9.83,-2.70756,789.88
9.84,-0.92574,761.03
9.85,-0.83074,840.90
9.86,-1.65475,787.02
9.87,-0.28768,806.81
9.88,-0.51439,791.07
9.89,-2.43043,800.13
9.9,-2.55738,811.58
9.91,-0.93432,785.83
9.92,0.11699,825.88
9.93,-1.21669,773.19
9.94,0.33025,775.81
9.95,-0.87526,772.00
9.96,-2.32548,775.81
9.97,-2.03054,806.81
9.98,-1.42008,799.89
9.99,-1.84344,794.89
10.0,-1.52371,790.12
10.01,-1.47272,849.01
