timestamp_s,pitch_degrees
0.01,0.1887988233372485
0.02,0.48037471287994404
0.03,0.5063268339421773
0.04,0.3461016437550729
0.05,0.8394788987635715
0.060000000000000005,0.13272131087653072
0.07,0.7865396550487217
0.08,0.6601426573395459
0.09,0.3210209127680817
0.09999999999999999,0.671304575169819
0.10999999999999999,0.5464347341276367
0.11999999999999998,0.696825901328471
0.12999999999999998,0.09485770798856397
0.13999999999999999,-0.006907302012183286
0.15,0.4815266255311867
0.16,-0.016093069588659553
0.17,0.39281785126739177
0.18000000000000002,0.2872100560300381
0.19000000000000003,-0.2605856320671609
0.20000000000000004,0.09684744719034585
0.21000000000000005,-0.010737107323528103
0.22000000000000006,-0.4179992048241601
0.23000000000000007,-0.1166843743511708
0.24000000000000007,0.12655005734578637
0.25000000000000006,0.062281565948194784
0.26000000000000006,-0.21774502662596468
0.2700000000000001,-0.891812740703104
0.2800000000000001,-0.661602365165243
0.2900000000000001,-0.2273698880051147
0.3000000000000001,-0.6016153814547027
0.3100000000000001,-0.5425025082257318
0.3200000000000001,-0.16266547705688952
0.3300000000000001,0.03604568546105594
0.34000000000000014,0.21150315345491416
0.35000000000000014,0.6457039323529874
0.36000000000000015,-0.12547632955602608
0.37000000000000016,0.042080097196620335
0.38000000000000017,-0.2258467616285946
0.3900000000000002,0.08387344264508173
0.4000000000000002,0.08741142133305375
0.4100000000000002,0.20134646108326154
0.4200000000000002,0.0632415868121444
0.4300000000000002,-0.1182871012070001
0.4400000000000002,0.5554438194568727
0.45000000000000023,0.08875000126221033
0.46000000000000024,0.09107471705127596
0.47000000000000025,-0.23688207239183068
0.48000000000000026,-0.3787408360545378
0.49000000000000027,-0.34211761047408873
0.5000000000000002,0.30884933740528525
0.5100000000000002,-0.3463898809794838
0.5200000000000002,0.4242343409807321
0.5300000000000002,0.5521789665155439
0.5400000000000003,-0.0034032062430507173
0.5500000000000003,-0.35621548548390736
0.5600000000000003,0.23372241709967104
0.5700000000000003,0.31209900921431555
0.5800000000000003,-0.029922554084856334
0.5900000000000003,-0.18967349673932532
0.6000000000000003,-0.49562983532552035
0.6100000000000003,-0.07826884492964248
0.6200000000000003,-0.07382989225694418
0.6300000000000003,0.42436804840097897
0.6400000000000003,0.479668541067115
0.6500000000000004,0.27307822959884537
0.6600000000000004,-0.051070648946732744
0.6700000000000004,-0.004748167637871059
0.6800000000000004,-0.3767044031699858
0.6900000000000004,-0.05758116591736595
0.7000000000000004,-0.613866033860915
0.7100000000000004,-0.39127414084071405
0.7200000000000004,-0.6556872444255268
0.7300000000000004,0.01546759798721803
0.7400000000000004,-0.11235997337508184
0.7500000000000004,0.4396921299575577
0.7600000000000005,-0.22549251086793828
0.7700000000000005,-0.2421659488204543
0.7800000000000005,-0.21382472672056135
0.7900000000000005,0.3920163071269732
0.8000000000000005,0.3680286720969217
0.8100000000000005,-0.0510448045979007
0.8200000000000005,-0.20804428005142594
0.8300000000000005,-0.07181149643624415
0.8400000000000005,0.16110958140038345
0.8500000000000005,0.38464561538418035
0.8600000000000005,0.9323748073923849
0.8700000000000006,0.2121796599022841
0.8800000000000006,-0.022350551487995113
0.8900000000000006,0.6363275197311569
0.9000000000000006,0.13331427944430221
0.9100000000000006,-0.12064572133049496
0.9200000000000006,0.4716114554050809
0.9300000000000006,0.3295001106642942
0.9400000000000006,0.016635286017690765
0.9500000000000006,-0.22450894713106678
0.9600000000000006,-0.5570584729688478
0.9700000000000006,-0.3689956460464483
0.9800000000000006,0.004864702990760916
0.9900000000000007,-0.07465536950819432
1.0000000000000007,0.13702810985983593
1.0100000000000007,0.18404726038020408
1.0200000000000007,-0.1186504553540344
1.0300000000000007,0.5394450504951933
1.0400000000000007,0.5813267021647326
1.0500000000000007,0.4604544503014478
1.0600000000000007,-0.3153045691191214
1.0700000000000007,0.36876375113401366
1.0800000000000007,0.281664030475267
1.0900000000000007,0.0811973538612401
1.1000000000000008,0.017795625148857935
1.1100000000000008,-0.6567469488145528
1.1200000000000008,0.21750286690038723
1.1300000000000008,0.2882804244113673
1.1400000000000008,0.23194118294277505
1.1500000000000008,-0.2609679526638181
1.1600000000000008,-0.667496947307374
1.1700000000000008,-0.5995210604776544
1.1800000000000008,-0.291302271795317
1.1900000000000008,0.22044039450088163
1.2000000000000008,-0.2993889626200566
1.2100000000000009,0.2408990662905242
1.2200000000000009,-0.1752216513048357
1.2300000000000009,0.46345541729613077
1.2400000000000009,-0.05627178641736773
1.2500000000000009,0.07815752992200009
1.260000000000001,0.4193055661644667
1.270000000000001,-0.08412091483812523
1.280000000000001,-0.21156070360271914
1.290000000000001,-0.38989913158537687
1.300000000000001,0.4117216182109983
1.310000000000001,-0.1989528997047831
1.320000000000001,0.26663555846660764
1.330000000000001,-0.24123913848603212
1.340000000000001,-0.5964320224166701
1.350000000000001,0.06335094519084339
1.360000000000001,-0.19095963205508798
1.370000000000001,0.3895399944246926
1.380000000000001,-0.31080827340423733
1.390000000000001,-0.09017820041109087
1.400000000000001,-0.07569476785865492
1.410000000000001,0.12577923299191526
1.420000000000001,0.5931717814683304
1.430000000000001,0.29592394783226383
1.440000000000001,0.4484648120370843
1.450000000000001,0.04513257824067704
1.460000000000001,-0.5184491998782361
1.470000000000001,-0.2186933014850367
1.480000000000001,0.447752464508097
1.490000000000001,0.53579406937581
1.500000000000001,0.18621065645349585
1.5100000000000011,-0.008182033519807924
1.5200000000000011,0.22536072158639428
1.5300000000000011,0.15530990341747558
1.5400000000000011,-0.013235276852538558
1.5500000000000012,-0.04269331174241864
1.5600000000000012,-0.23660106219134386
1.5700000000000012,-0.3022131354161181
1.5800000000000012,-0.5923903758655689
1.5900000000000012,-0.7241762746749196
1.6000000000000012,0.18849830588049754
1.6100000000000012,-0.41958261183491286
1.6200000000000012,0.042270762986275856
1.6300000000000012,-0.12286081335385778
1.6400000000000012,0.1967450603759088
1.6500000000000012,0.1664165984802829
1.6600000000000013,0.28414861803700675
1.6700000000000013,0.08818193425026521
1.6800000000000013,0.010494596803774126
1.6900000000000013,0.006279158383632577
1.7000000000000013,-0.952260919158824
