timestamp_s,pitch_degrees_t1,control_latency_microseconds_t1,pitch_degrees_t2,control_latency_microseconds_t2,pitch_degrees_t3,control_latency_microseconds_t3
4.15,0.94153,6.2,0.832,5.96,2.03082,5.96
4.16,0.97898,5.96,-0.60526,5.01,-0.11398,24.8
4.17,0.78217,6.2,-1.10926,4.05,-1.10911,22.65
4.18,0.48026,8.34,-0.24415,4.77,-1.22427,17.88
4.19,1.77024,6.91,0.27683,5.01,0.01121,18.84
4.2,2.41345,5.96,-0.25242,5.01,1.0177,19.07
4.21,-0.23508,5.25,1.10268,5.25,1.06777,36.24
4.22,-1.50796,5.01,1.31165,5.01,1.26048,37.19
4.23,-0.83712,4.77,-0.13756,4.29,0.91353,17.17
4.24,0.94452,4.05,-0.74503,5.01,2.18885,9.06
4.25,0.55268,4.77,-1.27018,6.91,1.20802,8.11
4.26,0.62577,5.01,0.4609,5.25,3.30509,10.01
4.27,0.41001,5.96,-1.13375,6.2,3.31519,8.34
4.28,1.34916,5.96,-1.42758,5.01,-0.06002,6.91
4.29,-0.2864,4.05,-0.75771,6.2,-1.90249,6.91
4.3,-2.06226,7.87,0.34198,5.72,-3.88394,9.06
4.31,-1.44598,5.25,-0.38088,5.96,-4.51905,12.87
4.32,-0.70353,5.96,-0.73846,4.77,-3.38429,7.87
4.33,1.63894,5.01,0.59452,5.01,-1.67674,7.87
4.34,1.44743,6.2,-1.37819,5.72,1.35654,9.06
4.35,0.48695,5.01,0.34331,4.05,2.80104,5.01
4.36,1.53274,6.91,0.32822,4.77,1.71574,6.91
4.37,0.89007,5.96,0.45782,4.05,1.05622,10.97
4.38,1.66208,5.01,0.5369,5.01,1.58136,10.25
4.39,1.1927,5.96,0.06051,5.01,0.19989,6.91
4.4,0.41104,5.72,1.86175,6.2,1.04568,5.25
4.41,1.47088,3.81,1.14393,5.96,1.18957,6.2
4.42,0.70125,5.01,1.23357,4.05,1.33868,4.77
4.43,1.54871,5.25,-0.63049,9.06,0.7409,6.2
4.44,0.0488,5.01,1.55604,5.01,1.51279,4.77
4.45,-0.5902,5.01,0.83427,4.05,-0.00688,5.25
4.46,1.45454,6.2,1.18684,5.01,0.07795,5.96
4.47,0.05775,5.96,-0.83998,5.72,0.28644,7.15
4.48,1.02456,5.01,2.40703,5.96,2.44338,5.25
4.49,0.10629,5.01,3.47355,5.96,2.46471,6.91
4.5,1.13649,6.2,6.03498,5.01,0.74136,5.96
4.51,0.41083,5.25,6.15932,5.25,-0.61077,4.05
4.52,0.4267,5.25,6.76494,5.96,0.59377,5.01
4.53,1.15316,14.78,5.62695,10.25,0.29153,5.96
4.54,0.04444,4.77,1.5121,5.01,1.34405,4.29
4.55,1.02056,5.01,0.29989,5.01,0.91067,6.2
4.56,0.30979,7.15,0.62388,5.72,2.00271,5.01
4.57,2.06116,5.96,0.61381,4.29,2.14317,4.77
4.58,1.19625,5.01,-0.0897,5.01,1.75793,7.15
4.59,0.4551,6.2,1.54906,5.72,1.92422,10.01
4.6,1.65875,5.01,2.11999,4.05,0.1282,7.87
4.61,1.7393,3.81,1.29371,5.96,2.65302,5.25
4.62,0.0675,4.77,0.77266,5.01,4.322,4.77
4.63,2.97906,4.77,1.57066,6.91,4.79129,3.81
4.64,3.13875,4.05,0.5244,5.72,4.16448,6.2
4.65,3.48082,7.15,1.76312,14.07,0.8685,6.91
4.66,1.53041,5.96,0.51901,9.06,-0.37981,4.05
4.67,2.69439,5.96,0.17291,6.91,-2.26909,4.29
4.68,1.39966,4.77,1.65378,9.06,-0.82718,5.01
4.69,2.02894,5.01,0.42027,6.91,-0.31591,4.05
4.7,1.80191,4.77,0.37095,5.01,2.52791,17.88
4.71,-0.16396,6.2,1.17925,4.77,-1.02011,10.01
4.72,3.76912,5.96,-0.73749,5.25,-1.71073,10.97
4.73,5.90324,6.2,-1.19692,7.15,-2.63247,24.08
4.74,7.72225,5.01,0.79574,4.77,-3.1526,10.97
4.75,10.36532,5.25,-0.06718,5.72,-2.49163,5.96
4.76,11.62919,6.2,1.52224,5.01,0.50394,6.91
4.77,11.74634,6.2,1.33148,4.05,1.50301,6.2
4.78,9.20654,5.96,-0.46649,5.72,1.33167,6.91
4.79,6.70791,5.25,3.28422,6.91,1.91816,9.06
4.8,2.16788,7.15,5.74687,4.05,-0.10641,6.91
4.81,-1.49002,5.01,8.44095,5.72,0.53679,9.06
4.82,-4.64321,5.01,10.70318,5.01,0.39507,16.69
4.83,-6.34121,4.05,13.3918,6.2,2.97103,49.11
4.84,-8.28418,6.2,14.56739,4.77,2.67807,13.11
4.85,-8.35903,9.06,13.02526,5.96,2.49637,10.01
4.86,-7.30656,7.87,11.35253,5.72,0.4632,13.11
4.87,-3.89627,30.99,6.78019,5.72,1.52431,5.25
4.88,-0.17758,14.78,1.79327,5.25,3.32312,5.01
4.89,2.02209,12.16,-1.53931,15.74,2.70944,5.25
4.9,2.57968,15.02,-3.26762,5.25,0.34928,6.2
4.91,2.42825,11.92,-4.30639,10.01,-0.30866,10.97
4.92,1.50412,8.11,-5.86936,4.05,-0.67437,8.34
4.93,2.0732,8.11,-2.46968,5.96,0.08988,7.39
4.94,-0.2929,6.91,-0.41948,4.77,2.17369,5.01
4.95,-0.8985,6.2,2.09375,36.72,1.37275,7.15
4.96,-1.48328,5.96,3.19636,23.13,1.58874,4.77
4.97,-1.35634,8.11,0.28069,12.87,1.55624,4.77
4.98,2.16651,5.72,0.73333,15.26,1.51833,6.91
4.99,4.07832,6.2,0.20005,8.82,0.92864,5.01
5.0,5.12645,6.2,0.41935,14.07,2.45041,7.87
5.01,2.04545,5.72,1.82152,11.21,-0.91752,5.72
5.02,1.06387,6.91,0.0025,7.15,-1.6102,6.91
5.03,0.66148,10.01,1.99208,12.64,-1.70595,5.96
5.04,0.67738,6.91,2.03505,6.91,-2.45763,5.96
5.05,1.34127,8.82,0.13096,6.91,0.98496,6.2
5.06,0.71736,5.96,0.19634,4.77,2.15116,4.05
5.07,0.22348,5.01,1.32731,12.16,1.77281,5.01
5.08,2.29546,7.15,-1.2893,5.72,1.96941,4.05
5.09,1.01523,7.15,-1.13821,5.96,0.07235,5.72
5.1,0.21218,4.05,-1.34416,5.96,0.07269,4.05
5.11,1.07642,5.01,0.3389,4.77,1.35388,6.2
5.12,0.5661,5.01,-0.23835,10.01,0.68664,5.96
5.13,0.57538,6.2,0.98942,6.2,3.13398,5.25
5.14,0.90004,6.2,-0.36108,4.05,3.48396,5.25
5.15,0.67425,5.25,-0.07752,5.96,0.87161,4.77
5.16,1.64632,5.96,1.22357,7.15,-0.72889,5.25
5.17,0.08766,4.77,-0.22545,6.91,-1.28378,5.01
5.18,0.3533,5.01,0.19239,5.01,-1.09812,5.96
5.19,1.02734,5.25,0.50525,6.91,0.45643,5.96
5.2,-0.18226,6.2,0.88697,3.81,0.82017,4.05
5.21,2.19257,5.96,0.18275,4.77,0.53653,13.59
5.22,1.48493,5.01,1.59699,4.77,1.93593,5.25
5.23,1.70201,4.77,1.08495,5.01,1.2502,4.77
5.24,0.16145,7.15,1.30568,5.01,1.39436,4.05
5.25,2.09959,6.2,0.01646,6.91,1.20659,6.91
5.26,-0.10092,4.77,1.60444,4.77,0.9406,3.81
5.27,0.12762,5.96,0.92634,6.2,2.28495,5.96
5.28,1.45916,5.01,1.75392,6.2,3.56867,3.81
5.29,-1.13958,5.01,0.10027,6.2,1.45737,8.82
5.3,-1.19005,4.77,-0.03078,5.25,1.11597,5.25
5.31,-0.96289,7.15,1.43141,3.81,2.0887,4.05
5.32,2.03163,5.25,1.428,4.77,0.48497,4.05
5.33,0.70324,6.2,0.11629,5.72,1.41833,5.25
5.34,0.3576,5.01,1.94437,5.01,0.08758,6.91
5.35,1.1406,5.96,1.82303,5.96,1.92849,5.01
5.36,-0.11292,4.77,0.92795,5.72,3.07462,3.81
5.37,0.4408,5.96,1.62692,5.25,1.96028,6.91
5.38,0.44047,4.77,-0.13251,11.92,2.51521,5.01
5.39,1.56489,5.01,0.22808,9.06,0.70074,5.01
5.4,-0.63401,5.01,0.0647,10.01,1.91096,4.77
5.41,-1.39568,5.01,1.80715,8.11,0.05552,5.01
5.42,-1.0198,5.96,1.4573,10.01,0.20337,4.05
5.43,0.82804,4.77,1.75796,11.92,0.64867,10.01
5.44,0.27787,5.25,-0.06806,9.06,0.72227,5.01
5.45,2.09346,6.2,1.13817,6.91,2.22705,4.77
5.46,1.95121,5.01,-0.40244,5.96,0.98441,4.77
5.47,0.41613,4.77,1.20652,5.25,-0.58154,6.2
5.48,0.94009,5.25,-2.16099,5.01,0.17484,15.02
5.49,0.74444,5.25,-3.36056,17.88,1.52558,6.91
5.5,1.44813,4.77,-1.58676,19.07,1.86259,5.25
5.51,0.60617,5.25,-0.09495,24.08,0.11217,5.01
5.52,2.88258,5.25,0.00648,22.17,1.71781,4.77
5.53,1.33188,5.25,1.16638,20.03,0.19711,4.77
5.54,1.21365,4.77,0.77184,6.2,2.57638,4.77
5.55,1.9478,6.91,1.4419,10.73,2.12511,4.05
5.56,-0.81526,5.01,0.00197,11.92,1.51806,5.01
5.57,-0.88416,6.2,1.33843,6.2,1.25311,3.81
5.58,-0.80105,5.01,1.31015,8.82,2.11522,5.25
5.59,-0.15947,5.01,0.63006,6.91,0.42752,6.91
5.6,1.41541,5.01,1.60389,8.11,-0.17834,4.05
5.61,-0.35778,5.96,2.47115,6.91,0.30071,5.01
5.62,-0.71971,6.2,-0.30137,6.91,2.19444,10.97
5.63,-0.80543,4.77,1.22549,10.25,0.91728,5.96
5.64,0.79441,5.72,0.59594,5.72,1.85362,4.77
5.65,1.18823,5.01,0.39646,5.96,0.93851,5.01
5.66,0.88335,7.87,1.2402,5.25,1.93829,33.14
5.67,1.26807,5.96,0.18265,5.01,1.10576,23.84
5.68,0.08042,5.25,0.07417,4.77,2.56048,22.17
5.69,1.82157,7.15,0.95582,4.77,2.42994,10.01
5.7,1.34411,6.91,0.66076,4.05,1.04564,6.91
5.71,0.70266,5.01,0.76563,10.01,2.3708,17.88
5.72,0.34194,5.01,0.98953,5.01,1.07043,10.97
5.73,2.51141,6.2,0.0814,4.77,0.89179,6.2
5.74,3.08997,5.25,2.04322,4.05,1.23522,5.96
5.75,0.48563,6.2,-0.46586,5.01,1.46141,5.01
5.76,-1.00969,5.72,-1.23091,5.01,1.7097,7.15
5.77,-3.20997,4.77,-1.9516,3.81,0.06652,6.2
5.78,-1.81498,15.02,-2.96342,9.06,2.46884,5.01
5.79,0.09416,7.15,-0.75488,5.01,2.03133,4.77
5.8,0.26339,8.82,-1.32167,6.91,1.48436,6.91
5.81,1.1259,15.97,3.02229,4.77,2.35903,4.29
5.82,-0.37421,15.26,4.91365,7.15,0.72954,6.2
5.83,0.313,17.88,6.30219,5.96,0.56913,4.77
5.84,1.45841,16.93,7.9037,7.15,0.18974,6.2
5.85,0.21433,15.97,7.8145,5.96,2.22546,5.96
5.86,-0.17193,10.01,6.49808,6.91,2.02617,4.77
5.87,0.70944,8.11,2.57074,12.16,1.25713,10.01
5.88,0.83494,5.96,1.5599,7.87,1.42898,6.2
5.89,1.19214,6.2,0.44194,5.25,1.63628,4.77
5.9,0.17243,8.82,1.90481,4.05,0.93863,4.05
5.91,2.4235,7.87,2.61357,5.96,1.00296,9.06
5.92,2.59308,5.01,-0.50549,6.2,2.12535,5.01
5.93,0.8694,5.96,-2.51969,7.87,0.59665,6.2
5.94,-0.57821,5.01,-4.44397,5.25,0.51201,5.01
5.95,0.98856,9.78,-5.10394,6.2,2.43986,4.77
5.96,0.93714,5.96,-4.20932,4.77,3.6204,4.77
5.97,0.74209,5.01,-2.84306,5.96,1.14953,5.96
5.98,1.084,6.68,1.54417,4.05,0.64898,4.77
5.99,0.48629,5.01,4.31821,4.05,0.85616,5.01
6.0,2.58581,5.25,5.224,5.96,1.70782,18.84
6.01,0.21189,4.77,3.60327,4.77,1.28196,11.92
6.02,0.84195,6.2,1.43541,5.72,0.29576,10.01
6.03,-0.57293,5.96,-0.27876,5.01,2.5697,5.96
6.04,2.59764,5.01,-0.72462,6.91,3.59165,5.96
6.05,3.80944,6.2,1.10134,9.06,1.32514,8.11
6.06,4.40809,7.15,0.59318,7.87,0.63049,5.72
6.07,4.06275,5.96,-0.52835,9.06,0.86547,5.72
6.08,1.29503,5.01,0.90836,22.89,1.79412,7.87
6.09,0.05524,9.3,0.13287,9.06,1.05435,5.01
6.1,-0.73968,6.2,-0.23138,10.97,1.52085,3.81
6.11,1.04929,7.15,0.44585,8.82,0.3015,4.77
6.12,-0.36599,5.72,1.45602,13.11,2.39777,7.15
6.13,-0.36737,10.97,-0.20559,10.01,3.01245,10.01
6.14,0.81653,5.25,0.33033,10.97,0.55485,5.72
6.15,0.36893,7.15,1.021,10.97,-0.54784,7.87
6.16,0.63252,4.77,0.88457,12.16,0.60164,5.25
6.17,1.07179,6.2,0.72538,19.07,0.9692,5.01
6.18,1.08483,5.25,1.51884,27.89,0.90344,5.96
6.19,0.56397,6.2,0.14797,17.88,2.72783,4.77
6.2,1.57012,4.77,0.25434,25.75,1.29858,5.01
6.21,0.79224,4.77,-0.06386,23.13,1.78739,5.96
6.22,0.68458,5.01,1.86113,15.02,1.23435,7.87
6.23,0.91583,5.96,0.92079,8.82,2.22275,5.96
6.24,1.39734,5.96,0.24935,8.82,1.00209,5.01
6.25,-0.12622,5.01,1.74533,30.99,1.66391,6.2
6.26,0.90564,5.01,1.35362,11.92,-0.19796,5.96
6.27,1.64836,5.25,0.95778,7.87,0.82783,4.77
6.28,0.06295,5.96,1.66348,10.01,1.37644,5.25
6.29,3.17939,5.01,-0.08649,17.88,1.55973,4.77
6.3,2.73708,5.01,0.07037,15.02,0.48649,7.15
6.31,2.2507,7.15,0.1703,10.01,1.21352,4.29
6.32,-0.28482,5.01,1.91151,8.82,1.32158,4.77
6.33,1.95175,5.01,-0.60429,13.11,1.53635,4.05
6.34,0.98582,5.72,0.2288,11.21,1.29154,4.77
6.35,1.26218,6.2,-0.93818,11.92,1.0726,5.01
6.36,1.08539,5.96,0.76354,10.97,2.85238,4.77
6.37,1.57651,5.01,-0.71263,16.93,1.37174,5.96
6.38,1.39883,4.77,1.06045,21.93,1.05393,5.96
6.39,1.04759,6.91,1.09079,10.01,1.76816,4.77
6.4,1.73154,5.72,1.36036,37.91,1.55587,4.05
6.41,0.30439,10.97,0.50817,12.16,1.12618,10.01
6.42,1.09813,36.95,0.95225,15.02,2.63302,6.2
6.43,-0.07303,27.89,0.88907,12.16,0.69163,5.96
6.44,0.50773,15.97,1.02668,11.92,0.87009,7.87
6.45,0.94454,10.97,0.67431,11.92,0.46742,5.96
6.46,-0.07248,7.87,2.54696,15.02,3.45155,6.91
6.47,1.35383,6.2,0.93918,12.16,2.7536,4.05
6.48,2.76827,11.21,2.45874,12.87,1.15965,9.3
6.49,0.84079,6.91,2.47756,10.97,0.24232,7.15
6.5,2.75368,6.2,0.42882,11.92,1.91032,5.96
6.51,1.8809,5.96,1.48861,12.16,2.08572,5.01
6.52,2.15675,6.2,-0.88415,11.21,0.42831,4.05
6.53,-0.95764,5.96,0.9308,10.01,3.32648,4.77
6.54,3.9145,9.06,0.15603,23.13,3.27438,5.96
6.55,6.38187,8.82,1.80821,20.98,2.17667,6.2
6.56,9.09786,5.96,0.03227,23.13,1.90842,8.34
6.57,12.06575,5.01,0.70039,10.97,0.99357,5.96
6.58,14.15367,6.91,-0.01729,7.87,2.25049,4.77
6.59,16.93786,6.2,1.70908,11.92,2.40059,5.01
6.6,19.66416,7.87,0.10627,20.03,0.01325,4.05
6.61,21.49876,6.2,1.42432,10.01,1.48873,5.01
6.62,23.669,5.25,0.08313,7.87,1.99521,9.3
6.63,24.7062,7.15,2.4088,10.97,1.45249,6.2
6.64,23.92325,10.97,1.4694,15.97,2.51322,5.96
6.65,22.99938,5.72,2.98671,13.83,0.00944,5.96
6.66,21.1217,5.72,2.79565,7.87,0.29847,5.96
6.67,18.93529,4.05,-0.437,12.87,0.35572,5.01
6.68,15.95857,6.2,1.13898,9.06,2.23535,5.01
6.69,13.21936,6.2,0.39233,10.01,2.50788,5.01
6.7,10.05659,5.72,1.96605,9.3,1.87432,5.01
6.71,7.15136,6.2,2.67268,8.11,1.90185,6.2
6.72,4.13243,6.2,1.2793,7.15,2.0238,4.77
6.73,1.924,5.72,1.62344,13.83,0.54981,5.25
6.74,-0.38988,5.72,-0.07766,13.11,0.82125,4.05
6.75,2.13711,5.25,0.64874,9.06,2.34125,6.91
6.76,3.36327,5.25,0.70122,5.96,0.55272,5.01
6.77,2.6289,5.01,1.3549,9.06,1.14865,5.25
6.78,1.55809,4.77,-0.20812,7.15,1.48382,5.25
6.79,3.27379,5.01,1.95759,5.96,0.86599,6.91
6.8,0.63626,6.2,1.8518,10.97,2.43148,4.05
6.81,0.50239,5.25,1.36919,6.2,3.54826,7.87
6.82,-1.61757,5.25,1.20755,5.25,0.61205,4.05
6.83,-0.23602,5.01,1.06366,5.72,-0.19471,5.25
6.84,1.74362,5.25,2.12652,7.15,-0.2636,5.72
6.85,1.34955,5.25,0.63105,5.01,1.15205,5.25
6.86,3.17528,5.25,2.08733,6.2,1.18168,6.2
6.87,2.76287,4.77,0.47071,4.77,1.21635,3.81
6.88,1.11635,4.77,0.91019,10.01,1.97713,4.05
6.89,2.04468,5.25,-0.52582,5.96,0.19026,3.81
6.9,0.42245,6.91,2.66322,6.91,1.33089,4.77
6.91,2.36284,5.96,3.41766,19.07,0.44651,5.01
6.92,2.8786,5.72,2.73616,33.86,0.85726,4.05
6.93,0.68924,5.25,1.70125,25.03,1.75356,4.77
6.94,0.79577,5.01,2.03141,14.07,0.55556,4.77
6.95,2.73136,5.72,-0.56573,15.74,2.91034,5.25
6.96,0.10348,5.96,1.92334,10.97,1.47199,4.05
6.97,0.85523,3.81,3.75417,10.97,1.0637,5.96
6.98,1.73105,5.01,4.62915,16.93,1.95914,6.2
6.99,0.51834,5.25,5.43018,6.2,1.33406,6.2
7.0,2.77687,5.25,6.36685,10.01,2.79633,5.96
7.01,0.91269,10.01,7.9861,5.25,1.36222,5.96
7.02,-0.45052,5.96,4.1914,10.01,2.89761,5.96
7.03,-0.9322,5.01,1.24485,7.87,2.66878,5.25
7.04,0.48434,5.01,0.62184,6.91,0.84487,5.25
7.05,1.1736,5.25,0.2947,5.01,0.71274,5.01
7.06,1.96858,6.2,1.59055,5.25,1.71058,6.2
7.07,2.12789,6.2,1.98947,4.77,0.45343,5.25
7.08,0.71645,5.25,1.08423,6.91,0.43333,5.96
7.09,2.37463,6.91,1.63188,5.01,0.4434,5.01
7.1,1.27329,5.96,1.44538,6.2,1.89652,4.05
7.11,2.62511,4.77,1.44534,6.2,-0.4049,5.01
7.12,2.49399,4.29,0.44261,5.96,-1.81083,5.01
7.13,0.79818,4.77,2.66911,5.25,-1.73613,4.05
7.14,0.22439,5.01,2.61742,7.15,-0.01698,9.06
7.15,2.45652,5.96,-0.57169,5.96,0.68792,5.96
7.16,3.50918,3.1,2.6205,5.01,1.82602,5.01
7.17,1.14702,4.77,4.26776,4.77,-0.27811,5.01
7.18,1.39409,5.01,6.18873,5.25,-0.96384,5.01
7.19,2.71318,5.01,7.5871,4.77,-0.02487,5.25
7.2,1.62096,7.15,9.00697,3.81,1.17559,5.96
7.21,2.94897,6.2,10.54383,5.01,0.73075,5.01
7.22,2.74633,5.96,11.98663,5.01,0.24793,5.01
7.23,1.41387,6.2,11.73039,4.05,1.96679,4.05
7.24,1.18143,5.01,8.61424,5.72,0.01128,5.01
7.25,2.44571,6.91,4.97416,4.77,-0.7295,5.25
7.26,2.28123,5.25,2.31389,4.05,-2.36617,3.81
7.27,1.22273,5.01,-0.71004,5.01,-1.04789,4.05
7.28,2.62816,3.81,-2.40801,4.77,1.43249,5.01
7.29,2.08386,4.77,-2.75544,4.77,2.92249,5.25
7.3,1.67544,5.96,-1.66788,4.77,1.40099,4.05
7.31,3.53819,4.77,0.24568,4.77,3.40844,4.05
7.32,1.79202,5.96,-0.13893,5.01,4.15539,6.91
7.33,0.51132,5.01,0.60912,4.05,0.58576,4.05
7.34,0.47407,5.01,1.69393,5.72,-0.54022,3.81
7.35,2.21787,5.25,1.36269,4.05,-1.92332,5.96
7.36,0.03556,5.96,2.22826,5.01,-1.60638,5.25
7.37,-0.64032,5.01,-0.20035,6.91,-0.56891,5.96
7.38,-1.19498,5.25,0.94059,9.06,2.47665,3.81
7.39,-0.67977,5.72,0.81078,5.01,3.81594,5.96
7.4,1.50208,5.25,1.52494,4.05,3.7689,5.25
7.41,-0.50526,5.96,2.25204,6.2,1.38624,5.96
7.42,-0.28315,4.77,-0.02911,6.91,1.62181,5.01
7.43,-1.16202,5.01,-1.03996,4.05,0.49419,3.81
7.44,-0.10696,9.06,-1.80207,4.29,1.96824,4.05
7.45,1.55189,8.11,-1.28817,5.25,0.32816,4.05
7.46,3.07103,9.06,2.09331,4.77,0.4308,5.25
7.47,0.87403,7.15,3.63936,6.2,0.71281,5.01
7.48,-0.0067,9.06,2.09174,6.2,1.66071,6.2
7.49,-1.02828,6.2,1.56821,6.2,2.05975,4.05
7.5,0.83969,6.91,1.94395,5.96,1.76243,6.2
7.51,0.40699,6.2,0.97658,7.15,1.94482,5.25
7.52,0.15351,5.01,0.50726,4.05,1.71115,4.77
7.53,1.61482,5.72,2.59008,3.81,1.77931,5.96
7.54,2.11216,5.96,2.9972,6.2,0.74548,5.96
7.55,0.86468,5.96,2.22813,4.05,2.80195,5.72
7.56,0.70297,5.01,2.45488,3.81,1.46124,5.01
7.57,1.11437,6.2,-0.37644,5.25,0.23909,13.83
7.58,1.15357,5.25,2.7761,11.21,0.11755,31.23
7.59,2.7334,6.2,4.73679,10.01,1.34188,13.11
7.6,2.0832,4.77,5.59585,5.96,1.77734,13.11
7.61,2.72604,4.77,5.74649,3.81,0.45114,8.82
7.62,3.2973,5.25,7.14103,5.96,0.81441,7.87
7.63,2.87277,4.77,5.81099,5.96,2.25857,10.01
7.64,1.18803,5.01,3.62527,5.01,0.65827,11.92
7.65,1.3417,5.01,2.30073,5.01,1.94001,6.91
7.66,1.67628,5.01,1.3379,7.87,-0.16991,4.77
7.67,1.82385,5.25,3.49731,6.91,0.15026,4.05
7.68,0.8735,7.87,3.1283,5.25,2.158,6.91
7.69,4.28664,6.2,0.29844,5.01,2.63279,5.25
7.7,6.54399,5.01,0.22888,4.05,0.37232,5.72
7.71,5.75916,7.39,0.59936,5.01,-1.19702,5.96
7.72,3.14175,4.77,1.35722,9.06,-0.74258,7.15
7.73,1.34283,5.01,2.42751,5.01,1.48599,6.91
7.74,-0.54334,5.96,-0.17872,4.77,0.84936,6.91
7.75,-1.73259,5.25,1.39764,6.2,0.89196,5.01
7.76,0.81532,5.72,0.86149,5.01,2.358,4.77
7.77,0.63655,5.96,2.1829,4.77,3.02141,10.01
7.78,2.45257,5.25,2.3345,3.81,2.75403,5.25
7.79,2.41877,10.97,0.55701,8.11,0.66302,5.01
7.8,2.27115,5.96,0.94188,5.96,-0.01294,5.01
7.81,1.64145,6.91,1.1095,4.77,-0.38047,6.91
7.82,3.09905,5.01,1.37922,7.87,1.65109,6.2
7.83,2.97826,4.77,1.77316,6.91,1.81931,4.05
7.84,2.12507,5.01,0.16575,4.05,1.89087,5.01
7.85,1.57593,5.01,1.83322,6.2,1.24035,5.01
7.86,2.86977,5.72,0.44447,5.01,2.55782,4.77
7.87,1.8929,4.77,1.81106,5.01,1.95651,5.01
7.88,1.57322,6.91,-0.26368,5.96,2.6282,4.77
7.89,2.41285,5.01,0.02948,5.96,1.91602,5.01
7.9,1.96625,5.25,0.95213,5.01,1.01648,4.77
7.91,2.35211,4.77,0.99409,5.01,1.91943,6.2
7.92,3.04442,5.01,1.71595,5.96,1.10746,5.01
7.93,1.79372,5.25,0.25273,4.05,0.1024,4.05
7.94,1.50831,7.15,-0.44353,6.2,-0.54606,4.05
7.95,3.02346,5.01,1.05445,5.72,1.68302,5.96
7.96,3.35373,10.01,0.6081,6.91,0.63028,5.25
7.97,0.96919,5.96,2.63065,4.77,-0.05779,4.77
7.98,0.6928,8.11,2.87994,4.05,0.91175,5.96
7.99,-0.48239,35.05,1.39716,3.81,1.06934,6.2
8.0,0.53008,21.93,0.93936,5.01,1.40663,6.2
8.01,2.59846,21.93,1.63448,3.81,1.30673,4.77
8.02,2.68491,12.87,0.80132,4.77,2.5614,5.01
8.03,0.69547,10.97,1.38075,5.96,0.35018,12.16
8.04,0.50984,10.01,0.86364,4.77,0.1039,6.91
8.05,0.29919,8.11,2.10147,5.01,-0.34541,4.77
8.06,1.63825,7.15,0.10598,4.05,1.92445,5.25
8.07,-0.20872,5.96,-0.09927,5.01,1.77508,6.2
8.08,0.02489,6.2,0.45038,6.2,0.2646,6.2
8.09,-0.0897,6.2,1.6154,7.15,1.32712,5.96
8.1,2.00193,4.77,0.56214,3.81,0.98195,10.01
8.11,3.78346,6.91,3.07741,4.77,1.33471,4.77
8.12,3.25091,6.91,3.62363,4.77,2.30728,5.72
8.13,1.2434,5.96,0.40061,5.96,1.48078,5.96
8.14,0.20897,6.2,-1.64021,4.05,2.50379,5.01
8.15,-0.44034,5.01,-2.18946,4.77,-0.03394,4.77
8.16,0.5511,6.2,-3.1354,6.91,-0.72521,5.25
8.17,1.71412,8.11,-3.27181,6.2,-1.81905,4.05
8.18,2.35481,5.01,-0.14804,5.01,0.02007,9.3
8.19,1.17173,5.96,1.16242,5.25,-0.1074,5.96
8.2,3.2268,5.01,0.68248,4.05,2.48172,5.01
8.21,2.12498,5.25,2.22769,3.81,1.76192,5.25
8.22,2.3012,6.91,-0.54511,5.96,0.30048,4.05
8.23,1.852,5.25,-1.48922,4.77,0.9602,6.2
8.24,2.61438,5.96,-2.52107,4.05,1.64228,4.05
8.25,0.96185,5.96,-1.20625,4.05,0.20472,5.01
8.26,0.53044,5.25,0.43713,4.05,1.39839,5.01
8.27,1.52311,4.77,0.6767,5.96,0.20644,7.15
8.28,1.69499,5.01,1.4429,5.25,0.03716,6.2
8.29,2.09779,5.96,1.79103,5.01,0.84543,5.25
8.3,1.54452,5.01,1.41749,5.72,1.8108,5.25
8.31,3.54938,5.01,2.19321,5.72,0.94241,5.96
8.32,2.56763,13.11,0.09902,5.72,2.98306,5.25
8.33,3.3737,5.25,0.19554,5.25,3.86254,10.01
8.34,2.09969,5.01,-0.51362,3.81,2.6155,5.01
8.35,1.42018,5.72,1.1269,5.72,1.87235,5.72
8.36,2.98617,6.91,-0.03431,4.05,2.01805,5.01
8.37,1.10356,5.25,0.5204,5.01,1.99327,5.96
8.38,2.21226,4.77,1.73045,6.2,0.61931,5.01
8.39,0.60492,5.01,0.17948,5.01,3.42483,7.87
8.4,0.64637,5.96,0.63972,3.81,1.74864,4.77
8.41,0.83418,5.72,2.60109,4.05,2.26011,17.17
8.42,2.87771,6.2,1.06441,4.05,0.87577,4.77
8.43,2.71862,5.25,2.94292,5.01,-0.09305,4.77
8.44,1.77065,5.25,0.2574,5.01,0.96194,5.25
8.45,1.58182,5.01,-1.73436,6.2,0.20707,5.01
8.46,3.15857,5.01,-2.20282,3.81,2.94811,6.2
8.47,3.42902,5.96,-2.80184,5.01,3.42916,4.05
8.48,3.31489,4.77,-0.13819,5.01,1.91777,4.05
8.49,1.66182,4.77,0.75811,3.81,0.76953,5.96
8.5,2.01145,5.25,1.06957,5.25,1.48381,5.01
8.51,1.5301,6.91,1.56608,5.01,0.24436,6.2
8.52,3.22258,4.05,1.21701,6.91,1.97744,4.05
8.53,2.13174,5.96,2.22103,5.96,0.02642,5.25
8.54,2.85644,5.01,1.24149,4.05,1.38796,5.01
8.55,3.11165,5.25,2.98834,5.96,1.41305,5.96
