timestamp_s,pitch_degrees_t1,control_latency_microseconds_t1,pitch_degrees_t2,control_latency_microseconds_t2,pitch_degrees_t3,control_latency_microseconds_t3
4.18,-0.11346,712.16,0.92756,594.14,-0.5883,616.07
4.19,-0.20917,650.88,0.71132,609.16,-0.80001,610.11
4.2,0.07764,612.74,0.22184,617.03,0.37395,622.75
4.21,-1.20809,666.14,0.84544,588.18,-0.66994,644.68
4.22,-1.83967,622.03,0.76248,609.16,-1.03344,605.11
4.23,0.85027,623.94,0.58958,670.91,0.34331,621.8
4.24,2.18149,618.93,0.13768,603.91,-0.59716,615.36
4.25,2.83655,612.74,0.93945,627.76,-1.65602,617.03
4.26,2.39133,627.04,-0.12744,606.06,0.7347,627.99
4.27,-0.08851,629.9,0.05159,632.76,0.45596,624.9
4.28,0.78638,647.07,0.02582,626.8,-0.00161,627.99
4.29,0.98466,598.91,0.81965,620.84,-0.22078,617.98
4.3,-1.71505,654.94,0.42773,590.09,-0.47969,611.07
4.31,-0.17882,629.9,1.15415,614.88,-0.43375,607.97
4.32,-1.92243,615.12,-0.42583,602.25,-0.3748,634.19
4.33,-1.1679,617.98,2.05101,605.11,-0.97647,618.93
4.34,-1.05448,611.07,2.25384,613.21,0.50446,607.01
4.35,0.02567,597.95,0.07753,599.15,-0.91817,621.8
4.36,-1.47509,632.05,-1.10411,607.01,-1.00243,623.94
4.37,-0.73661,608.92,-0.89748,730.99,-0.31991,624.18
4.38,-0.06411,751.73,0.48829,693.08,-1.44014,629.9
4.39,-1.284,701.9,-0.16647,675.92,-0.23725,617.98
4.4,-1.60515,619.89,1.42145,700.0,0.52479,619.65
4.41,0.02234,674.25,-0.06133,778.91,0.11657,613.93
4.42,-0.0641,617.27,1.58458,798.94,-0.08772,622.75
4.43,-0.27187,617.98,0.23921,988.96,-0.6258,604.87
4.44,-0.04751,605.34,1.38119,789.17,0.82359,628.95
4.45,-1.20748,606.06,-0.11343,736.95,-1.86768,610.11
4.46,0.20358,612.74,1.24452,731.95,-3.63481,626.8
4.47,-1.21924,606.06,-0.2502,699.04,-5.02183,634.91
4.48,-0.35885,604.87,0.1592,690.22,-4.54693,617.98
4.49,-1.44906,660.9,-0.36755,752.21,-1.33364,612.97
4.5,-0.65911,608.92,2.16653,712.87,1.9944,617.98
4.51,-0.57488,624.9,0.27902,674.96,4.16381,613.93
4.52,-0.63722,614.17,0.39894,691.89,6.54811,610.11
4.53,0.23437,601.05,0.78567,653.03,6.79362,627.99
4.54,-1.47008,599.15,-0.79019,656.13,5.79268,622.03
4.55,-0.43621,629.19,0.42326,668.76,2.36146,612.97
4.56,-0.55167,605.11,0.38352,712.87,0.03625,614.17
4.57,-0.03883,598.67,1.07964,692.13,-1.54264,611.07
4.58,-1.39452,596.05,-1.0667,690.94,-0.91299,607.01
4.59,-1.5009,627.04,-0.08827,696.66,-0.52444,615.84
4.6,0.03609,633.24,0.69976,675.92,-1.06952,642.06
4.61,-0.38624,615.12,0.03314,753.88,-0.09819,626.8
4.62,-0.17199,616.79,0.92048,684.02,-0.17945,615.12
4.63,-0.20909,598.91,0.88966,681.88,-0.56186,614.17
4.64,-0.85519,594.85,-0.16302,1013.04,-0.36678,618.93
4.65,1.23723,602.01,0.94767,910.76,-0.63222,779.15
4.66,-1.78655,585.08,0.77696,895.98,0.49801,720.02
4.67,-2.27146,619.89,0.26534,807.05,-2.0054,633.96
4.68,-3.43657,594.85,1.69777,791.79,-2.20168,637.29
4.69,-3.14534,635.86,0.61415,788.93,-2.61125,635.86
4.7,-2.07407,705.96,0.65877,821.11,-1.23107,632.05
4.71,-0.80262,965.12,0.52848,752.93,-2.29113,915.05
4.72,-0.19418,875.0,0.19677,674.01,-0.75653,882.86
4.73,-1.52483,815.15,0.87274,725.03,-1.91242,782.25
4.74,-2.26087,724.08,0.98732,748.87,-1.12973,673.77
4.75,0.75136,673.06,-0.28881,700.0,-1.3868,631.09
4.76,0.78145,666.14,1.98475,727.89,0.46268,695.94
4.77,1.20834,689.74,2.76521,740.77,-0.04765,709.3
4.78,-1.14728,640.15,-0.06487,678.06,-0.52176,653.98
4.79,-2.34033,648.02,-1.39475,723.12,0.17722,639.92
4.8,-1.55164,635.15,-2.22363,655.89,-1.65802,635.15
4.81,-0.76201,635.86,-1.97861,664.71,0.56719,627.99
4.82,-1.53929,637.05,0.51704,645.16,1.09004,623.94
4.83,0.60434,628.95,1.85307,673.06,1.98616,638.01
4.84,-0.29538,614.88,2.16712,677.82,0.23357,620.13
4.85,0.54584,627.04,0.90219,672.1,1.059,627.04
4.86,-0.47742,624.9,1.75539,676.16,-1.07609,615.84
4.87,0.53284,624.18,0.50726,711.92,-1.43394,624.9
4.88,-0.4443,628.95,0.18398,694.99,-0.39196,627.76
4.89,0.08963,614.88,1.08869,724.32,-1.65214,611.78
4.9,-1.40801,602.96,-0.2749,1067.88,-1.30984,648.02
4.91,-1.30094,645.16,0.85613,978.95,-0.30088,640.87
4.92,-0.63563,601.29,-0.44486,971.08,-0.31087,622.99
4.93,-0.31617,602.96,2.08729,833.03,-0.79166,625.85
4.94,-0.80415,638.96,0.60509,954.87,0.79253,616.07
4.95,0.75898,610.11,0.77691,788.93,-2.07844,608.92
4.96,-0.7161,604.87,0.00919,738.86,-3.46006,629.66
4.97,-1.89563,602.96,0.92573,725.03,-4.00296,606.06
4.98,1.0496,607.97,0.80123,803.95,-3.43887,611.78
4.99,2.28163,602.25,0.31525,1041.17,-0.39217,610.11
5.0,3.22967,620.13,0.46984,1079.08,2.05502,604.87
5.01,1.11295,590.09,1.17285,970.13,2.82696,639.92
5.02,1.58397,612.74,-1.72465,822.78,3.44955,617.98
5.03,0.3101,598.91,0.02964,756.26,1.20444,627.99
5.04,-0.12775,597.0,1.36389,826.84,-0.45119,715.02
5.05,0.09269,632.05,1.12054,839.95,-1.06311,612.02
5.06,-0.60757,611.07,0.71394,1075.03,-0.13872,608.92
5.07,-1.51237,601.05,1.06637,911.0,-1.40598,648.98
5.08,0.67812,612.02,-0.88674,885.01,-0.71072,636.1
5.09,0.49609,598.67,0.12631,939.85,-1.56119,654.94
5.1,-0.37262,618.93,-0.0341,812.05,-0.62921,614.88
5.11,0.68917,609.16,0.76614,718.83,-1.101,615.84
5.12,1.17,627.99,0.05541,679.02,-0.31745,606.06
5.13,-0.74773,611.78,1.01742,669.0,-0.087,612.02
5.14,-1.59476,626.8,0.28093,659.23,-1.17237,617.98
5.15,-0.44426,596.05,1.37641,709.77,0.33214,620.13
5.16,-0.87735,622.03,1.75826,704.05,0.70319,615.12
5.17,-0.34747,617.98,-0.09496,675.2,-0.24136,611.78
5.18,-1.47647,590.09,0.45341,625.13,-0.60092,601.05
5.19,0.11168,607.01,-0.1751,681.88,-0.22076,606.06
5.2,0.05255,593.19,1.42926,648.26,-0.89582,618.93
5.21,0.14475,578.88,0.95849,694.99,-0.28098,604.15
5.22,-1.32588,608.21,1.27908,670.19,-0.22366,617.03
5.23,0.16405,600.81,0.03268,702.86,-0.39095,623.7
5.24,-0.61042,608.68,0.69416,669.24,-0.40647,616.07
5.25,0.80525,605.82,0.27002,648.02,-0.42573,611.07
5.26,-1.94012,626.09,1.40172,668.29,-1.16366,660.9
5.27,-2.56752,602.96,0.38399,656.84,0.39504,614.88
5.28,-2.26893,620.13,1.65828,666.14,-0.01205,611.07
5.29,-1.00109,600.1,-0.13518,697.14,-0.37278,616.07
5.3,-0.84937,613.21,-1.35549,672.1,-0.43802,609.64
5.31,-1.14443,627.04,0.04357,684.02,-0.24047,611.07
5.32,1.1219,638.01,-0.21378,661.85,-1.06215,621.08
5.33,-1.28213,603.91,0.35727,649.93,0.58385,609.87
5.34,-2.45801,617.98,-0.20233,649.93,0.24653,616.07
5.35,-2.31873,592.95,1.51036,664.95,-0.19192,611.07
5.36,-1.25237,1199.01,0.11985,674.01,0.76702,612.02
5.37,-1.68939,900.98,1.4351,617.03,-1.80364,605.34
5.38,0.13364,711.92,-0.69121,649.93,-2.56652,614.88
5.39,0.00776,625.37,-0.47219,692.84,-2.44839,604.87
5.4,-0.20419,644.21,-0.12692,642.06,0.1997,630.14
5.41,-0.39581,655.17,0.97731,653.03,1.59497,616.31
5.42,-0.4375,652.07,-0.32508,661.85,0.67516,635.15
5.43,-0.19584,646.11,1.87499,675.92,0.0109,598.91
5.44,-1.22815,618.93,1.59047,628.95,-0.93988,617.98
5.45,-0.95832,602.96,0.76946,621.8,0.51495,612.26
5.46,-0.1129,639.92,0.58406,638.96,-0.67684,617.98
5.47,-1.69702,609.87,1.64452,630.14,-2.42587,614.88
5.48,-0.86553,605.34,-0.85165,634.19,-1.64472,633.24
5.49,-0.74172,646.11,-1.05145,642.06,-0.70013,632.05
5.5,-0.54245,635.86,0.85466,615.12,-1.127,615.84
5.51,-1.23697,661.13,1.48994,658.27,-1.02489,589.13
5.52,0.2047,654.22,0.49445,637.29,0.49426,617.98
5.53,-1.49304,632.76,0.91163,646.35,-2.28534,613.69
5.54,-1.03662,617.98,0.19224,642.06,-1.63624,632.05
5.55,0.12681,624.9,0.8985,634.19,-1.09823,610.11
5.56,-2.40885,627.99,-0.5602,594.38,-0.56191,612.02
5.57,-1.56295,614.88,1.29411,870.23,-1.31549,616.79
5.58,-0.86205,600.81,1.72718,786.07,-0.57811,604.87
5.59,-1.01488,622.99,1.17006,704.05,-1.44594,615.84
5.6,0.03204,607.97,0.6,830.89,-0.78935,614.17
5.61,-1.9197,610.11,1.9846,928.16,-1.16728,606.06
5.62,-1.30066,631.09,0.00092,811.1,0.4849,600.81
5.63,-1.01084,603.91,0.96774,664.0,-1.83239,635.15
5.64,-0.921,596.28,0.73777,671.86,-1.90488,612.02
5.65,0.11933,606.06,0.38302,666.86,-2.1563,598.91
5.66,-1.30142,607.97,1.01978,646.83,-0.18943,647.07
5.67,-0.87492,860.93,0.4046,779.87,-0.1277,597.0
5.68,-0.90164,715.97,1.35978,723.12,-0.64016,616.79
5.69,-0.39461,647.07,0.4215,644.92,0.27806,611.07
5.7,-0.33231,626.09,2.16173,648.98,-1.18277,617.27
5.71,-1.13757,647.07,2.46419,661.13,-0.72327,615.84
5.72,-0.41931,618.93,0.51347,618.93,-0.78769,615.84
5.73,-0.47964,622.99,0.11562,652.07,-0.82229,607.97
5.74,-0.77287,599.15,1.29543,643.73,-0.30546,607.97
5.75,0.20556,627.28,0.99511,800.13,-1.62382,607.25
5.76,-0.77401,612.26,0.62902,679.02,0.30978,663.76
5.77,-1.21191,614.17,1.22172,622.03,-0.32994,637.05
5.78,0.08779,725.03,-0.32113,609.16,0.64218,637.05
5.79,0.03337,961.78,1.96341,659.94,-2.30378,603.2
5.8,-0.37293,978.95,-0.53958,648.02,-3.62761,643.01
5.81,-0.61024,1209.02,-0.63573,662.09,-2.11447,603.91
5.82,-0.47334,972.99,-1.22996,628.23,-1.15526,621.8
5.83,-1.46588,666.86,-0.44048,636.34,-1.00232,613.93
5.84,-0.2267,656.84,0.47015,635.86,-1.43489,614.88
5.85,-1.68714,700.0,-0.22318,601.29,-0.07166,598.91
5.86,-2.46901,633.96,1.69349,651.12,-0.77562,639.92
5.87,-1.34457,604.15,1.29099,639.92,-1.34811,603.91
5.88,-0.84731,638.96,1.25927,650.88,-0.36791,632.05
5.89,-0.86734,647.78,-0.64722,638.01,-0.56071,613.93
5.9,-0.95429,602.25,2.49224,623.94,-0.49186,643.01
5.91,-0.27149,606.06,4.28021,647.07,-1.26794,638.96
5.92,-2.06522,612.97,6.34856,593.9,0.11153,964.88
5.93,0.79188,601.77,7.98867,602.96,-1.6768,811.82
5.94,1.70382,635.15,4.95858,642.06,-2.56674,731.95
5.95,3.21088,607.01,2.95398,669.0,-1.0198,668.05
5.96,2.15387,693.08,0.21785,627.28,-1.71355,649.93
5.97,-0.50703,597.0,0.20872,619.17,-1.65585,651.12
5.98,-1.92377,622.99,1.26778,637.05,-0.57621,632.76
5.99,-0.55924,625.13,0.78047,614.17,-1.44053,624.18
6.0,0.19158,614.17,1.29572,636.1,-0.86498,607.01
6.01,-1.80999,613.21,0.81596,620.13,-0.59314,761.99
6.02,-0.65028,618.93,0.83545,627.99,-1.89754,649.21
6.03,-2.716,622.99,0.1294,656.13,-0.90929,702.38
6.04,-1.5077,623.94,1.98013,640.15,-1.63057,649.93
6.05,-1.58791,605.82,-0.47533,625.85,-1.24433,652.07
6.06,0.20373,582.93,-1.15642,632.05,-0.88455,643.01
6.07,-0.99013,625.13,-3.12421,627.04,-1.35739,633.96
6.08,-0.213,593.9,-3.20177,637.29,-0.5592,645.16
6.09,-1.13346,619.65,0.86603,643.25,-1.36529,627.04
6.1,-0.49402,604.87,2.52802,627.99,0.19794,625.13
6.11,0.4003,583.17,2.7985,644.92,0.17016,610.11
6.12,-1.08961,620.84,3.52915,635.86,0.08224,637.05
6.13,-0.71198,587.7,1.30685,622.27,-1.12988,635.86
6.14,-0.77833,586.75,1.09447,640.15,-0.10052,701.9
6.15,-0.43926,668.29,0.81771,638.01,-1.24152,628.95
6.16,-1.63841,605.82,0.83598,646.11,0.98781,606.06
6.17,-1.27251,608.68,0.11835,805.85,0.59774,640.87
6.18,-0.01341,613.21,1.18054,890.97,-0.5988,623.94
6.19,-1.47711,618.93,0.99505,711.92,0.30402,638.01
6.2,-0.51931,583.17,0.79086,671.15,-2.58138,631.81
6.21,-0.20103,597.95,0.34251,644.92,-1.88842,625.13
6.22,-1.28735,606.06,1.57533,653.98,-0.83015,612.97
6.23,-0.78391,622.03,1.80316,681.4,-0.37473,639.92
6.24,-0.72177,664.0,-0.70746,637.05,-1.39793,612.97
6.25,-1.42238,607.97,2.07399,822.07,-1.00338,629.9
6.26,-0.18502,601.05,3.10598,792.26,-1.6174,623.23
6.27,0.21278,602.25,3.85662,668.05,0.08013,610.83
6.28,-1.699,600.81,4.0302,683.07,-0.28607,663.04
6.29,-1.22031,638.96,4.07509,647.78,-0.44334,607.73
6.3,-1.20678,594.14,-0.32513,607.97,-1.23974,617.98
6.31,0.03058,622.03,-2.79243,610.11,-0.8278,645.88
6.32,-2.04072,600.81,-4.68304,615.12,-0.67821,611.07
6.33,-1.21949,612.97,-4.84905,600.1,-0.80908,618.93
6.34,-1.85035,630.14,-2.53369,596.05,-0.43249,648.02
6.35,0.63733,631.09,-1.83515,651.84,-1.97501,614.17
6.36,0.3756,616.07,1.54987,610.11,0.25627,633.0
6.37,0.42304,618.93,1.89448,638.01,0.46253,621.08
6.38,0.02438,632.05,2.39054,674.72,-0.28893,621.08
6.39,-0.53562,597.0,1.73448,652.07,-0.03762,617.98
6.4,-0.10123,603.91,0.84193,664.23,-0.86424,633.24
6.41,-2.20015,590.09,1.54793,645.16,-1.13351,608.92
6.42,-0.9792,591.28,0.00119,657.8,0.13827,615.36
6.43,-0.70922,593.9,0.72448,651.12,-1.8318,614.88
6.44,-0.07612,606.06,0.18246,632.05,-1.07353,605.11
6.45,-1.68228,594.85,1.30752,655.89,-1.82664,619.17
6.46,-3.3452,624.9,0.88026,655.89,-0.06572,618.93
6.47,-2.72163,601.77,-0.34521,652.07,-1.80682,650.88
6.48,0.63014,604.15,1.14232,617.03,-1.39801,611.07
6.49,-2.25951,589.13,0.19711,602.01,-1.11944,626.8
6.5,-2.44331,611.07,-0.69562,609.87,-0.69177,629.19
6.51,-4.34767,597.0,0.63311,594.85,-1.28241,645.16
6.52,-4.45361,594.85,-1.32204,591.75,-0.9501,623.94
6.53,-5.94986,623.94,2.6056,592.71,-0.23965,620.13
6.54,-5.3763,590.09,3.75775,589.13,-1.63228,603.91
6.55,-3.29249,607.01,5.88375,591.99,-0.34789,604.87
6.56,-1.56356,607.01,7.58373,653.74,-0.03299,615.12
6.57,-0.49166,1128.2,8.22336,650.88,-1.06329,616.31
6.58,-1.55661,736.0,6.68913,631.81,0.63914,644.92
6.59,0.52611,736.0,3.42696,633.96,0.68647,620.84
6.6,-0.1121,652.07,1.39522,646.11,-0.973,641.82
6.61,-1.10307,633.96,2.02528,623.7,0.42728,617.98
6.62,-0.28859,608.92,-0.59779,619.17,0.74466,622.03
6.63,-2.60471,600.1,-0.54076,648.26,-0.5189,604.87
6.64,-2.5863,596.05,-0.50506,641.11,-0.17351,618.93
6.65,-1.85868,683.07,1.60018,643.25,-2.39519,616.07
6.66,-0.66402,606.06,1.52117,631.81,-2.37888,681.88
6.67,-0.96009,638.01,0.74596,636.82,0.25411,625.85
6.68,-0.62272,625.85,1.83603,643.01,-0.17234,620.13
6.69,-1.40002,623.7,0.73599,629.9,-0.07064,622.99
6.7,-1.71125,602.72,2.23955,633.0,-0.65073,615.84
6.71,-0.03774,621.08,1.79537,624.18,-0.85947,638.96
6.72,-0.50979,602.01,0.39275,624.9,0.19081,618.93
6.73,-0.18919,606.06,2.08959,633.0,-1.65424,622.75
6.74,-2.11926,600.1,1.70267,618.93,-1.10773,611.07
6.75,0.056,609.16,0.43456,626.8,-0.82626,620.13
6.76,1.22786,603.2,1.93374,622.99,-1.70361,620.84
6.77,1.99819,627.28,1.54873,610.11,-0.59025,614.88
6.78,-0.17378,604.87,1.03319,619.17,-1.72519,590.09
6.79,1.02172,615.12,2.06011,614.17,-2.22136,600.81
6.8,-0.03597,606.06,0.03122,623.23,0.04704,622.03
6.81,0.93682,648.98,-0.05413,596.05,0.23874,641.82
6.82,-1.78875,1227.14,1.35334,631.81,-0.9234,621.08
6.83,-1.62518,1365.9,0.05343,620.13,-0.42208,612.97
6.84,-0.3731,1276.02,1.21018,696.66,-1.47009,618.93
6.85,-1.90146,1080.99,-0.55969,638.96,-1.24223,607.97
6.86,-0.89735,802.28,1.77086,609.16,0.03329,602.96
6.87,-1.79605,700.95,1.5789,592.95,-2.11427,611.07
6.88,-2.35807,635.86,1.69761,592.95,-1.26536,597.95
6.89,1.27968,626.09,-0.32424,592.71,-2.14945,610.83
6.9,-0.324,597.0,1.88565,632.05,-0.57245,638.25
6.91,-0.65698,593.9,1.7837,628.95,-1.906,617.03
6.92,-0.12271,590.09,2.15843,654.22,-0.73558,620.84
6.93,-1.82279,677.82,0.42845,614.88,0.43597,618.93
6.94,-1.9521,600.81,1.21177,621.08,-1.45347,616.07
6.95,-0.72673,749.11,-0.19333,624.9,-0.76483,622.03
6.96,-2.96718,723.12,2.08984,622.27,-1.09958,619.17
6.97,-0.6484,667.1,2.6954,638.01,-0.88247,622.03
6.98,1.03146,648.02,2.47715,593.9,-0.54759,654.94
6.99,1.23939,615.36,1.62453,772.95,-1.6995,632.05
7.0,1.74185,644.21,1.57049,677.11,-0.84148,632.76
7.01,-0.35016,647.31,1.51836,617.27,-2.68194,609.16
7.02,-0.03909,608.92,0.51241,646.11,-1.13118,634.67
7.03,-0.45565,640.15,1.77902,645.16,-0.59445,634.91
7.04,-1.07677,617.98,1.53088,625.85,-1.96679,617.03
7.05,-0.85145,605.11,1.00682,634.19,-1.65172,621.8
7.06,-0.91663,616.07,1.34561,680.92,-0.99544,606.06
7.07,-0.31734,612.74,0.53228,636.82,-1.296,604.15
7.08,-2.12868,590.09,0.4779,666.86,0.19203,608.21
7.09,-0.43113,615.84,0.97571,629.66,-1.68167,620.6
7.1,-1.4614,627.04,1.19824,636.82,-1.3167,602.25
7.11,-0.22517,599.15,0.85398,642.06,-1.97872,617.98
7.12,-0.51639,597.95,1.0024,690.22,-1.47695,646.83
7.13,-1.11362,618.93,1.60564,636.82,-0.57944,992.06
7.14,-0.39209,622.27,0.0515,633.96,-0.85838,856.16
7.15,0.19628,591.99,-0.18519,637.05,-1.10308,684.02
7.16,-0.94194,601.77,0.9548,614.88,-0.53336,644.92
7.17,-1.65184,611.07,0.5468,651.84,-2.11256,720.26
7.18,0.04805,611.07,2.31637,631.09,-2.30271,617.98
7.19,0.5369,618.93,-0.18834,625.85,-1.1137,662.09
7.2,-0.81215,606.06,-1.47801,632.05,-2.54392,645.16
7.21,0.32568,611.78,-1.93948,638.96,-1.53311,645.16
7.22,0.38457,591.04,-2.17135,621.8,-1.97637,642.06
7.23,-0.93456,617.03,1.19984,638.25,0.18061,637.05
7.24,-0.59131,595.09,3.12005,628.23,-0.85614,638.25
7.25,-1.22373,625.13,4.04223,611.07,-1.15106,626.8
7.26,0.34418,597.72,4.76651,638.96,-2.43278,633.24
7.27,-1.07935,613.21,3.42343,651.6,0.49113,614.88
7.28,-0.26476,628.95,1.42457,623.23,0.69642,622.75
7.29,-1.92986,598.91,3.10595,651.12,-0.67402,604.15
7.3,-1.28404,633.0,2.63083,633.0,-1.21683,606.3
7.31,-0.16622,582.93,1.81703,630.14,-0.30993,835.66
7.32,-0.99673,611.78,1.57455,602.96,-0.43191,653.03
7.33,-0.36975,604.87,0.893,632.29,-2.06868,690.94
7.34,-0.73075,620.13,1.7882,626.8,-0.83909,631.09
7.35,-0.35475,598.91,-0.15925,617.03,-1.68575,657.08
7.36,-1.81092,617.98,0.34334,623.23,-0.74451,636.1
7.37,-1.1654,600.1,-0.7004,625.85,-1.05937,633.24
7.38,-1.26938,607.97,2.15621,635.15,-0.18414,632.76
7.39,-0.78146,603.91,2.57321,1023.05,-2.50023,621.8
7.4,-1.81007,605.11,1.28211,914.1,-1.91142,612.26
7.41,-2.4481,600.1,2.83423,729.08,-1.35293,635.86
7.42,0.48398,607.97,2.27802,725.98,-0.4857,624.9
7.43,1.53935,611.78,1.25928,658.04,-2.73063,694.04
7.44,0.64526,588.89,2.01112,718.83,-2.52376,638.96
7.45,-1.3299,601.77,0.26088,678.06,-0.13451,635.86
7.46,-0.32945,595.09,1.64359,686.17,1.27936,627.99
7.47,-0.51755,582.93,0.4909,654.22,1.12076,624.18
7.48,-0.67581,618.93,0.61565,651.12,-0.58014,617.98
7.49,-1.51432,610.11,1.00263,635.86,0.5957,615.84
7.5,-0.3309,581.98,0.82503,648.26,-1.23887,620.6
7.51,-1.76912,612.02,1.72345,633.72,-2.07433,618.93
7.52,-2.41469,580.79,0.4405,606.78,-0.73939,638.01
7.53,-0.7114,601.05,2.52476,643.73,-1.23163,627.04
7.54,-1.09504,606.06,2.53631,617.98,-1.12379,615.84
7.55,-0.62732,597.0,1.33313,653.03,-1.02203,614.17
7.56,-1.23109,587.22,2.55659,639.2,-0.98977,616.07
7.57,0.15106,608.92,-0.28375,595.81,-1.56823,616.79
7.58,-1.35554,599.15,-0.10961,627.99,-0.38721,638.25
7.59,-0.10993,580.07,1.66681,622.99,-0.71201,619.89
7.6,-0.78303,609.87,0.95331,620.84,-0.0742,609.64
7.61,-0.27005,619.89,1.58086,607.01,-2.9724,608.92
7.62,-0.26227,607.97,1.6447,650.64,-2.29507,598.19
7.63,-1.67061,601.05,0.10171,624.9,-1.22893,618.93
7.64,-1.28487,589.13,2.36512,625.13,-1.82366,610.11
7.65,-0.5013,599.15,2.6398,630.14,0.76908,613.69
7.66,-2.26162,595.81,1.24038,636.1,0.26552,623.7
7.67,-2.22235,593.9,3.6441,601.05,-0.35793,605.82
7.68,-1.65943,607.97,3.50441,684.02,-0.23751,612.97
7.69,-0.38178,590.09,0.54102,707.15,-1.78868,611.78
7.7,-0.638,605.82,-1.22077,597.95,-2.48098,617.98
7.71,-1.72924,593.19,-1.75862,626.8,-1.98705,616.31
7.72,0.48535,597.72,-1.32355,621.08,-1.12265,643.01
7.73,0.79785,598.91,0.94415,641.11,-1.33236,634.91
7.74,0.56067,620.13,0.52815,638.96,-0.99338,603.91
7.75,-0.5396,600.1,2.2478,621.08,-2.28821,622.03
7.76,0.44586,590.09,2.40776,623.23,-0.12122,618.93
7.77,-1.33246,629.19,2.45362,678.06,0.87536,624.9
7.78,-1.97859,1111.03,0.74069,636.34,1.33738,609.87
7.79,0.36827,855.92,-0.07978,627.04,-0.13185,625.85
7.8,-0.54058,655.17,1.35407,625.85,0.10993,619.17
7.81,-0.9841,685.93,-0.35918,621.08,-1.21224,615.84
7.82,-0.74955,636.1,-0.05482,616.07,-1.02122,601.05
7.83,-1.31004,613.21,0.95529,621.08,-1.48587,617.03
7.84,-0.66279,608.21,-0.04166,637.29,-1.01716,624.9
7.85,-2.68989,622.99,2.69157,633.0,-1.77789,593.9
7.86,-2.79509,606.06,3.32138,620.13,0.16598,598.91
7.87,-0.15681,632.05,2.34339,587.94,-0.91799,625.85
7.88,0.58062,617.03,0.70558,636.82,-0.52439,602.01
7.89,0.47356,606.06,0.69816,627.99,-1.13436,617.03
7.9,-1.17974,593.9,1.50613,636.1,-0.88158,601.05
7.91,-0.93181,620.84,1.88812,634.67,-1.71945,613.93
7.92,-0.8697,595.09,1.79414,673.06,0.5657,658.04
7.93,-1.11617,608.68,0.95074,622.75,0.14137,617.03
7.94,-1.37101,777.01,0.8037,611.07,-1.9778,620.13
7.95,-0.41918,706.2,2.02354,645.88,-1.89141,605.11
7.96,-1.33163,644.92,1.74832,626.09,-0.56578,610.83
7.97,0.16758,625.85,1.4001,613.93,-1.86921,621.8
7.98,-0.47768,602.01,0.91408,600.81,-0.226,615.84
7.99,-1.31526,610.11,2.38723,617.03,-0.35654,680.21
8.0,-0.4228,684.98,0.1404,602.96,-1.2402,626.8
8.01,0.20945,762.22,-0.86327,612.74,-0.31556,608.92
8.02,-1.26839,647.78,-1.74924,601.05,-0.09887,626.8
8.03,-1.15432,664.95,-0.49729,596.05,-1.57121,627.04
8.04,-0.71888,691.89,0.36545,621.08,0.02273,648.98
8.05,-1.773,617.98,2.06204,624.9,-0.30547,617.98
8.06,-1.18944,612.97,0.98853,630.14,-0.69478,673.77
8.07,-2.11606,623.94,2.32814,635.86,-0.60968,585.08
8.08,0.44105,613.21,3.06658,645.88,-2.15453,623.23
8.09,1.55536,614.88,0.90691,622.99,0.0036,617.98
8.1,-0.11945,638.96,-0.1045,619.17,-0.33331,617.03
8.11,0.66951,629.9,1.86111,622.03,-1.56441,616.07
8.12,-0.79199,605.82,0.9293,638.96,-0.35462,637.77
8.13,-1.08597,614.88,0.69433,649.21,-0.60008,620.84
8.14,-0.71217,600.81,1.51727,632.29,-1.24678,611.07
8.15,-1.66667,626.33,1.9451,605.11,-1.09553,621.08
8.16,-1.54912,636.1,0.44097,631.81,-1.27088,615.84
8.17,-1.01125,613.21,0.03777,621.08,-1.15133,612.97
8.18,-1.22446,633.72,0.45593,617.03,-0.58899,612.97
8.19,-0.95363,643.01,1.73579,615.84,-2.76131,613.69
8.2,-1.33797,633.0,-0.21508,644.21,-2.04332,607.97
8.21,-1.27691,596.05,0.20558,601.29,-1.14083,635.15
8.22,-1.4497,771.05,1.48492,879.05,-2.62574,634.19
8.23,-0.78182,633.72,1.87856,990.15,0.23489,621.08
8.24,-1.51221,688.79,0.84937,797.03,1.70874,608.92
8.25,-0.73368,624.18,0.33871,705.0,-0.07961,611.78
8.26,-1.98639,658.75,1.22553,706.2,0.30497,618.93
8.27,-1.19892,630.86,-0.33353,717.16,-1.04746,613.93
8.28,-1.41634,602.01,0.98481,749.83,-0.54784,615.12
8.29,-1.15529,597.0,1.78131,807.05,-2.5531,609.16
8.3,-1.71648,628.95,0.81603,648.02,0.04458,607.97
8.31,0.27211,600.1,1.11414,646.83,0.62759,631.81
8.32,-2.1001,638.96,0.75823,649.93,1.73027,607.01
8.33,-1.78828,606.78,2.69448,638.01,0.31661,602.25
8.34,-2.36621,625.13,2.89369,710.01,-0.17857,975.13
8.35,-1.80585,607.97,1.10769,624.9,-1.27321,857.11
8.36,-0.77838,627.99,0.08026,603.2,-1.21416,705.96
8.37,-3.00077,600.1,0.31012,652.07,-0.0551,644.92
8.38,-1.20075,607.01,1.68892,626.09,-2.16836,662.8
8.39,-1.23888,603.91,0.85334,625.13,-1.05334,636.1
8.4,-0.88962,598.67,2.2516,673.06,-3.60083,696.18
8.41,-1.94854,601.05,2.15327,611.78,-0.86448,645.16
8.42,-0.88584,602.01,0.56363,607.01,0.82848,630.14
